unit,lev_limit,age,sex,geo,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
PC,SEV,Y25-34,F,CH,,13.4 u,,,2.0 u,,,,,2.9 u,0 u,0 u
PC,SEV,Y25-34,F,CY,,,,,,,16.2 u,31.2 u,34.0 u,,,
PC,SEV,Y25-34,F,CZ,,,,,,,,,,,,23.4 u
PC,SEV,Y25-34,F,DE,20.5 u,12.1 bu,16.1 u,14.5 u,,11.0 u,,19.7 u,31.2 u,30.1 u,38.1 u,22.5 u
PC,SEV,Y25-34,F,DK,15.1 u,,,,,,,,,,8.9 u,
PC,SEV,Y25-34,F,EA,,,,,,,,,,,,
PC,SEV,Y25-34,F,EA18,,,,,,,,,,,,
PC,SEV,Y25-34,F,EA19,,,,,,,,,,,,
PC,SEV,Y25-34,F,EE,,,5.3 u,0 u,,0 u,12.9 u,11.7 u,,,15.5 u,
PC,SEV,Y25-34,F,EL,,59.6 u,45.7 u,14.2 u,27.4,44.9,44.5 u,40.6 u,,,,
PC,SEV,Y25-34,F,ES,31.0 u,10.0 u,,,,,0 u,14.0 u,31.6 u,,5.2 u,1.6 u
PC,SEV,Y25-34,F,EU,,,,,,,,,,,,
PC,SEV,Y25-34,F,EU27_2007,,,,,,,,,,,,
PC,SEV,Y25-34,F,EU27_2020,,,,,,,,,,,,
PC,SEV,Y25-34,F,EU28,,,,,,,,,,,,
PC,SEV,Y25-34,F,FI,,,14.9 u,24.9 u,0 u,0 u,,,8.9 u,,,
PC,SEV,Y25-34,F,FR,,23.2 bu,6.5 u,21.5 u,10.1 u,11.7 u,5.8 u,9.4 u,11.9 u,7.3 u,27.7 u,32.8 u
PC,SEV,Y25-34,F,HR,,,10.7 u,,11.1 u,8.4 u,,,,,,
PC,SEV,Y25-34,F,HU,,,,,,,,40.5 u,40.5 u,51.4 u,30.4 u,25.1 u
PC,SEV,Y25-34,F,IE,,,,,,,,34.5 u,49.7 u,,,
PC,SEV,Y25-34,F,IS,,,,3.6 u,7.0 u,16.9 u,11.7 u,,,,,
PC,SEV,Y25-34,F,IT,7.2 pu,,,12.2 u,6.6 u,23.2 u,32.9 u,33.9 u,19.9,23.7,21.9,18.9 u
PC,SEV,Y25-34,F,LT,,,,,,,,,,,,
PC,SEV,Y25-34,F,LU,,,0 u,4.1 u,0 u,3.1 u,,0 u,3.8 u,,0.6 u,0.4 u
PC,SEV,Y25-34,F,LV,,,,,,,,,,,,
PC,SEV,Y25-34,F,ME,,29.1 u,13.6 u,,,11.0 u,,,23.5 u,,,
PC,SEV,Y25-34,F,MK,,,,,,,,,,,,
PC,SEV,Y25-34,F,MT,,,,,,,,,,,,
PC,SEV,Y25-34,F,NL,,10.3 u,,13.7 u,26.3 u,8.9 u,,,,,0 u,
PC,SEV,Y25-34,F,NO,,,,,,,,,,,,
PC,SEV,Y25-34,F,PL,,,0 u,9.0 u,8.8 u,9.4 u,19.6 u,38.5 u,18.9 u,17.1 u,28.7 u,28.4 u
PC,SEV,Y25-34,F,PT,,1.5 u,14.9 u,13.7 u,9.5 u,7.2 u,12.3 u,19.3 u,30.8 u,5.2 u,,
PC,SEV,Y25-34,F,RO,,,,,,,,,,,,
PC,SEV,Y25-34,F,RS,,,,,,,,,,,,
PC,SEV,Y25-34,F,SE,,,,,,,,,9.6 u,,22.8 u,
PC,SEV,Y25-34,F,SI,,,,,11.0 u,16.1 u,12.1 u,7.2 u,,12.1 u,23.0 u,3.5 u
PC,SEV,Y25-34,F,SK,,32.6 u,27.3 u,12.2 u,4.7 u,9.3 u,2.9 u,9.8 u,11.9 u,14.6 u,36.4 u,25.1 u
PC,SEV,Y25-34,F,TR,,54.1,50.0,38.9,40.4,47.6,45.0,42.3,63.9,74.1,76.0,83.0
PC,SEV,Y25-34,F,UK,,,,23.2,17.9 b,16.5,35.4,33.5,28.4,26.2,26.1 u,25.4 u
PC,SEV,Y25-34,F,XK,,,,,,,,,,,,
PC,SEV,Y25-34,M,AL,,43.6 u,58.7,58.7,85.2 u,,,,,,,
PC,SEV,Y25-34,M,AT,3.6,17.7 u,,,,,,,,,34.3 u,
PC,SEV,Y25-34,M,BE,22.7 u,5.6 u,30.6 bu,2.7 u,0 u,25.6 u,19.4 u,12.3 u,3.2 u,,14.4 u,13.6 u
PC,SEV,Y25-34,M,BG,,,,,,,,,,,,
PC,SEV,Y25-34,M,CH,,,,,5.3 u,,,,,12.0 u,,0.0 u
PC,SEV,Y25-34,M,CY,,19.7 u,13.9 u,47.9 u,,,,44.1 u,18.9 u,43.1 u,,
PC,SEV,Y25-34,M,CZ,,,,,,,,,,8.2 u,,
PC,SEV,Y25-34,M,DE,23.8 u,22.4 bu,,,15.5 u,12.1 u,,24.5 u,17.0 u,7.2 u,24.6 u,16.2 u
PC,SEV,Y25-34,M,DK,6.0 u,,,,,,,,,,,
PC,SEV,Y25-34,M,EA,,,,,,,,,,,,
PC,SEV,Y25-34,M,EA18,,,,,,,,,,,,
PC,SEV,Y25-34,M,EA19,,,,,,,,,,,,
PC,SEV,Y25-34,M,EE,12.0 u,7.1 u,9.4 u,11.9 u,9.9 u,24.3 u,21.7 u,18.8 u,25.2 u,5.8 u,25.5 u,
PC,SEV,Y25-34,M,EL,,19.5 u,36.6 u,27.3,46.9,40.4,27.8,48.5 u,,,,
PC,SEV,Y25-34,M,ES,11.4 u,1.1 u,,0.7 u,13.6 u,,,27.4 u,5.9 u,16.3 u,20.4 u,8.1 u
PC,SEV,Y25-34,M,EU,,,,,,,,,,,,
PC,SEV,Y25-34,M,EU27_2007,,,,,,,,,,,,
PC,SEV,Y25-34,M,EU27_2020,,,,,,,,,,,,
PC,SEV,Y25-34,M,EU28,,,,,,,,,,,,
PC,SEV,Y25-34,M,FI,,,8.2 u,,,,11.9 u,,17.7 u,,,
PC,SEV,Y25-34,M,FR,,2.4 bu,9.4 u,8.8 u,11.7 u,15.6 u,5.1 u,7.7 u,5.5 u,3.8 u,10.2,14.6 u
PC,SEV,Y25-34,M,HR,28.2 u,40.3 u,24.4 u,20.3 u,28.1 u,,31.1 u,,,,,
PC,SEV,Y25-34,M,HU,,,2.0 u,19.0 u,28.4 u,10.3 u,,,19.0 u,40.9 u,40.2 u,33.1 u
PC,SEV,Y25-34,M,IE,,,,,,,,22.5 u,,,,
PC,SEV,Y25-34,M,IS,,,,,,,,,,,,
PC,SEV,Y25-34,M,IT,16.1 pu,,,23.0 u,2.7 u,22.7 u,30.6,26.3 u,12.0,21.4,19.6 u,10.5 u
PC,SEV,Y25-34,M,LT,,,,,,,,,,,,
PC,SEV,Y25-34,M,LU,,,,,0 u,,0 u,,,7.6 u,5.1 u,0 u
PC,SEV,Y25-34,M,LV,,,,,,,,,,,,
PC,SEV,Y25-34,M,ME,,,10.4 u,7.4 u,,,42.9 u,22.1 u,31.2 u,,,
PC,SEV,Y25-34,M,MK,,,,,,,,,,,,
PC,SEV,Y25-34,M,MT,,,,,,,,,,,,
PC,SEV,Y25-34,M,NL,,,,,,,,,,,,
PC,SEV,Y25-34,M,NO,,23.1 u,,,,,,,,,,
PC,SEV,Y25-34,M,PL,,1.3 u,7.7,27.4 u,1.1,19.8 u,26.7 u,40.0 u,26.2 u,30.5 u,18.0 u,36.2
PC,SEV,Y25-34,M,PT,,13.1 u,16.0 u,9.9,13.2,19.5 u,22.0 u,25.2 u,30.6 u,,,
PC,SEV,Y25-34,M,RO,,,,,,,,,,,44.0 u,
PC,SEV,Y25-34,M,RS,,,,,,,,42.4 u,,,,
PC,SEV,Y25-34,M,SE,,,,,,,,,,,,
PC,SEV,Y25-34,M,SI,,,,,,,,,18.0 u,6.1 u,15.6 u,13.8 u
PC,SEV,Y25-34,M,SK,,10.6 u,13.7 u,15.7 u,10.9 u,29.3 u,37.2 u,14.9 u,23.5 u,24.0 u,32.5 u,15.0 u
PC,SEV,Y25-34,M,TR,,50.6,45.7,42.4,49.4,46.0,46.9,50.4,62.3,73.0,79.2,81.5
PC,SEV,Y25-34,M,UK,,,,15.7,15.7 b,35.1,28.3 u,30.1 u,39.7,31.1 u,,2.2 u
PC,SEV,Y25-34,M,XK,,,,,,,,,,,,
PC,SEV,Y25-34,T,AL,,45.1,57.9,54.4,77.4,,,,,,,
PC,SEV,Y25-34,T,AT,3.4,16.7 u,7.4 u,9.0 u,18.4 u,17.9 u,17.4 u,6.6 u,13.1 u,17.4 u,27.6 u,17.6 u
PC,SEV,Y25-34,T,BE,20.7,9.8,29.7 b,9.0 u,18.7,26.9,21.4,13.0,7.4 u,34.0 u,25.5 u,7.1 u
PC,SEV,Y25-34,T,BG,,,,,45.6 u,39.2 u,56.0 u,,,61.1 u,76.5 u,63.6 u
PC,SEV,Y25-34,T,CH,,15.2 u,0 u,17.7 u,3.4,0.0 u,0 u,8.6 u,4.0 u,6.6,4.4 u,0.0 n
PC,SEV,Y25-34,T,CY,,25.3 u,23.1 u,46.4 u,19.4 u,15.4 u,35.9 u,36.9 u,26.7,39.4 u,32.1 u,26.5 u
PC,SEV,Y25-34,T,CZ,12.2 u,,,18.3 u,8.5 u,,14.5 u,,19.1 u,10.9 u,19.9 u,17.8 u
PC,SEV,Y25-34,T,DE,22.4,17.8 b,15.7 u,15.6 u,14.4 u,11.6 u,18.4 u,22.0,23.5,18.5,32.0,19.9
PC,SEV,Y25-34,T,DK,10.5 u,19.1 u,,,19.4 u,20.3 u,,,,,14.1 u,27.1 u
PC,SEV,Y25-34,T,EA,,13.2 u,,,,16.4 u,17.7 u,18.9 e,16.8 e,16.5 u,22.0 e,18.2 e
PC,SEV,Y25-34,T,EA18,,13.3 u,,,,16.5 u,17.6 u,18.9 e,16.9 e,16.6 u,22.2 e,18.3 e
PC,SEV,Y25-34,T,EA19,,13.2 u,,,,16.4 u,17.7 u,18.9 e,17.1 e,16.8 u,22.5 e,18.3 e
PC,SEV,Y25-34,T,EE,11.7,7.1,8.0,6.5,9.1,13.7,17.6,16.6,18.4 u,4.5 u,20.0 u,10.5 u
PC,SEV,Y25-34,T,EL,,39.1 u,40.7,22.0,36.0,42.7,35.6,45.4,19.8 u,37.4 u,36.7 u,61.3 u
PC,SEV,Y25-34,T,ES,17.9,5.9,2.3 u,7.8 u,29.7 u,23.8 u,3.5 u,21.1,18.2,13.3 u,13.8,5.5
PC,SEV,Y25-34,T,EU,,,,,,19.9 u,23.0 u,24.0 u,22.1 u,21.5 u,24.9 e,20.3 u
PC,SEV,Y25-34,T,EU27_2007,,,,,,20.0 u,22.9 u,24.0 u,22.1 u,21.4 u,24.9 e,20.2 e
PC,SEV,Y25-34,T,EU27_2020,,12.5 u,,,,,20.1 u,22.1 u,18.8 u,19.7 u,23.9 u,21.5 u
PC,SEV,Y25-34,T,EU28,,,,,,19.9 u,23.0 u,24.0 u,22.1 u,21.5 u,24.9 e,20.3 u
PC,SEV,Y25-34,T,FI,5.2 u,16.6 u,10.8 u,24.2 u,2.4 u,9.1 u,13.1 u,9.0 u,13.8,16.2 u,11.6 u,7.8 u
PC,SEV,Y25-34,T,FR,,12.9 b,7.9,14.3,11.0,13.9,5.4,8.3,8.2,5.1,17.9,23.6
PC,SEV,Y25-34,T,HR,27.9 u,29.5 u,16.9 u,18.9 u,20.6,8.1 u,25.5 u,,16.7 u,,,
PC,SEV,Y25-34,T,HU,,17.4 u,10.6 u,13.7 u,22.3 u,8.9 u,42.5 u,38.6 u,28.5 u,47.5,35.1,28.9
PC,SEV,Y25-34,T,IE,12.7 u,,,,12.1 u,14.7 u,54.4 u,29.7 u,35.2 u,13.6 u,7.7 u,26.4 u
PC,SEV,Y25-34,T,IS,,,,2.5 u,8.9 u,12.9 u,7.4 u,3.3 u,3.3 u,13.1 u,8.7 u,21.4 u
PC,SEV,Y25-34,T,IT,12.8 pu,12.1 u,2.2 u,18.3 u,4.4 u,23.0,31.5,29.9,15.7,22.5,20.9,15.1
PC,SEV,Y25-34,T,LT,,,,,,,,14.6 u,39.0 u,,,29.1 u
PC,SEV,Y25-34,T,LU,,13.5 bu,0 u,2.7,0.0,4.9 u,6.7 u,0 u,7.8 u,5.6 u,2.9 u,0.2 u
PC,SEV,Y25-34,T,LV,7.9 u,,,11.7 u,16.5 u,13.7 u,35.5 u,,31.1 u,38.1 u,62.1 u,47.5 u
PC,SEV,Y25-34,T,ME,,30.9 u,12.2 u,4.2 u,34.7 u,16.0 u,31.9 u,19.5 u,28.0 u,,,
PC,SEV,Y25-34,T,MK,,,67.0 u,72.0 u,,,,,74.7 u,,49.6 u,
PC,SEV,Y25-34,T,MT,,,,,,,,,,,,
PC,SEV,Y25-34,T,NL,,8.9 u,16.3 u,17.8 u,25.3 u,9.8 u,5.6 u,8.3 u,,12.6 u,0 u,2.2 u
PC,SEV,Y25-34,T,NO,,22.9 u,3.8 u,19.5 u,24.4 u,10.0 u,,,,13.9 u,,
PC,SEV,Y25-34,T,PL,,1.4,5.2,20.7,3.5,15.7,22.7,39.4,22.9,23.7,23.8,32.9
PC,SEV,Y25-34,T,PT,,6.6,15.4,11.8,11.5,14.9,18.0,21.9 u,30.7 u,11.4 u,6.2 u,24.0 u
PC,SEV,Y25-34,T,RO,,,33.5 u,,,,45.9 u,62.4 u,48.4 u,48.5 u,48.1 u,
PC,SEV,Y25-34,T,RS,,,,,46.7 u,,39.1 u,46.7 u,49.2 u,,,
PC,SEV,Y25-34,T,SE,11.5 u,,,,,,,,11.3 u,23.1 u,23.7 u,25.7 u
PC,SEV,Y25-34,T,SI,,,1.9 u,16.2 u,8.4 u,16.7 u,12.6 u,13.2 u,13.5 u,9.1,18.3,9.3
PC,SEV,Y25-34,T,SK,,20.5 u,19.5,14.1,8.2,20.3,25.1 u,12.2,19.8,20.1,34.3,19.2
PC,SEV,Y25-34,T,TR,,52.3,47.9,40.7,45.4,46.8,46.0,47.0,63.1,73.5,77.6,82.3
PC,SEV,Y25-34,T,UK,,,,19.7,16.8 b,25.9,31.9,31.7,34.6,28.2,31.5,14.7
PC,SEV,Y25-34,T,XK,,,,62.3 u,,,,,,,,
PC,SEV,Y35-44,F,AL,,60.3,63.9,74.3,70.6,,,,,,,
PC,SEV,Y35-44,F,AT,6.2,16.2 u,,32.1 u,17.2 u,9.3 u,19.9,28.0,10.6,17.0,16.3 u,38.0 u
PC,SEV,Y35-44,F,BE,8.0,10.4,12.3 b,13.6,20.5,25.9,23.6,24.5,13.1,7.1 u,22.1 u,18.5
PC,SEV,Y35-44,F,BG,,,,,64.3 u,,,,,,,
PC,SEV,Y35-44,F,CH,,2.5 u,8.4 u,20.6 u,6.2 u,8.2 u,12.2 u,0 u,10.6 u,2.2,5.3,8.9
PC,SEV,Y35-44,F,CY,,17.3 u,9.6 u,26.7 u,24.1 u,,20.5 u,21.8 u,47.1 u,50.1 u,30.9 u,17.7 u
PC,SEV,Y35-44,F,CZ,6.8 u,3.4 u,11.7 u,14.2 u,18.3 u,20.1 u,29.9 u,20.8 u,20.3 u,12.1 u,20.5 u,
PC,SEV,Y35-44,F,DE,16.6,13.1 b,6.2,7.3,15.8,24.6 u,28.5 u,26.3,16.7,14.6,17.7,14.0
PC,SEV,Y35-44,F,DK,2.1 u,8.7 u,,39.6 u,,,,,18.1 u,0 u,10.8 u,5.6
PC,SEV,Y35-44,F,EA,,15.3 u,10.1 u,15.4 u,15.7 u,20.3 u,23.1 u,21.0 e,17.2 e,17.5 u,18.7 u,14.1 e
PC,SEV,Y35-44,F,EA18,,15.3 u,10.1 u,15.2 u,15.7 u,20.1 u,22.9 u,21.0 e,17.3 e,17.6 u,18.9 u,14.2 e
PC,SEV,Y35-44,F,EA19,,15.3 u,10.1 u,15.4 u,15.7 u,20.3 u,23.1 u,21.1 e,17.3 e,17.8 u,18.9 u,14.3 e
PC,SEV,Y35-44,F,EE,6.7 u,12.1,15.8,12.8 u,11.3 u,18.2 u,28.1 u,14.7 u,30.3 u,2.8 u,23.3 u,2.3 u
PC,SEV,Y35-44,F,EL,,28.9 u,39.0,27.7,38.9,35.2,36.6,51.4 u,46.4 u,25.8 u,14.9 u,6.7 u
PC,SEV,Y35-44,F,ES,22.4,21.9,16.4 u,21.4 u,22.8 u,9.3 u,20.9 u,11.4,20.6,22.1 u,16.6 u,9.1
PC,SEV,Y35-44,F,EU,,,13.7 u,17.4 u,17.9 u,21.4 u,24.0 u,24.2 e,20.5 e,21.9 u,19.4 u,16.3 u
PC,SEV,Y35-44,F,EU27_2007,,,13.7 u,17.4 u,17.9 u,21.2 u,24.0 u,24.2 e,20.5 e,21.9 u,19.4 u,16.2 u
PC,SEV,Y35-44,F,EU27_2020,,,10.8 u,15.9 u,16.5 u,,23.9 u,22.9 u,19.2 e,19.5 u,19.4 u,15.9 u
PC,SEV,Y35-44,F,EU28,,,13.7 u,17.4 u,17.9 u,21.4 u,24.0 u,24.2 e,20.5 e,21.9 u,19.4 u,16.3 u
PC,SEV,Y35-44,F,FI,0 u,5.7 u,12.7 u,13.0 u,22.5 u,19.7 u,21.8 u,13.6 u,12.1 u,10.5 u,,8.7 u
PC,SEV,Y35-44,F,FR,,13.5 b,6.7,19.3,9.3,6.8,14.6,14.8,17.2,20.9,14.3,16.4
PC,SEV,Y35-44,F,HR,27.3 u,24.5 u,14.5 u,13.0 u,22.8 u,42.6 u,24.0 u,,,,,31.6 u
PC,SEV,Y35-44,F,HU,,28.1 u,8.7 u,24.4 u,30.7 u,31.6 u,43.7 u,40.7 u,47.5,44.7,45.8,32.3
PC,SEV,Y35-44,F,IE,31.5 u,32.9 bu,26.2 u,21.3 u,7.5 u,38.3 u,50.2 u,21.3 u,29.4 u,,31.8 u,
PC,SEV,Y35-44,F,IS,,,,6.9 u,7.1 u,3.6 u,5.7 u,14.7 u,23.3 u,4.6 u,,4.8 u
PC,SEV,Y35-44,F,IT,5.5 pu,,29.6 u,16.9 u,22.3 u,40.3,25.0,24.5,18.7,21.5,33.1,10.9
PC,SEV,Y35-44,F,LT,,,,,,,,,,,29.9 u,
PC,SEV,Y35-44,F,LU,,0 u,6.2 u,0 u,7.3 u,5.9 u,1.4,9.6,3.8 u,5.4,2.1 u,1.2 u
PC,SEV,Y35-44,F,LV,,9.3 u,,20.2 u,44.3 u,36.5 u,,22.9 u,40.8 u,42.6 u,,47.8 u
PC,SEV,Y35-44,F,ME,,16.6 u,11.2,15.2 u,22.8 u,22.0 u,36.1 u,26.4 u,25.1 u,,,
PC,SEV,Y35-44,F,MK,,72.6 u,62.9 u,57.4 u,51.3 u,48.8 u,81.1 u,,,,71.9 u,52.5 u
PC,SEV,Y35-44,F,MT,,,,,,,,,,,,
PC,SEV,Y35-44,F,NL,,21.9 u,5.3 u,6.6 u,10.5 u,21.2 u,12.8 u,10.6 u,0 u,5.5 u,11.3 u,0 u
PC,SEV,Y35-44,F,NO,,0 u,20.7 u,9.7 u,5.9 u,9.8 u,16.0 u,3.4 u,17.6 u,14.8 u,15.4 u,4.0 u
PC,SEV,Y35-44,F,PL,,11.5,7.5,6.9,18.1,8.6,20.8,37.1,29.8,28.4,15.3,20.3 u
PC,SEV,Y35-44,F,PT,,9.4,3.7,12.7,11.8,10.8,27.2,20.3,20.9,20.7 u,7.6 u,22.4 u
PC,SEV,Y35-44,F,RO,,,23.7 u,,,58.1 u,58.9 u,50.2 u,33.9 u,37.9 u,40.3 u,50.9 u
PC,SEV,Y35-44,F,RS,,,32.2 u,13.6 u,36.5 u,,,,51.5 u,,,
PC,SEV,Y35-44,F,SE,,,,,,,,,5.1 u,20.5 u,0 u,11.9
PC,SEV,Y35-44,F,SI,,24.2 u,12.9 u,1.3 u,4.7 u,4.5 u,17.1 u,2.8 u,9.5 u,22.3 u,13.8 u,12.1
PC,SEV,Y35-44,F,SK,,18.8 u,12.6 u,21.7,6.6 u,12.9 u,23.3 u,11.9,15.8,7.1 u,28.6 u,20.9
PC,SEV,Y35-44,F,TR,,54.8,48.9,46.5,46.7,52.1,48.4,48.5,56.7,71.5,78.3,74.5
PC,SEV,Y35-44,F,UK,,,,21.4,21.8 b,24.3,24.5,31.4,27.6,33.9,19.2,18.3
PC,SEV,Y35-44,F,XK,,,,69.0 u,,,,,,,,
PC,SEV,Y35-44,M,AL,,53.3,62.9 u,71.3,78.3,,,,,,,
PC,SEV,Y35-44,M,AT,3.5,1.0 u,11.1 u,22.4 u,,19.0 u,13.5 u,20.6 u,12.0 u,16.6 u,4.8 u,8.8 u
PC,SEV,Y35-44,M,BE,14.0,16.2 u,11.3 b,24.2 u,12.0 u,31.0 u,26.7 u,19.0 u,13.0 u,34.3 u,20.1 u,19.0 u
PC,SEV,Y35-44,M,BG,,,,,,,,,,,,80.8 u
PC,SEV,Y35-44,M,CH,,10.4 u,17.4 u,44.1 u,0 u,18.5 u,0.0 u,15.1 u,0 u,2.5 u,1.7,11.6
PC,SEV,Y35-44,M,CY,,22.4 u,4.7 u,36.9 u,,20.6 u,31.6 u,29.5 u,44.4 u,26.5 u,20.5 u,34.2 u
PC,SEV,Y35-44,M,CZ,12.4 u,,10.2 u,0 u,23.7 u,,,21.9 u,,,,
PC,SEV,Y35-44,M,DE,22.2 u,25.4 bu,10.5 u,14.2 u,28.1 u,19.4 u,18.4 u,21.0,19.4,23.6,18.4,20.6
PC,SEV,Y35-44,M,DK,3.5 u,,,,,,,,,4.5 u,8.5 u,8.7 u
PC,SEV,Y35-44,M,EA,,,,,,15.6 u,18.6 u,21.6 e,20.3 u,22.1 e,18.0 e,20.3 e
PC,SEV,Y35-44,M,EA18,,,,,,15.5 u,18.6 u,21.6 e,20.6 u,22.2 e,18.2 e,20.5 e
PC,SEV,Y35-44,M,EA19,,,,,,15.6 u,18.6 u,21.6 e,20.8 u,22.2 u,18.3 u,20.9 e
PC,SEV,Y35-44,M,EE,12.6 u,8.8 u,8.9 u,3.6 u,6.4 u,18.1 u,6.7 u,11.5 u,12.5 u,19.0 u,19.3 u,13.8 u
PC,SEV,Y35-44,M,EL,,46.0,27.7,28.1,30.8,27.5,34.1,26.2,32.6 u,24.1 u,20.1 u,25.3 u
PC,SEV,Y35-44,M,ES,19.5,9.8,11.3 u,7.0 u,6.9 u,17.3 u,10.6,14.3,13.4 u,7.9,10.3,7.0
PC,SEV,Y35-44,M,EU,,,,,,19.8 u,21.8 u,24.8 u,25.1 u,23.1 u,20.3 u,23.7 u
PC,SEV,Y35-44,M,EU27_2007,,,,,,19.7 u,21.7 u,24.8 u,25.0 u,23.0 u,20.3 u,23.7 u
PC,SEV,Y35-44,M,EU27_2020,,,,,,,20.5 u,24.7 u,24.0 u,24.0 u,19.6 u,22.8 u
PC,SEV,Y35-44,M,EU28,,,,,,19.8 u,21.8 u,24.8 u,25.1 u,23.1 u,20.3 u,23.7 u
PC,SEV,Y35-44,M,FI,,25.5 u,15.7 u,6.7 u,1.4 u,4.5 u,12.2 u,7.5 u,8.1 u,16.6 u,14.6 u,21.3 u
PC,SEV,Y35-44,M,FR,,15.0 b,13.9,12.4,6.2,5.0,21.9,18.4,21.2,16.2,16.4,22.7
PC,SEV,Y35-44,M,HR,8.0 u,27.5 u,11.5,24.3,23.6 u,36.4 u,32.7 u,19.8 u,37.4 u,25.0 u,16.9 u,
PC,SEV,Y35-44,M,HU,,14.1 u,11.6 u,21.1 u,24.0 u,29.5 u,40.7 u,52.2 u,58.7 u,56.8,42.6,32.8
PC,SEV,Y35-44,M,IE,,,25.7 u,40.4 u,19.9 u,31.0 u,39.4 u,25.1 u,44.7 u,26.8 u,18.6 u,22.5 u
PC,SEV,Y35-44,M,IS,,,,,,,,,,,,
PC,SEV,Y35-44,M,IT,11.3 pu,20.7 u,9.0 u,17.8 u,36.3 u,11.6,21.8,36.2,32.7,30.6,22.0,19.4
PC,SEV,Y35-44,M,LT,,,,,,,,11.7 u,36.7 u,16.4 u,33.3 u,55.1 u
PC,SEV,Y35-44,M,LU,,,14.9 u,0 u,16.7 u,9.7 u,5.1 u,7.3 u,0 u,0.6 u,2.5 u,0 u
PC,SEV,Y35-44,M,LV,,23.9 u,15.9 u,25.1 u,35.5 u,,34.0 u,45.3 u,57.6 u,56.1 u,60.4 u,62.9 u
PC,SEV,Y35-44,M,ME,,38.0 u,19.4 u,24.6 u,28.7 u,25.0 u,20.6 u,37.6 u,21.5 u,,,
PC,SEV,Y35-44,M,MK,,52.8 u,72.3 u,,61.3 u,,62.1 u,65.8 u,55.6 u,77.4 u,47.6 u,72.6 u
PC,SEV,Y35-44,M,MT,,,,,,,,,,,,
PC,SEV,Y35-44,M,NL,,21.2 u,,25.1 u,1.0 u,16.8 u,0 u,,,,,
PC,SEV,Y35-44,M,NO,,,,,,,,,,,,
PC,SEV,Y35-44,M,PL,,6.0,7.4,10.5,18.6,22.3,23.5,29.8,27.3,27.9,27.3,27.5
PC,SEV,Y35-44,M,PT,,13.6,13.0,16.4,14.9,13.4,12.8,10.7 u,13.3 u,24.3 u,18.8 u,40.2 u
PC,SEV,Y35-44,M,RO,,38.8 u,,48.6 u,56.7 u,58.0 u,49.1 u,61.9 u,75.3 u,70.3 u,38.4 u,61.2 u
PC,SEV,Y35-44,M,RS,,,,,22.8 u,,62.9 u,79.6 u,,,,
PC,SEV,Y35-44,M,SE,,,,,,,,,,12.2 u,18.5 u,21.7 u
PC,SEV,Y35-44,M,SI,,13.4 u,4.8 u,17.3 u,22.0 u,6.1 u,6.9 u,12.0 u,0 u,12.9 u,20.0 u,23.1 u
PC,SEV,Y35-44,M,SK,,27.0 u,34.8 u,23.9,18.0 u,22.3 u,19.4 u,30.5 u,19.6 u,23.1 u,26.9 u,37.3 u
PC,SEV,Y35-44,M,TR,,54.2,46.3,49.2,42.0,54.5,45.5,53.6,64.9,77.3,83.0,81.5
PC,SEV,Y35-44,M,UK,,,,17.0,20.8 b,25.6,27.1,24.8,31.6,19.3,23.7,28.0 u
PC,SEV,Y35-44,M,XK,,,,75.4 u,,,,,,,,
PC,SEV,Y35-44,T,AL,,56.5,63.4,72.8,74.6,,,,,,,
PC,SEV,Y35-44,T,AT,4.7,6.5 u,11.2,27.2,18.2,13.7,17.3,25.3,11.2,16.8,10.8,22.6
PC,SEV,Y35-44,T,BE,10.7,12.7,11.8 b,19.1,16.4,27.7,24.9,22.0,13.0,20.7,21.1,18.7
PC,SEV,Y35-44,T,BG,31.2 u,35.5 u,48.4 u,42.0 u,68.1 u,46.4 u,47.1 u,67.3 u,61.3 u,75.1 u,69.5 u,74.1 u
PC,SEV,Y35-44,T,CH,,4.6,11.6,34.9,3.8,13.9,7.4,5.9,6.0,2.4,3.6,10.4
PC,SEV,Y35-44,T,CY,,19.5,7.4 u,32.4 u,20.5 u,24.8 u,25.7,26.3 u,45.5,36.7,25.8,24.7
PC,SEV,Y35-44,T,CZ,9.7,6.1 u,11.0 u,8.8,20.4,18.7 u,28.1 u,21.4 u,18.9 u,10.3 u,15.4 u,1.5 u
PC,SEV,Y35-44,T,DE,18.8,18.2 b,8.0,10.2,22.0,21.7,23.7,23.7,17.9,19.5,18.1,17.4
PC,SEV,Y35-44,T,DK,2.9 u,12.7 u,18.0 u,38.1 u,14.6 u,21.1 u,16.8 u,36.1 u,15.3 u,2.6 u,9.8,6.9
PC,SEV,Y35-44,T,EA,,16.8,12.0 e,15.9 e,16.9 e,18.0 e,20.9 e,21.3 e,18.7 e,19.8 e,18.4 e,17.2 e
PC,SEV,Y35-44,T,EA18,,16.7,11.9 e,15.8 e,16.9 e,17.9 e,20.8 e,21.3 e,18.9 e,19.9 e,18.5 e,17.4 e
PC,SEV,Y35-44,T,EA19,,16.8,12.0 e,15.9 e,16.9 e,18.0 e,20.9 e,21.3 e,19.0 e,20.0 e,18.6 e,17.6 e
PC,SEV,Y35-44,T,EE,10.5,10.7,12.5,8.7,9.7,18.1,14.6,12.9,20.9,12.2,21.0,8.9 u
