unit,lev_limit,lev_satis,age,sex,geo\time,2012,2007
PC_POP,SM_SEV,VHIGH,Y45-54,F,FI,30.9,50.8
PC_POP,SM_SEV,VHIGH,Y45-54,F,FR,47.3,30.3
PC_POP,SM_SEV,VHIGH,Y45-54,F,HR,13.3,:
PC_POP,SM_SEV,VHIGH,Y45-54,F,HU,10.4,11.2
PC_POP,SM_SEV,VHIGH,Y45-54,F,IE,36.6,34.0
PC_POP,SM_SEV,VHIGH,Y45-54,F,IS,44.5,60.6 u
PC_POP,SM_SEV,VHIGH,Y45-54,F,IT,15.7,11.9
PC_POP,SM_SEV,VHIGH,Y45-54,F,LT,5.5,7.1
PC_POP,SM_SEV,VHIGH,Y45-54,F,LU,46.5,48.2
PC_POP,SM_SEV,VHIGH,Y45-54,F,LV,11.7,5.1
PC_POP,SM_SEV,VHIGH,Y45-54,F,MT,14.1,7.5
PC_POP,SM_SEV,VHIGH,Y45-54,F,NL,56.7,60.7
PC_POP,SM_SEV,VHIGH,Y45-54,F,NO,43.3,46.2
PC_POP,SM_SEV,VHIGH,Y45-54,F,PL,11.1,5.5
PC_POP,SM_SEV,VHIGH,Y45-54,F,PT,16.0,22.3
PC_POP,SM_SEV,VHIGH,Y45-54,F,RO,3.0,0.0
PC_POP,SM_SEV,VHIGH,Y45-54,F,SE,54.7,57.1
PC_POP,SM_SEV,VHIGH,Y45-54,F,SI,25.9,24.3
PC_POP,SM_SEV,VHIGH,Y45-54,F,SK,11.3,7.9
PC_POP,SM_SEV,VHIGH,Y45-54,F,TR,:,5.2
PC_POP,SM_SEV,VHIGH,Y45-54,F,UK,44.5,57.3
PC_POP,SM_SEV,VHIGH,Y45-54,M,AT,40.2,40.6
PC_POP,SM_SEV,VHIGH,Y45-54,M,BE,28.0,30.3
PC_POP,SM_SEV,VHIGH,Y45-54,M,BG,3.8,6.1 u
PC_POP,SM_SEV,VHIGH,Y45-54,M,CH,49.4,50.2
PC_POP,SM_SEV,VHIGH,Y45-54,M,CY,17.5,11.9
PC_POP,SM_SEV,VHIGH,Y45-54,M,CZ,9.7 u,9.1
PC_POP,SM_SEV,VHIGH,Y45-54,M,DE,21.2,39.0
PC_POP,SM_SEV,VHIGH,Y45-54,M,DK,33.0,53.6
PC_POP,SM_SEV,VHIGH,Y45-54,M,EE,13.4,3.9
PC_POP,SM_SEV,VHIGH,Y45-54,M,EL,15.6,11.9
PC_POP,SM_SEV,VHIGH,Y45-54,M,ES,24.0,14.9
PC_POP,SM_SEV,VHIGH,Y45-54,M,EU27_2007,27.2,27.4
PC_POP,SM_SEV,VHIGH,Y45-54,M,EU28,27.0,:
PC_POP,SM_SEV,VHIGH,Y45-54,M,FI,35.8,35.6
PC_POP,SM_SEV,VHIGH,Y45-54,M,FR,49.2,26.1
PC_POP,SM_SEV,VHIGH,Y45-54,M,HR,8.3,:
PC_POP,SM_SEV,VHIGH,Y45-54,M,HU,7.2,8.6
PC_POP,SM_SEV,VHIGH,Y45-54,M,IE,36.5,42.1
PC_POP,SM_SEV,VHIGH,Y45-54,M,IS,56.2 u,68.4 u
PC_POP,SM_SEV,VHIGH,Y45-54,M,IT,15.4,9.5
PC_POP,SM_SEV,VHIGH,Y45-54,M,LT,6.8,5.4
PC_POP,SM_SEV,VHIGH,Y45-54,M,LU,44.1,45.5
PC_POP,SM_SEV,VHIGH,Y45-54,M,LV,8.7,6.0
PC_POP,SM_SEV,VHIGH,Y45-54,M,MT,20.2,11.6
PC_POP,SM_SEV,VHIGH,Y45-54,M,NL,55.5,60.7
PC_POP,SM_SEV,VHIGH,Y45-54,M,NO,43.9,35.6
PC_POP,SM_SEV,VHIGH,Y45-54,M,PL,12.4,3.9
PC_POP,SM_SEV,VHIGH,Y45-54,M,PT,10.8,19.1
PC_POP,SM_SEV,VHIGH,Y45-54,M,RO,5.8,0.0
PC_POP,SM_SEV,VHIGH,Y45-54,M,SE,40.2,42.3
PC_POP,SM_SEV,VHIGH,Y45-54,M,SI,26.8,23.3
PC_POP,SM_SEV,VHIGH,Y45-54,M,SK,9.3,6.8
PC_POP,SM_SEV,VHIGH,Y45-54,M,TR,:,4.8
PC_POP,SM_SEV,VHIGH,Y45-54,M,UK,48.5,59.6
PC_POP,SM_SEV,VHIGH,Y45-54,T,AT,42.4,40.8
PC_POP,SM_SEV,VHIGH,Y45-54,T,BE,30.8,30.2
PC_POP,SM_SEV,VHIGH,Y45-54,T,BG,5.6,8.1 u
PC_POP,SM_SEV,VHIGH,Y45-54,T,CH,50.8,53.5
PC_POP,SM_SEV,VHIGH,Y45-54,T,CY,16.5,14.3
PC_POP,SM_SEV,VHIGH,Y45-54,T,CZ,12.8 u,12.0
PC_POP,SM_SEV,VHIGH,Y45-54,T,DE,22.0,38.7
PC_POP,SM_SEV,VHIGH,Y45-54,T,DK,35.0,59.6
PC_POP,SM_SEV,VHIGH,Y45-54,T,EE,12.6,7.3
PC_POP,SM_SEV,VHIGH,Y45-54,T,EL,12.2,11.7
PC_POP,SM_SEV,VHIGH,Y45-54,T,ES,25.8,17.7
PC_POP,SM_SEV,VHIGH,Y45-54,T,EU27_2007,27.5,28.4
PC_POP,SM_SEV,VHIGH,Y45-54,T,EU28,27.4,:
PC_POP,SM_SEV,VHIGH,Y45-54,T,FI,33.2,43.2
PC_POP,SM_SEV,VHIGH,Y45-54,T,FR,48.2,28.6
PC_POP,SM_SEV,VHIGH,Y45-54,T,HR,10.7,:
PC_POP,SM_SEV,VHIGH,Y45-54,T,HU,8.9,10.0
PC_POP,SM_SEV,VHIGH,Y45-54,T,IE,36.5,37.9
PC_POP,SM_SEV,VHIGH,Y45-54,T,IS,49.3,64.1
PC_POP,SM_SEV,VHIGH,Y45-54,T,IT,15.5,10.8
PC_POP,SM_SEV,VHIGH,Y45-54,T,LT,6.1,6.3
PC_POP,SM_SEV,VHIGH,Y45-54,T,LU,45.4,46.8
PC_POP,SM_SEV,VHIGH,Y45-54,T,LV,10.3,5.5
PC_POP,SM_SEV,VHIGH,Y45-54,T,MT,17.0,9.5
PC_POP,SM_SEV,VHIGH,Y45-54,T,NL,56.2,60.7
PC_POP,SM_SEV,VHIGH,Y45-54,T,NO,43.6,41.9
PC_POP,SM_SEV,VHIGH,Y45-54,T,PL,11.8,4.7
PC_POP,SM_SEV,VHIGH,Y45-54,T,PT,13.8,20.9
PC_POP,SM_SEV,VHIGH,Y45-54,T,RO,4.1,0.0
PC_POP,SM_SEV,VHIGH,Y45-54,T,SE,48.8,50.6
PC_POP,SM_SEV,VHIGH,Y45-54,T,SI,26.3,23.8
PC_POP,SM_SEV,VHIGH,Y45-54,T,SK,10.4,7.5
PC_POP,SM_SEV,VHIGH,Y45-54,T,TR,:,5.1
PC_POP,SM_SEV,VHIGH,Y45-54,T,UK,46.3,58.3
PC_POP,SM_SEV,VHIGH,Y55-64,F,AT,43.7,39.8
PC_POP,SM_SEV,VHIGH,Y55-64,F,BE,40.5,30.0
PC_POP,SM_SEV,VHIGH,Y55-64,F,BG,4.5,8.9 u
PC_POP,SM_SEV,VHIGH,Y55-64,F,CH,52.6,57.2
PC_POP,SM_SEV,VHIGH,Y55-64,F,CY,11.6,15.5
PC_POP,SM_SEV,VHIGH,Y55-64,F,CZ,15.4 u,12.3
PC_POP,SM_SEV,VHIGH,Y55-64,F,DE,29.6,43.2
PC_POP,SM_SEV,VHIGH,Y55-64,F,DK,38.6,67.1
PC_POP,SM_SEV,VHIGH,Y55-64,F,EE,10.8,8.9
PC_POP,SM_SEV,VHIGH,Y55-64,F,EL,8.8,13.8
PC_POP,SM_SEV,VHIGH,Y55-64,F,ES,26.6,19.3
PC_POP,SM_SEV,VHIGH,Y55-64,F,EU27_2007,29.6,30.2
PC_POP,SM_SEV,VHIGH,Y55-64,F,EU28,29.5,:
PC_POP,SM_SEV,VHIGH,Y55-64,F,FI,31.5,39.6
PC_POP,SM_SEV,VHIGH,Y55-64,F,FR,49.4,32.8
PC_POP,SM_SEV,VHIGH,Y55-64,F,HR,13.6,:
PC_POP,SM_SEV,VHIGH,Y55-64,F,HU,9.3,11.1
PC_POP,SM_SEV,VHIGH,Y55-64,F,IE,45.0,39.4
PC_POP,SM_SEV,VHIGH,Y55-64,F,IS,46.1,77.3 u
PC_POP,SM_SEV,VHIGH,Y55-64,F,IT,16.0,15.7
PC_POP,SM_SEV,VHIGH,Y55-64,F,LT,7.3,6.7
PC_POP,SM_SEV,VHIGH,Y55-64,F,LU,46.5,57.6
PC_POP,SM_SEV,VHIGH,Y55-64,F,LV,14.2,5.8
PC_POP,SM_SEV,VHIGH,Y55-64,F,MT,20.5,14.2
PC_POP,SM_SEV,VHIGH,Y55-64,F,NL,64.0,65.5
PC_POP,SM_SEV,VHIGH,Y55-64,F,NO,49.8,47.6
PC_POP,SM_SEV,VHIGH,Y55-64,F,PL,13.0,6.4
PC_POP,SM_SEV,VHIGH,Y55-64,F,PT,15.9,21.0
PC_POP,SM_SEV,VHIGH,Y55-64,F,RO,6.2,0.0
PC_POP,SM_SEV,VHIGH,Y55-64,F,SE,61.2,61.6
PC_POP,SM_SEV,VHIGH,Y55-64,F,SI,26.7,22.3
PC_POP,SM_SEV,VHIGH,Y55-64,F,SK,12.3,6.8
PC_POP,SM_SEV,VHIGH,Y55-64,F,TR,:,8.9
PC_POP,SM_SEV,VHIGH,Y55-64,F,UK,52.2,60.4
PC_POP,SM_SEV,VHIGH,Y55-64,M,AT,38.7,40.4
PC_POP,SM_SEV,VHIGH,Y55-64,M,BE,38.9,35.6
PC_POP,SM_SEV,VHIGH,Y55-64,M,BG,2.0,3.7 u
PC_POP,SM_SEV,VHIGH,Y55-64,M,CH,49.6,56.6
PC_POP,SM_SEV,VHIGH,Y55-64,M,CY,20.6,13.4
PC_POP,SM_SEV,VHIGH,Y55-64,M,CZ,14.8 u,15.8
PC_POP,SM_SEV,VHIGH,Y55-64,M,DE,26.6,37.7
PC_POP,SM_SEV,VHIGH,Y55-64,M,DK,35.8,72.6
PC_POP,SM_SEV,VHIGH,Y55-64,M,EE,13.3,8.3
PC_POP,SM_SEV,VHIGH,Y55-64,M,EL,7.7,12.7
PC_POP,SM_SEV,VHIGH,Y55-64,M,ES,25.0,18.6
PC_POP,SM_SEV,VHIGH,Y55-64,M,EU27_2007,28.5,28.8
PC_POP,SM_SEV,VHIGH,Y55-64,M,EU28,28.4,:
PC_POP,SM_SEV,VHIGH,Y55-64,M,FI,28.8,40.7
PC_POP,SM_SEV,VHIGH,Y55-64,M,FR,50.1,25.3
PC_POP,SM_SEV,VHIGH,Y55-64,M,HR,13.7,:
PC_POP,SM_SEV,VHIGH,Y55-64,M,HU,8.6,10.5
PC_POP,SM_SEV,VHIGH,Y55-64,M,IE,37.5,32.0
PC_POP,SM_SEV,VHIGH,Y55-64,M,IS,35.5 u,70.4 u
PC_POP,SM_SEV,VHIGH,Y55-64,M,IT,17.9,16.7
PC_POP,SM_SEV,VHIGH,Y55-64,M,LT,11.5,4.4
PC_POP,SM_SEV,VHIGH,Y55-64,M,LU,37.1,52.2
PC_POP,SM_SEV,VHIGH,Y55-64,M,LV,12.3,3.4
PC_POP,SM_SEV,VHIGH,Y55-64,M,MT,22.3,13.9
PC_POP,SM_SEV,VHIGH,Y55-64,M,NL,61.8,67.4
PC_POP,SM_SEV,VHIGH,Y55-64,M,NO,39.0,42.1
PC_POP,SM_SEV,VHIGH,Y55-64,M,PL,12.9,5.8
PC_POP,SM_SEV,VHIGH,Y55-64,M,PT,12.6,16.2
PC_POP,SM_SEV,VHIGH,Y55-64,M,RO,5.1,0.0
PC_POP,SM_SEV,VHIGH,Y55-64,M,SE,57.6,46.7
PC_POP,SM_SEV,VHIGH,Y55-64,M,SI,28.5,23.4
PC_POP,SM_SEV,VHIGH,Y55-64,M,SK,12.9,9.1
PC_POP,SM_SEV,VHIGH,Y55-64,M,TR,:,7.3
PC_POP,SM_SEV,VHIGH,Y55-64,M,UK,49.7,60.8
PC_POP,SM_SEV,VHIGH,Y55-64,T,AT,41.2,40.1
PC_POP,SM_SEV,VHIGH,Y55-64,T,BE,39.7,32.7
PC_POP,SM_SEV,VHIGH,Y55-64,T,BG,3.4,5.9
PC_POP,SM_SEV,VHIGH,Y55-64,T,CH,51.3,56.9
PC_POP,SM_SEV,VHIGH,Y55-64,T,CY,16.0,14.6
PC_POP,SM_SEV,VHIGH,Y55-64,T,CZ,15.2 u,13.9
PC_POP,SM_SEV,VHIGH,Y55-64,T,DE,28.3,40.6
PC_POP,SM_SEV,VHIGH,Y55-64,T,DK,37.3,69.3
PC_POP,SM_SEV,VHIGH,Y55-64,T,EE,11.9,8.6
PC_POP,SM_SEV,VHIGH,Y55-64,T,EL,8.3,13.3
PC_POP,SM_SEV,VHIGH,Y55-64,T,ES,25.8,19.0
PC_POP,SM_SEV,VHIGH,Y55-64,T,EU27_2007,29.1,29.6
PC_POP,SM_SEV,VHIGH,Y55-64,T,EU28,29.0,:
PC_POP,SM_SEV,VHIGH,Y55-64,T,FI,30.3,40.1
PC_POP,SM_SEV,VHIGH,Y55-64,T,FR,49.7,29.1
PC_POP,SM_SEV,VHIGH,Y55-64,T,HR,13.6,:
PC_POP,SM_SEV,VHIGH,Y55-64,T,HU,9.0,10.8
PC_POP,SM_SEV,VHIGH,Y55-64,T,IE,40.8,35.2
PC_POP,SM_SEV,VHIGH,Y55-64,T,IS,42.5,74.2
PC_POP,SM_SEV,VHIGH,Y55-64,T,IT,16.9,16.1
PC_POP,SM_SEV,VHIGH,Y55-64,T,LT,9.2,5.8
PC_POP,SM_SEV,VHIGH,Y55-64,T,LU,42.0,55.1
PC_POP,SM_SEV,VHIGH,Y55-64,T,LV,13.4,4.8
PC_POP,SM_SEV,VHIGH,Y55-64,T,MT,21.4,14.1
PC_POP,SM_SEV,VHIGH,Y55-64,T,NL,63.0,66.3
PC_POP,SM_SEV,VHIGH,Y55-64,T,NO,45.0,45.2
PC_POP,SM_SEV,VHIGH,Y55-64,T,PL,13.0,6.1
PC_POP,SM_SEV,VHIGH,Y55-64,T,PT,14.6,19.0
PC_POP,SM_SEV,VHIGH,Y55-64,T,RO,5.7,0.0
PC_POP,SM_SEV,VHIGH,Y55-64,T,SE,59.8,55.2
PC_POP,SM_SEV,VHIGH,Y55-64,T,SI,27.5,22.8
PC_POP,SM_SEV,VHIGH,Y55-64,T,SK,12.5,7.7
PC_POP,SM_SEV,VHIGH,Y55-64,T,TR,:,8.3
PC_POP,SM_SEV,VHIGH,Y55-64,T,UK,51.0,60.6
PC_POP,SM_SEV,VHIGH,Y_GE16,F,AT,43.8,39.4
PC_POP,SM_SEV,VHIGH,Y_GE16,F,BE,36.8,31.0
PC_POP,SM_SEV,VHIGH,Y_GE16,F,BG,4.6,12.3
PC_POP,SM_SEV,VHIGH,Y_GE16,F,CH,51.2,54.7
PC_POP,SM_SEV,VHIGH,Y_GE16,F,CY,15.5,14.7
PC_POP,SM_SEV,VHIGH,Y_GE16,F,CZ,15.3 u,13.1
PC_POP,SM_SEV,VHIGH,Y_GE16,F,DE,26.4,41.6
PC_POP,SM_SEV,VHIGH,Y_GE16,F,DK,42.1,62.0
PC_POP,SM_SEV,VHIGH,Y_GE16,F,EE,10.0,9.4
PC_POP,SM_SEV,VHIGH,Y_GE16,F,EL,8.7,12.1
PC_POP,SM_SEV,VHIGH,Y_GE16,F,ES,25.8,21.3
PC_POP,SM_SEV,VHIGH,Y_GE16,F,EU27_2007,28.8,28.9
PC_POP,SM_SEV,VHIGH,Y_GE16,F,EU28,28.6,:
PC_POP,SM_SEV,VHIGH,Y_GE16,F,FI,31.0,40.8
PC_POP,SM_SEV,VHIGH,Y_GE16,F,FR,49.4,29.7
PC_POP,SM_SEV,VHIGH,Y_GE16,F,HR,12.0,:
PC_POP,SM_SEV,VHIGH,Y_GE16,F,HU,8.9,9.8
PC_POP,SM_SEV,VHIGH,Y_GE16,F,IE,41.1,37.5
PC_POP,SM_SEV,VHIGH,Y_GE16,F,IS,44.5,65.1
PC_POP,SM_SEV,VHIGH,Y_GE16,F,IT,15.8,12.8
PC_POP,SM_SEV,VHIGH,Y_GE16,F,LT,6.4,5.7
PC_POP,SM_SEV,VHIGH,Y_GE16,F,LU,46.6,51.6
PC_POP,SM_SEV,VHIGH,Y_GE16,F,LV,13.6,6.2
PC_POP,SM_SEV,VHIGH,Y_GE16,F,MT,21.7,10.0
PC_POP,SM_SEV,VHIGH,Y_GE16,F,NL,60.1,63.4
PC_POP,SM_SEV,VHIGH,Y_GE16,F,NO,47.3,50.0
PC_POP,SM_SEV,VHIGH,Y_GE16,F,PL,12.2,5.4
PC_POP,SM_SEV,VHIGH,Y_GE16,F,PT,15.2,16.1
PC_POP,SM_SEV,VHIGH,Y_GE16,F,RO,5.0,0.0
PC_POP,SM_SEV,VHIGH,Y_GE16,F,SE,55.5,52.7
PC_POP,SM_SEV,VHIGH,Y_GE16,F,SI,28.9,25.6
PC_POP,SM_SEV,VHIGH,Y_GE16,F,SK,11.1,7.3
PC_POP,SM_SEV,VHIGH,Y_GE16,F,TR,:,7.0
PC_POP,SM_SEV,VHIGH,Y_GE16,F,UK,51.7,59.7
PC_POP,SM_SEV,VHIGH,Y_GE16,M,AT,42.2,39.3
PC_POP,SM_SEV,VHIGH,Y_GE16,M,BE,35.3,34.4
PC_POP,SM_SEV,VHIGH,Y_GE16,M,BG,4.3,11.7
PC_POP,SM_SEV,VHIGH,Y_GE16,M,CH,50.3,52.2
PC_POP,SM_SEV,VHIGH,Y_GE16,M,CY,18.0,13.6
PC_POP,SM_SEV,VHIGH,Y_GE16,M,CZ,14.9 u,12.8
PC_POP,SM_SEV,VHIGH,Y_GE16,M,DE,26.1,40.0
PC_POP,SM_SEV,VHIGH,Y_GE16,M,DK,37.5,61.2
PC_POP,SM_SEV,VHIGH,Y_GE16,M,EE,13.1,8.5
PC_POP,SM_SEV,VHIGH,Y_GE16,M,EL,9.6,12.7
PC_POP,SM_SEV,VHIGH,Y_GE16,M,ES,25.2,19.6
PC_POP,SM_SEV,VHIGH,Y_GE16,M,EU27_2007,29.1,28.7
PC_POP,SM_SEV,VHIGH,Y_GE16,M,EU28,29.0,:
PC_POP,SM_SEV,VHIGH,Y_GE16,M,FI,30.6,38.8
PC_POP,SM_SEV,VHIGH,Y_GE16,M,FR,50.4,29.6
PC_POP,SM_SEV,VHIGH,Y_GE16,M,HR,11.5,:
PC_POP,SM_SEV,VHIGH,Y_GE16,M,HU,8.8,9.7
PC_POP,SM_SEV,VHIGH,Y_GE16,M,IE,40.5,40.8
PC_POP,SM_SEV,VHIGH,Y_GE16,M,IS,44.0,65.5
PC_POP,SM_SEV,VHIGH,Y_GE16,M,IT,15.8,13.4
PC_POP,SM_SEV,VHIGH,Y_GE16,M,LT,7.9,4.8
PC_POP,SM_SEV,VHIGH,Y_GE16,M,LU,44.5,51.2
PC_POP,SM_SEV,VHIGH,Y_GE16,M,LV,12.3,6.1
PC_POP,SM_SEV,VHIGH,Y_GE16,M,MT,22.4,12.4
PC_POP,SM_SEV,VHIGH,Y_GE16,M,NL,59.5,63.9
PC_POP,SM_SEV,VHIGH,Y_GE16,M,NO,42.6,41.1
PC_POP,SM_SEV,VHIGH,Y_GE16,M,PL,14.4,5.3
PC_POP,SM_SEV,VHIGH,Y_GE16,M,PT,13.5,15.2
PC_POP,SM_SEV,VHIGH,Y_GE16,M,RO,4.8,0.0
PC_POP,SM_SEV,VHIGH,Y_GE16,M,SE,53.3,43.8
PC_POP,SM_SEV,VHIGH,Y_GE16,M,SI,29.5,24.3
PC_POP,SM_SEV,VHIGH,Y_GE16,M,SK,11.7,8.0
PC_POP,SM_SEV,VHIGH,Y_GE16,M,TR,:,6.9
PC_POP,SM_SEV,VHIGH,Y_GE16,M,UK,50.9,57.6
PC_POP,SM_SEV,VHIGH,Y_GE16,T,AT,43.1,39.3
PC_POP,SM_SEV,VHIGH,Y_GE16,T,BE,36.2,32.5
PC_POP,SM_SEV,VHIGH,Y_GE16,T,BG,4.5,12.0
PC_POP,SM_SEV,VHIGH,Y_GE16,T,CH,50.8,53.6
PC_POP,SM_SEV,VHIGH,Y_GE16,T,CY,16.7,14.2
PC_POP,SM_SEV,VHIGH,Y_GE16,T,CZ,15.1 u,13.0
PC_POP,SM_SEV,VHIGH,Y_GE16,T,DE,26.3,40.9
PC_POP,SM_SEV,VHIGH,Y_GE16,T,DK,40.0,61.7
PC_POP,SM_SEV,VHIGH,Y_GE16,T,EE,11.2,9.0
PC_POP,SM_SEV,VHIGH,Y_GE16,T,EL,9.1,12.3
PC_POP,SM_SEV,VHIGH,Y_GE16,T,ES,25.5,20.6
PC_POP,SM_SEV,VHIGH,Y_GE16,T,EU27_2007,28.9,28.8
PC_POP,SM_SEV,VHIGH,Y_GE16,T,EU28,28.8,:
PC_POP,SM_SEV,VHIGH,Y_GE16,T,FI,30.8,39.9
PC_POP,SM_SEV,VHIGH,Y_GE16,T,FR,49.8,29.7
PC_POP,SM_SEV,VHIGH,Y_GE16,T,HR,11.8,:
PC_POP,SM_SEV,VHIGH,Y_GE16,T,HU,8.9,9.8
PC_POP,SM_SEV,VHIGH,Y_GE16,T,IE,40.8,39.1
PC_POP,SM_SEV,VHIGH,Y_GE16,T,IS,44.3,65.3
PC_POP,SM_SEV,VHIGH,Y_GE16,T,IT,15.8,13.0
PC_POP,SM_SEV,VHIGH,Y_GE16,T,LT,7.0,5.3
PC_POP,SM_SEV,VHIGH,Y_GE16,T,LU,45.7,51.4
PC_POP,SM_SEV,VHIGH,Y_GE16,T,LV,13.1,6.1
PC_POP,SM_SEV,VHIGH,Y_GE16,T,MT,22.0,11.1
PC_POP,SM_SEV,VHIGH,Y_GE16,T,NL,59.9,63.6
PC_POP,SM_SEV,VHIGH,Y_GE16,T,NO,45.4,46.3
PC_POP,SM_SEV,VHIGH,Y_GE16,T,PL,13.1,5.4
PC_POP,SM_SEV,VHIGH,Y_GE16,T,PT,14.5,15.7
PC_POP,SM_SEV,VHIGH,Y_GE16,T,RO,4.9,0.0
PC_POP,SM_SEV,VHIGH,Y_GE16,T,SE,54.6,49.0
PC_POP,SM_SEV,VHIGH,Y_GE16,T,SI,29.1,25.0
PC_POP,SM_SEV,VHIGH,Y_GE16,T,SK,11.3,7.6
PC_POP,SM_SEV,VHIGH,Y_GE16,T,TR,:,7.0
PC_POP,SM_SEV,VHIGH,Y_GE16,T,UK,51.3,58.8
PC_POP,SM_SEV,VHIGH,Y_GE65,F,AT,46.5,39.2
PC_POP,SM_SEV,VHIGH,Y_GE65,F,BE,42.3,33.9
PC_POP,SM_SEV,VHIGH,Y_GE65,F,BG,4.0,13.5
PC_POP,SM_SEV,VHIGH,Y_GE65,F,CH,55.0,54.7
PC_POP,SM_SEV,VHIGH,Y_GE65,F,CY,16.7,13.2
PC_POP,SM_SEV,VHIGH,Y_GE65,F,CZ,13.6 u,12.8
PC_POP,SM_SEV,VHIGH,Y_GE65,F,DE,28.2,45.7
PC_POP,SM_SEV,VHIGH,Y_GE65,F,DK,58.5,66.7
PC_POP,SM_SEV,VHIGH,Y_GE65,F,EE,7.5,9.4
PC_POP,SM_SEV,VHIGH,Y_GE65,F,EL,9.0,10.6
PC_POP,SM_SEV,VHIGH,Y_GE65,F,ES,25.7,21.8
PC_POP,SM_SEV,VHIGH,Y_GE65,F,EU27_2007,29.4,28.9
PC_POP,SM_SEV,VHIGH,Y_GE65,F,EU28,29.2,:
PC_POP,SM_SEV,VHIGH,Y_GE65,F,FI,30.9,39.0
PC_POP,SM_SEV,VHIGH,Y_GE65,F,FR,53.8,31.3
PC_POP,SM_SEV,VHIGH,Y_GE65,F,HR,11.7,:
PC_POP,SM_SEV,VHIGH,Y_GE65,F,HU,8.8,8.8
PC_POP,SM_SEV,VHIGH,Y_GE65,F,IE,45.0,42.1
PC_POP,SM_SEV,VHIGH,Y_GE65,F,IS,54.1,67.0
PC_POP,SM_SEV,VHIGH,Y_GE65,F,IT,14.9,11.9
PC_POP,SM_SEV,VHIGH,Y_GE65,F,LT,6.6,5.7
PC_POP,SM_SEV,VHIGH,Y_GE65,F,LU,56.0,57.2
PC_POP,SM_SEV,VHIGH,Y_GE65,F,LV,13.8,6.7
PC_POP,SM_SEV,VHIGH,Y_GE65,F,MT,24.5,6.5
PC_POP,SM_SEV,VHIGH,Y_GE65,F,NL,69.3,73.2
PC_POP,SM_SEV,VHIGH,Y_GE65,F,NO,51.6,51.2
PC_POP,SM_SEV,VHIGH,Y_GE65,F,PL,10.6,5.0
PC_POP,SM_SEV,VHIGH,Y_GE65,F,PT,14.2,13.6
PC_POP,SM_SEV,VHIGH,Y_GE65,F,RO,4.3,0.0
PC_POP,SM_SEV,VHIGH,Y_GE65,F,SE,60.2,53.3
PC_POP,SM_SEV,VHIGH,Y_GE65,F,SI,29.1,22.3
PC_POP,SM_SEV,VHIGH,Y_GE65,F,SK,10.2,5.8
PC_POP,SM_SEV,VHIGH,Y_GE65,F,TR,:,9.1
PC_POP,SM_SEV,VHIGH,Y_GE65,F,UK,61.0,69.3
PC_POP,SM_SEV,VHIGH,Y_GE65,M,AT,47.1,40.9
PC_POP,SM_SEV,VHIGH,Y_GE65,M,BE,44.4,37.5
PC_POP,SM_SEV,VHIGH,Y_GE65,M,BG,5.0,13.9
PC_POP,SM_SEV,VHIGH,Y_GE65,M,CH,53.4,53.6
PC_POP,SM_SEV,VHIGH,Y_GE65,M,CY,17.7,11.5
PC_POP,SM_SEV,VHIGH,Y_GE65,M,CZ,15.3 u,12.6
PC_POP,SM_SEV,VHIGH,Y_GE65,M,DE,29.2,46.4
PC_POP,SM_SEV,VHIGH,Y_GE65,M,DK,51.1,61.6
PC_POP,SM_SEV,VHIGH,Y_GE65,M,EE,10.3,11.8
PC_POP,SM_SEV,VHIGH,Y_GE65,M,EL,9.5,12.6
PC_POP,SM_SEV,VHIGH,Y_GE65,M,ES,27.4,20.3
PC_POP,SM_SEV,VHIGH,Y_GE65,M,EU27_2007,31.6,31.1
PC_POP,SM_SEV,VHIGH,Y_GE65,M,EU28,31.5,:
PC_POP,SM_SEV,VHIGH,Y_GE65,M,FI,29.1,36.9
PC_POP,SM_SEV,VHIGH,Y_GE65,M,FR,56.1,33.9
PC_POP,SM_SEV,VHIGH,Y_GE65,M,HR,12.3,:
PC_POP,SM_SEV,VHIGH,Y_GE65,M,HU,10.9,10.6
PC_POP,SM_SEV,VHIGH,Y_GE65,M,IE,49.3,44.9
PC_POP,SM_SEV,VHIGH,Y_GE65,M,IS,44.4,76.0 u
PC_POP,SM_SEV,VHIGH,Y_GE65,M,IT,14.9,13.2
PC_POP,SM_SEV,VHIGH,Y_GE65,M,LT,6.5,6.4
PC_POP,SM_SEV,VHIGH,Y_GE65,M,LU,55.8,57.3
PC_POP,SM_SEV,VHIGH,Y_GE65,M,LV,14.3,9.8
PC_POP,SM_SEV,VHIGH,Y_GE65,M,MT,22.9,11.0
PC_POP,SM_SEV,VHIGH,Y_GE65,M,NL,67.5,71.7
PC_POP,SM_SEV,VHIGH,Y_GE65,M,NO,57.5,44.6
PC_POP,SM_SEV,VHIGH,Y_GE65,M,PL,14.8,6.0
PC_POP,SM_SEV,VHIGH,Y_GE65,M,PT,14.6,14.3
PC_POP,SM_SEV,VHIGH,Y_GE65,M,RO,5.4,0.0
PC_POP,SM_SEV,VHIGH,Y_GE65,M,SE,61.9,44.5
PC_POP,SM_SEV,VHIGH,Y_GE65,M,SI,30.2,25.6
PC_POP,SM_SEV,VHIGH,Y_GE65,M,SK,11.0,7.0
PC_POP,SM_SEV,VHIGH,Y_GE65,M,TR,:,10.1
PC_POP,SM_SEV,VHIGH,Y_GE65,M,UK,60.4,67.2
PC_POP,SM_SEV,VHIGH,Y_GE65,T,AT,46.7,39.9
