unit,lev_limit,age,sex,geo,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
PC,TOTAL,Y16-64,F,AT,12.6,11.9,12.7,11.8,14.0,15.4,17.2,19.3,21.5,20.1,21.7,22.1
PC,TOTAL,Y16-64,F,BE,20.3,21.4,21.9 b,23.3,25.6,27.3,26.7,26.9,27.3,27.5,27.0,26.2
PC,TOTAL,Y16-64,F,BG,36.1,33.4,28.9,23.3,47.8,52.5,55.6,43.9,62.0,71.3,70.9,59.1
PC,TOTAL,Y16-64,F,CH,:,8.6,8.6,9.5,9.3,9.3,9.2,10.1,9.8,7.6,9.1,9.2
PC,TOTAL,Y16-64,F,CY,:,44.3,46.7,51.9,52.8,51.6,53.6,58.9,56.9,52.5,47.8,47.9
PC,TOTAL,Y16-64,F,CZ,16.9,19.1,20.7,21.1,24.9,28.4,31.1,35.9,38.1,42.9,40.0,38.3
PC,TOTAL,Y16-64,F,DE,18.7,20.0 b,13.8,15.3,16.7,20.6,21.6,22.2,23.6,22.4,24.1,25.3
PC,TOTAL,Y16-64,F,DK,13.7,13.8,11.4,14.4,15.8,15.3,18.5,18.0,18.2,17.2,12.1,13.4
PC,TOTAL,Y16-64,F,EA,:,27.7,26.1,27.5 e,28.0 e,30.7 e,32.1 e,34.0 e,36.0 e,35.1 e,33.5 e,33.2 e
PC,TOTAL,Y16-64,F,EA18,:,27.7,26.0,27.4,27.9,30.6,32.0,34.0,36.1,35.3,33.7,33.5
PC,TOTAL,Y16-64,F,EA19,:,27.7,26.1,27.5,28.0,30.7,32.1,34.1,36.2,35.4,33.8,33.7
PC,TOTAL,Y16-64,F,EE,16.7,19.6,21.5,24.3,24.5,27.1,27.8,31.2,44.6,46.0,46.5,49.0
PC,TOTAL,Y16-64,F,EL,:,52.3,47.4,49.1,49.0,52.1,53.0,49.8,50.3,53.4,49.5,43.8
PC,TOTAL,Y16-64,F,ES,33.2,35.3,33.4,34.4,34.1,40.5,41.7,47.0,48.5,46.3,40.7,42.3
PC,TOTAL,Y16-64,F,EU,:,:,27.2 e,28.5,30.0,32.9,34.5,37.2,40.0,40.0,38.1,37.5
PC,TOTAL,Y16-64,F,EU27_2007,:,:,27.0 e,28.3,29.8,32.7,34.3,36.9,39.7,39.7,37.9,37.3
PC,TOTAL,Y16-64,F,EU27_2020,:,28.6,27.5 e,29.0 e,30.7 e,33.2 e,34.9 e,37.5 e,40.6 e,40.5 e,39.0 e,38.6 e
PC,TOTAL,Y16-64,F,EU28,:,:,27.2 e,28.5,30.0,32.9,34.5,37.2,40.0,40.0,38.1,37.5
PC,TOTAL,Y16-64,F,FI,11.3,13.5,12.1,15.2,17.4,15.7,14.3,13.7,16.3,16.3,15.1,15.6
PC,TOTAL,Y16-64,F,FR,:,21.8 b,22.8,22.9,23.3,23.8,24.1,24.8,28.3,28.1,28.0,28.7
PC,TOTAL,Y16-64,F,HR,38.7,46.9,46.4,49.1,56.3,59.1,63.8,68.3,69.8,69.6,67.6,65.8
PC,TOTAL,Y16-64,F,HU,:,35.7,40.3,40.2,45.9,48.8,52.2,57.3,65.1,65.7,64.3,63.4
PC,TOTAL,Y16-64,F,IE,26.8,29.4 b,31.5,29.5,35.7,37.6,43.2,49.2,52.9,51.1,49.1,41.4
PC,TOTAL,Y16-64,F,IS,:,:,:,9.6,12.3,13.5,5.0,5.6,7.6,8.1,9.3,7.3
PC,TOTAL,Y16-64,F,IT,36.8 p,34.9,40.7,43.4,41.7,43.4,46.4,48.9,50.7,50.3,45.5,39.8
PC,TOTAL,Y16-64,F,LT,:,31.3,33.4,37.3,37.4,40.0,40.7,39.6,43.8,45.9,44.9,59.6
PC,TOTAL,Y16-64,F,LU,:,12.0 b,11.3,11.5,12.3,14.4,13.6,14.2,16.8,15.7,14.6,14.4
PC,TOTAL,Y16-64,F,LV,30.3,26.3,24.2,29.6,34.3,33.7,38.1,42.1,49.7,59.5,60.3,60.0
PC,TOTAL,Y16-64,F,ME,:,70.2,69.9,71.4,59.0,62.9,72.9,61.4,74.4,:,:,:
PC,TOTAL,Y16-64,F,MK,:,53.4,54.4,55.7,59.3,63.8,63.0,67.0,68.3,71.9,70.2,72.9
PC,TOTAL,Y16-64,F,MT,:,32.4,31.4,28.7,32.6,34.3,43.3,52.1,57.1,54.3,53.8,60.2
PC,TOTAL,Y16-64,F,NL,:,14.6,16.4,16.6,17.2,18.1,17.9,20.4,21.4,19.5,17.8,17.7
PC,TOTAL,Y16-64,F,NO,:,7.2,9.6,7.4,7.5,7.4,7.3,6.3,9.3,7.9,8.1,7.4
PC,TOTAL,Y16-64,F,PL,:,27.4,30.9,32.9,36.8,38.9,41.6,50.7,59.6,60.3,58.9,58.1
PC,TOTAL,Y16-64,F,PT,:,36.4,38.7,40.2,43.7,46.8,51.5,55.4,58.7,55.4,54.8,62.3
PC,TOTAL,Y16-64,F,RO,55.2,51.9,49.9,55.9,62.5,63.2,64.5,66.0,69.1,73.1,73.2,73.7
PC,TOTAL,Y16-64,F,RS,:,46.7,48.0,50.0,55.3,61.8,67.3,66.7,66.9,:,:,:
PC,TOTAL,Y16-64,F,SE,9.1,10.5,10.3,10.3,9.0,8.2,9.8,11.7,12.8,13.3,14.3,11.5
PC,TOTAL,Y16-64,F,SI,:,16.9,16.8,20.0,22.1,26.7,28.3,30.6,28.5,28.9,31.1,30.6
PC,TOTAL,Y16-64,F,SK,:,32.1,35.5,37.4,40.2,42.2,44.2,45.9,47.1,48.2,47.4,53.1
PC,TOTAL,Y16-64,F,TR,:,57.8,57.6,56.7,59.2,64.6,69.7,67.1,77.0,85.3,85.8,87.0
PC,TOTAL,Y16-64,F,UK,:,:,:,25.2,25.7 b,30.1,31.5,35.1,35.6,35.7,31.7,29.6
PC,TOTAL,Y16-64,F,XK,:,:,:,70.6,:,:,:,:,:,:,:,:
PC,TOTAL,Y16-64,M,AL,:,55.1,62.5,62.1,63.9,:,:,:,:,:,:,:
PC,TOTAL,Y16-64,M,AT,11.8,12.1,11.2,12.2,13.3,14.6,16.8,17.9,19.0,19.3,19.9,20.5
PC,TOTAL,Y16-64,M,BE,19.0,20.5,21.0 b,21.2,22.5,24.3,24.0,25.0,25.6,24.8,25.1,24.1
PC,TOTAL,Y16-64,M,BG,36.2,33.7,29.2,23.6,48.5,52.7,56.7,44.4,63.6,71.3,71.4,58.4
PC,TOTAL,Y16-64,M,CH,:,5.0,7.4,8.9,6.9,8.0,6.9,8.7,8.2,6.7,8.1,8.2
PC,TOTAL,Y16-64,M,CY,:,42.7,45.4,51.8,53.4,51.5,54.2,60.2,57.6,52.9,47.3,47.0
PC,TOTAL,Y16-64,M,CZ,15.6,14.8,15.0,16.5,20.7,25.3,27.4,32.3,35.3,39.6,37.4,35.5
PC,TOTAL,Y16-64,M,DE,19.0,19.9 b,13.3,14.8,16.0,18.9,20.8,21.1,22.2,21.6,22.7,23.9
PC,TOTAL,Y16-64,M,DK,11.8,10.9,10.9,10.8,12.9,12.6,16.0,15.5,16.7,11.9,8.4,9.7
PC,TOTAL,Y16-64,M,EA,:,26.4,24.5,26.3 e,26.9 e,29.2 e,31.2 e,33.1 e,34.7 e,33.7 e,32.2 e,31.7 e
PC,TOTAL,Y16-64,M,EA18,:,26.4,24.4,26.2,26.8,29.1,31.1,33.1,34.8,33.9,32.4,32.0
PC,TOTAL,Y16-64,M,EA19,:,26.4,24.5,26.3,26.9,29.2,31.2,33.2,34.9,34.0,32.6,32.3
PC,TOTAL,Y16-64,M,EE,17.1,19.9,20.7,23.5,23.9,26.3,29.3,31.4,45.0,46.4,47.1,50.4
PC,TOTAL,Y16-64,M,EL,:,51.0,48.3,49.7,49.2,51.2,52.6,48.9,50.0,51.8,49.0,44.7
PC,TOTAL,Y16-64,M,ES,31.9,32.8,31.9,33.3,34.1,40.4,41.5,46.3,48.3,45.9,40.1,41.6
PC,TOTAL,Y16-64,M,EU,:,:,25.7 e,27.2,28.8,31.7,33.7,36.3,38.8,38.5,36.6,35.8
PC,TOTAL,Y16-64,M,EU27_2007,:,:,25.5 e,27.1,28.6,31.4,33.4,36.0,38.5,38.3,36.5,35.7
PC,TOTAL,Y16-64,M,EU27_2020,:,27.6,26.1 e,28.0 e,29.7 e,32.1 e,34.3 e,36.7 e,39.4 e,39.2 e,37.7 e,37.1 e
PC,TOTAL,Y16-64,M,EU28,:,:,25.7 e,27.2,28.8,31.7,33.7,36.3,38.8,38.5,36.6,35.8
PC,TOTAL,Y16-64,M,FI,9.5,11.6,10.5,12.0,12.9,11.9,11.0,13.0,12.6,13.4,13.3,12.9
PC,TOTAL,Y16-64,M,FR,:,20.0 b,18.6,20.5,21.4,21.4,22.0,23.8,26.0,25.5,24.9,25.8
PC,TOTAL,Y16-64,M,HR,39.9,47.8,47.9,50.3,57.2,61.0,64.6,69.4,70.3,70.3,66.7,66.1
PC,TOTAL,Y16-64,M,HU,:,34.9,37.7,40.2,45.1,48.1,53.6,57.6,65.9,65.8,64.8,63.5
PC,TOTAL,Y16-64,M,IE,23.1,26.2 b,28.9,28.1,35.6,37.1,42.1,47.5,50.3,50.1,46.6,40.3
PC,TOTAL,Y16-64,M,IS,:,:,:,4.8,6.5,7.2,3.0,4.7,5.8,6.7,7.0,5.8
PC,TOTAL,Y16-64,M,IT,35.9 p,34.8,39.1,42.6,41.3,42.7,46.5,48.6,49.8,49.2,44.7,38.7
PC,TOTAL,Y16-64,M,LT,:,32.2,38.2,38.2,38.6,41.3,39.8,39.4,43.5,47.9,47.0,60.3
PC,TOTAL,Y16-64,M,LU,:,11.3 b,9.9,10.5,10.5,12.6,13.2,13.9,15.8,14.9,14.4,12.9
PC,TOTAL,Y16-64,M,LV,29.9,26.8,24.6,29.9,35.3,33.8,38.7,42.2,49.9,61.6,62.6,61.1
PC,TOTAL,Y16-64,M,ME,:,70.4,69.7,71.2,60.4,62.1,72.5,62.1,74.7,:,:,:
PC,TOTAL,Y16-64,M,MK,:,54.6,54.9,56.9,61.0,65.1,64.0,67.1,70.9,73.7,71.5,74.4
PC,TOTAL,Y16-64,M,MT,:,30.6,28.3,29.1,32.6,34.8,42.9,49.8,53.9,52.1,52.8,59.0
PC,TOTAL,Y16-64,M,NL,:,11.0,12.4,12.8,12.7,13.3,15.9,16.5,16.6,15.0,15.8,13.5
PC,TOTAL,Y16-64,M,NO,:,7.5,7.4,6.4,6.8,5.3,4.5,4.4,5.2,5.1,6.6,6.1
PC,TOTAL,Y16-64,M,PL,:,27.9,31.2,33.1,37.1,40.4,43.7,52.2,59.4,60.1,59.2,58.2
PC,TOTAL,Y16-64,M,PT,:,37.1,38.8,40.2,43.2,46.2,49.8,55.1,59.6,54.9,55.9,62.6
PC,TOTAL,Y16-64,M,RO,56.7,52.9,51.7,56.6,62.1,63.9,65.3,67.1,69.9,72.9,73.9,74.6
PC,TOTAL,Y16-64,M,RS,:,47.1,49.1,51.8,56.7,63.2,69.1,69.6,67.3,:,:,:
PC,TOTAL,Y16-64,M,SE,8.2,8.6,8.2,7.6,7.8,7.5,7.1,7.6,10.0,10.3,10.4,9.3
PC,TOTAL,Y16-64,M,SI,:,16.0,18.7,21.1,23.0,26.9,27.6,32.1,31.8,29.5,31.6,31.3
PC,TOTAL,Y16-64,M,SK,:,30.8,33.6,36.7,38.9,42.3,43.6,46.6,46.8,47.1,47.1,52.2
PC,TOTAL,Y16-64,M,TR,:,57.7,57.1,56.3,58.6,64.0,69.4,65.9,76.3,84.7,85.1,86.2
PC,TOTAL,Y16-64,M,UK,:,:,:,22.5,22.8 b,28.3,29.1,32.7,33.9,33.6,28.4,26.2
PC,TOTAL,Y16-64,M,XK,:,:,:,69.7,:,:,:,:,:,:,:,:
PC,TOTAL,Y16-64,T,AL,:,55.6,62.8,62.4,64.0,:,:,:,:,:,:,:
PC,TOTAL,Y16-64,T,AT,12.2,12.0,11.9,12.0,13.6,15.0,17.0,18.6,20.2,19.7,20.8,21.3
PC,TOTAL,Y16-64,T,BE,19.6,20.9,21.5 b,22.3,24.1,25.8,25.4,25.9,26.5,26.1,26.1,25.1
PC,TOTAL,Y16-64,T,BG,36.1,33.6,29.1,23.5,48.2,52.6,56.2,44.2,62.8,71.3,71.2,58.7
PC,TOTAL,Y16-64,T,CH,:,6.8,8.0,9.2,8.1,8.6,8.1,9.4,9.0,7.2,8.6,8.7
PC,TOTAL,Y16-64,T,CY,:,43.5,46.1,51.9,53.1,51.6,53.9,59.6,57.2,52.7,47.6,47.4
PC,TOTAL,Y16-64,T,CZ,16.2,17.3,18.3,19.3,23.1,27.1,29.5,34.3,36.9,41.4,38.8,37.0
PC,TOTAL,Y16-64,T,DE,18.8,19.9 b,13.6,15.1,16.3,19.7,21.2,21.7,22.9,22.0,23.4,24.6
PC,TOTAL,Y16-64,T,DK,12.7,12.3,11.2,12.6,14.4,13.9,17.3,16.8,17.5,14.5,10.2,11.5
PC,TOTAL,Y16-64,T,EA,:,27.1,25.3,26.9 e,27.5 e,30.0 e,31.7 e,33.6 e,35.4 e,34.4 e,32.9 e,32.5 e
PC,TOTAL,Y16-64,T,EA18,:,27.0,25.2,26.8,27.4,29.9,31.6,33.6,35.5,34.6,33.1,32.7
PC,TOTAL,Y16-64,T,EA19,:,27.1,25.3,26.9,27.5,30.0,31.7,33.6,35.5,34.7,33.2,33.0
PC,TOTAL,Y16-64,T,EE,16.9,19.8,21.1,23.9,24.2,26.7,28.6,31.3,44.8,46.2,46.8,49.7
PC,TOTAL,Y16-64,T,EL,:,51.6,47.8,49.4,49.1,51.6,52.8,49.4,50.2,52.6,49.2,44.3
PC,TOTAL,Y16-64,T,ES,32.6,34.0,32.6,33.9,34.1,40.4,41.6,46.7,48.4,46.1,40.4,42.0
PC,TOTAL,Y16-64,T,EU,:,:,26.4 e,27.9,29.4,32.3,34.1,36.7,39.4,39.3,37.3,36.6
PC,TOTAL,Y16-64,T,EU27_2007,:,:,26.3 e,27.7,29.2,32.0,33.9,36.4,39.1,39.0,37.2,36.5
PC,TOTAL,Y16-64,T,EU27_2020,:,28.1,26.8 e,28.5 e,30.2 e,32.7 e,34.6 e,37.1 e,40.0 e,39.9 e,38.4 e,37.8 e
PC,TOTAL,Y16-64,T,EU28,:,:,26.4 e,27.9,29.4,32.3,34.1,36.7,39.4,39.3,37.3,36.6
PC,TOTAL,Y16-64,T,FI,10.4,12.5,11.2,13.6,15.1,13.7,12.6,13.3,14.5,14.8,14.1,14.2
PC,TOTAL,Y16-64,T,FR,:,20.9 b,20.7,21.7,22.3,22.6,23.1,24.3,27.2,26.8,26.5,27.3
PC,TOTAL,Y16-64,T,HR,39.3,47.3,47.1,49.7,56.7,60.1,64.2,68.8,70.1,70.0,67.2,66.0
PC,TOTAL,Y16-64,T,HU,:,35.3,39.0,40.2,45.5,48.5,52.9,57.5,65.5,65.8,64.6,63.4
PC,TOTAL,Y16-64,T,IE,25.0,27.8 b,30.2,28.8,35.6,37.4,42.6,48.4,51.6,50.6,47.8,40.8
PC,TOTAL,Y16-64,T,IS,:,:,:,7.1,9.4,10.4,4.0,5.2,6.7,7.4,8.1,6.5
PC,TOTAL,Y16-64,T,IT,36.4 p,34.9,39.9,43.0,41.5,43.1,46.5,48.8,50.3,49.7,45.1,39.2
PC,TOTAL,Y16-64,T,LT,:,31.8,35.7,37.8,38.0,40.6,40.2,39.5,43.7,46.8,45.9,59.9
PC,TOTAL,Y16-64,T,LU,:,11.6 b,10.6,11.0,11.4,13.5,13.4,14.1,16.3,15.3,14.5,13.6
PC,TOTAL,Y16-64,T,LV,30.1,26.6,24.4,29.7,34.7,33.8,38.4,42.1,49.8,60.5,61.4,60.5
PC,TOTAL,Y16-64,T,ME,:,70.3,69.8,71.3,59.8,62.5,72.7,61.8,74.5,:,:,:
PC,TOTAL,Y16-64,T,MK,:,54.0,54.7,56.3,60.2,64.4,63.5,67.1,69.6,72.9,70.9,73.7
PC,TOTAL,Y16-64,T,MT,:,31.4,29.8,28.9,32.6,34.5,43.1,50.9,55.5,53.2,53.3,59.6
PC,TOTAL,Y16-64,T,NL,:,12.7,14.4,14.7,14.9,15.7,16.9,18.5,19.0,17.3,16.8,15.6
PC,TOTAL,Y16-64,T,NO,:,7.3,8.4,6.9,7.1,6.3,5.9,5.3,7.1,6.4,7.3,6.7
PC,TOTAL,Y16-64,T,PL,:,27.6,31.0,33.0,37.0,39.6,42.6,51.5,59.5,60.2,59.0,58.1
PC,TOTAL,Y16-64,T,PT,:,36.7,38.8,40.2,43.5,46.5,50.7,55.2,59.2,55.2,55.4,62.4
PC,TOTAL,Y16-64,T,RO,56.0,52.4,50.8,56.3,62.3,63.5,64.9,66.6,69.5,73.0,73.6,74.1
PC,TOTAL,Y16-64,T,RS,:,46.9,48.6,50.9,56.0,62.5,68.2,68.1,67.1,:,:,:
PC,TOTAL,Y16-64,T,SE,8.6,9.5,9.2,8.9,8.4,7.8,8.4,9.6,11.4,11.8,12.3,10.4
PC,TOTAL,Y16-64,T,SI,:,16.4,17.8,20.5,22.6,26.8,28.0,31.4,30.2,29.2,31.4,30.9
PC,TOTAL,Y16-64,T,SK,:,31.4,34.6,37.0,39.6,42.3,43.9,46.2,47.0,47.6,47.3,52.6
PC,TOTAL,Y16-64,T,TR,:,57.7,57.4,56.5,58.9,64.3,69.6,66.5,76.7,85.0,85.5,86.6
PC,TOTAL,Y16-64,T,UK,:,:,:,23.9,24.3 b,29.2,30.3,33.9,34.8,34.6,30.1,27.9
PC,TOTAL,Y16-64,T,XK,:,:,:,70.2,:,:,:,:,:,:,:,:
PC,TOTAL,Y25-34,F,AL,:,53.4,63.4,62.2,63.9,:,:,:,:,:,:,:
PC,TOTAL,Y25-34,F,AT,9.3,12.9,12.8,11.6,13.9,14.8,15.6,18.6,22.0,20.8,22.3,23.0
PC,TOTAL,Y25-34,F,BE,17.2,19.1,19.6 b,25.0,22.9,22.9,23.3,26.4,30.1,27.5,27.4,25.2
PC,TOTAL,Y25-34,F,BG,33.9,32.0,26.5,20.0,44.7,46.5,49.4,40.6,59.2,67.6,66.7,51.6
PC,TOTAL,Y25-34,F,CH,:,10.0,8.8,9.1,8.5,6.8,7.1,9.0,8.1,7.5,8.3,7.8
PC,TOTAL,Y25-34,F,CY,:,41.9,40.9,48.9,51.5,46.2,53.4,52.4,52.2,46.7,39.4,43.7
PC,TOTAL,Y25-34,F,CZ,16.6,17.7,21.4,19.4,21.8,26.0,29.6,32.3,34.4,36.0,36.5,35.4
PC,TOTAL,Y25-34,F,DE,19.7,21.7 b,14.3,14.6,15.1,19.5,23.4,22.7,24.5,23.5,24.2,25.6
PC,TOTAL,Y25-34,F,DK,14.3,13.8,8.2,14.5,14.7,14.0,18.3,16.5,20.9,16.4,10.3,18.5
PC,TOTAL,Y25-34,F,EA,:,26.8,24.9,26.0 e,25.8 e,28.7 e,30.9 e,33.6 e,35.6 e,35.6 e,33.6 e,32.7 e
PC,TOTAL,Y25-34,F,EA18,:,26.8,24.8,25.9,25.8,28.7,30.9,33.6,35.6,35.7,33.7,32.9
PC,TOTAL,Y25-34,F,EA19,:,26.8,24.9,26.0,25.8,28.7,30.9,33.6,35.6,35.7,33.7,33.0
PC,TOTAL,Y25-34,F,EE,10.6,13.1,14.9,17.3,17.6,18.5,18.9,24.5,34.5,39.2,35.6,40.2
PC,TOTAL,Y25-34,F,EL,:,52.5,45.9,47.8,49.4,50.9,52.5,49.4,51.5,55.6,46.2,37.8
PC,TOTAL,Y25-34,F,ES,33.0,34.1,32.3,32.7,31.2,37.0,39.2,47.7,47.2,48.0,41.4,39.9
PC,TOTAL,Y25-34,F,EU,:,:,25.3 e,26.4,27.7,30.7,32.7,35.9,38.8,39.3,37.8,36.4
PC,TOTAL,Y25-34,F,EU27_2007,:,:,25.2 e,26.3,27.4,30.5,32.5,35.6,38.6,39.1,37.7,36.3
PC,TOTAL,Y25-34,F,EU27_2020,:,26.8,25.5 e,26.8 e,27.9 e,30.5 e,33.0 e,36.2 e,39.3 e,40.0 e,38.2 e,37.1 e
PC,TOTAL,Y25-34,F,EU28,:,:,25.3 e,26.4,27.7,30.7,32.7,35.9,38.8,39.3,37.8,36.4
PC,TOTAL,Y25-34,F,FI,7.4,11.1,12.1,15.4,17.4,13.5,12.4,11.4,12.1,13.8,13.7,12.1
PC,TOTAL,Y25-34,F,FR,:,19.7 b,21.0,21.3,21.4,22.6,22.0,24.0,26.8,27.9,26.7,28.7
PC,TOTAL,Y25-34,F,HR,33.5,43.1,41.1,43.6,54.7,54.3,57.6,63.3,62.3,66.7,61.8,57.6
PC,TOTAL,Y25-34,F,HU,:,34.7,37.1,36.4,44.1,46.1,47.7,53.8,62.3,62.9,60.3,59.2
PC,TOTAL,Y25-34,F,IE,26.5,27.0 b,32.4,27.3,31.1,32.6,42.3,47.9,51.6,51.6,52.7,41.8
PC,TOTAL,Y25-34,F,IS,:,:,:,11.5,13.4,17.9,5.5,5.5,8.4,8.4,10.1,8.3
PC,TOTAL,Y25-34,F,IT,39.9 p,38.7,44.6,48.0,44.3,45.4,49.2,50.6,52.2,51.4,45.9,39.2
PC,TOTAL,Y25-34,F,LT,:,25.7,27.3,27.4,27.5,29.3,31.2,34.2,34.5,36.8,33.3,50.4
PC,TOTAL,Y25-34,F,LU,:,10.1 b,9.0,8.6,8.8,13.5,11.7,15.4,15.9,16.6,13.6,13.3
PC,TOTAL,Y25-34,F,LV,22.9,16.9,15.5,18.3,23.5,24.7,27.4,33.1,38.0,51.3,50.7,54.5
PC,TOTAL,Y25-34,F,ME,:,69.2,66.7,67.9,55.3,59.2,70.3,62.5,75.4,:,:,:
PC,TOTAL,Y25-34,F,MK,:,49.5,52.5,51.4,54.8,62.2,61.2,65.3,65.7,68.8,69.1,72.8
PC,TOTAL,Y25-34,F,MT,:,31.8,28.7,23.5,26.6,33.4,43.0,50.7,52.8,48.4,47.7,56.7
PC,TOTAL,Y25-34,F,NL,:,11.1,12.0,10.6,13.1,15.8,13.5,17.9,17.5,14.8,15.0,14.2
PC,TOTAL,Y25-34,F,NO,:,6.3,10.1,7.1,8.3,9.2,4.7,6.0,10.9,10.8,8.7,8.0
PC,TOTAL,Y25-34,F,PL,:,20.6,24.4,26.4,30.1,32.0,36.9,44.1,53.3,54.4,52.1,51.4
PC,TOTAL,Y25-34,F,PT,:,34.2,32.9,34.6,38.6,41.6,46.2,49.3,52.3,50.0,53.6,61.9
PC,TOTAL,Y25-34,F,RO,51.8,48.0,45.3,50.9,55.6,55.8,56.2,60.5,62.3,69.2,70.1,69.3
PC,TOTAL,Y25-34,F,RS,:,43.5,43.7,45.0,50.3,54.3,61.7,61.0,59.9,:,:,:
PC,TOTAL,Y25-34,F,SE,11.1,10.9,10.8,11.0,8.3,7.3,9.1,12.2,15.4,12.7,15.7,7.9
PC,TOTAL,Y25-34,F,SI,:,13.9,14.5,12.8,15.0,21.8,25.1,28.3,26.8,24.6,26.8,23.5
PC,TOTAL,Y25-34,F,SK,:,32.5,33.2,34.1,37.0,40.2,39.7,42.5,43.7,46.3,43.7,46.9
PC,TOTAL,Y25-34,F,TR,:,55.9,53.9,53.3,54.8,61.9,67.2,65.8,74.9,82.6,84.0,84.6
PC,TOTAL,Y25-34,F,UK,:,:,:,24.0,25.9 b,32.0,31.1,34.1,35.2,34.3,34.7,31.7
PC,TOTAL,Y25-34,F,XK,:,:,:,66.8,:,:,:,:,:,:,:,:
PC,TOTAL,Y25-34,M,AL,:,51.9,64.1,62.6,65.6,:,:,:,:,:,:,:
PC,TOTAL,Y25-34,M,AT,12.6,13.5,10.1,13.5,16.5,17.3,16.5,18.4,21.0,20.7,21.5,20.3
PC,TOTAL,Y25-34,M,BE,14.9,20.0,18.9 b,20.5,19.4,21.5,20.9,22.4,27.5,26.2,26.5,23.0
PC,TOTAL,Y25-34,M,BG,36.8,31.2,26.3,18.1,44.0,49.7,50.9,39.6,61.8,70.8,69.5,53.6
PC,TOTAL,Y25-34,M,CH,:,4.6,5.4,5.4,5.3,5.8,6.6,8.2,8.4,7.2,8.9,8.4
PC,TOTAL,Y25-34,M,CY,:,41.0,44.2,48.6,53.8,49.1,54.4,58.5,56.0,49.4,41.4,42.1
PC,TOTAL,Y25-34,M,CZ,14.3,12.3,13.2,14.6,18.3,21.9,25.7,28.7,33.7,38.6,35.0,32.4
PC,TOTAL,Y25-34,M,DE,18.4,22.1 b,11.6,16.7,16.2,21.2,22.8,21.8,22.6,19.9,21.6,23.4
PC,TOTAL,Y25-34,M,DK,13.7,11.2,8.2,9.5,13.0,16.3,22.5,17.5,19.6,14.2,6.8,11.6
PC,TOTAL,Y25-34,M,EA,:,25.7,23.4,26.4 e,26.8 e,30.0 e,30.7 e,32.9 e,34.9 e,33.2 e,32.4 e,32.3 e
PC,TOTAL,Y25-34,M,EA18,:,25.6,23.3,26.3,26.8,30.0,30.6,32.9,34.9,33.4,32.6,32.5
PC,TOTAL,Y25-34,M,EA19,:,25.7,23.4,26.4,26.8,30.0,30.7,32.9,35.0,33.4,32.6,32.7
PC,TOTAL,Y25-34,M,EE,14.3,15.3,16.2,17.3,16.7,19.9,21.4,25.8,32.6,36.4,36.0,42.2
PC,TOTAL,Y25-34,M,EL,:,48.3,47.7,49.8,49.8,49.5,52.3,48.9,51.0,52.5,47.2,44.5
PC,TOTAL,Y25-34,M,ES,33.2,30.8,33.6,32.6,35.2,40.2,39.2,45.4,46.1,44.7,40.0,39.4
PC,TOTAL,Y25-34,M,EU,:,:,24.3 e,26.9,28.1,31.9,33.0,35.7,38.5,37.8,36.6,36.3
PC,TOTAL,Y25-34,M,EU27_2007,:,:,24.1 e,26.7,27.9,31.7,32.8,35.4,38.2,37.5,36.5,36.2
PC,TOTAL,Y25-34,M,EU27_2020,:,26.5,24.6 e,27.6 e,29.1 e,32.3 e,33.3 e,35.8 e,39.1 e,38.5 e,37.4 e,37.1 e
PC,TOTAL,Y25-34,M,EU28,:,:,24.3 e,26.9,28.1,31.9,33.0,35.7,38.5,37.8,36.6,36.3
PC,TOTAL,Y25-34,M,FI,6.4,10.4,9.9,11.1,11.9,9.7,10.9,12.5,10.1,12.3,10.8,9.8
PC,TOTAL,Y25-34,M,FR,:,17.8 b,16.5,20.2,20.9,22.7,20.6,22.8,27.5,24.8,23.6,25.4
PC,TOTAL,Y25-34,M,HR,36.7,45.2,48.0,51.3,55.9,60.0,61.5,66.9,66.8,71.9,64.3,59.5
PC,TOTAL,Y25-34,M,HU,:,36.2,35.0,40.4,42.2,46.2,48.0,51.6,62.1,63.7,60.3,61.9
PC,TOTAL,Y25-34,M,IE,23.2,26.5 b,27.1,27.0,29.8,32.5,38.8,43.3,45.7,46.3,43.2,37.3
PC,TOTAL,Y25-34,M,IS,:,:,:,4.6,8.2,8.4,4.1,4.2,3.7,9.6,6.2,5.9
PC,TOTAL,Y25-34,M,IT,39.3 p,36.7,41.8,45.0,44.2,46.6,48.1,51.0,51.7,49.0,46.2,42.5
PC,TOTAL,Y25-34,M,LT,:,28.5,33.8,31.0,30.4,33.6,33.6,35.3,36.5,43.4,40.2,53.0
PC,TOTAL,Y25-34,M,LU,:,9.4 b,7.0,6.8,7.0,8.1,7.7,11.9,14.5,14.7,15.5,14.8
PC,TOTAL,Y25-34,M,LV,22.6,19.5,18.1,24.1,27.1,23.4,27.1,34.1,39.6,53.4,56.3,57.5
PC,TOTAL,Y25-34,M,ME,:,72.5,72.0,68.9,58.7,60.9,72.9,64.2,74.9,:,:,:
PC,TOTAL,Y25-34,M,MK,:,53.6,52.6,55.0,57.9,62.7,61.4,66.7,71.4,73.0,75.2,77.7
PC,TOTAL,Y25-34,M,MT,:,30.9,27.7,28.8,31.2,33.8,39.9,48.0,51.9,50.1,47.8,57.1
