unit,lev_limit,age,sex,geo,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
PC,SM_SEV,Y45-54,F,EU,,4.7 e,4.7,4.5,5.4,6.0,5.8 e,6.2,6.4,6.0,6.4
PC,SM_SEV,Y45-54,F,EU27_2007,,4.6 e,4.6,4.4,5.4,5.9,5.8 e,6.1,6.4,5.9,6.3
PC,SM_SEV,Y45-54,F,EU27_2020,6.7 e,5.4 e,5.4 e,5.2 e,6.0 e,6.6 e,6.0 e,6.5 e,6.7 e,6.5 e,6.8 e
PC,SM_SEV,Y45-54,F,EU28,,4.7 e,4.7,4.5,5.4,6.0,5.8 e,6.2,6.4,6.0,6.4
PC,SM_SEV,Y45-54,F,FI,0.9,1.9,1.3,2.1,0.2,0.8,1.3,0.6,1.0,0.3,0.3
PC,SM_SEV,Y45-54,F,FR,6.2 b,5.1,5.9,3.6,3.5,3.0,3.3,1.7,4.0,3.3,3.5
PC,SM_SEV,Y45-54,F,HR,7.9,7.3,9.5,9.7,8.2,9.9,12.1,15.4,14.6,14.2,13.7
PC,SM_SEV,Y45-54,F,HU,9.4,10.3,9.3,20.6,29.0,21.1,17.5,21.0,17.8,17.0,23.7
PC,SM_SEV,Y45-54,F,IE,1.1 b,3.3,6.3,1.9,0.2,1.4,2.9,0.0,0.0,0.0,0.0
PC,SM_SEV,Y45-54,F,IS,,,0.9,2.9,1.1,2.9,2.5,0.0,1.7,2.2,1.7
PC,SM_SEV,Y45-54,F,IT,10.5,10.6,9.3,8.2,9.5,16.3,13.6,14.8,12.9,13.9,11.2
PC,SM_SEV,Y45-54,F,LT,6.1,10.8,9.2,15.4,4.6,14.6,10.7,9.0,8.4,8.2,14.3
PC,SM_SEV,Y45-54,F,LU,0.0 b,2.1,2.7,3.1,0.9,1.7,2.0,0.3,4.9,0.9,0.2
PC,SM_SEV,Y45-54,F,LV,14.1,16.0,16.0,17.3,16.9,19.1,22.0,17.3,20.3,19.9,26.8
PC,SM_SEV,Y45-54,F,ME,26.3,23.9,28.9,24.1,23.8,30.5,32.5,24.2,,,
PC,SM_SEV,Y45-54,F,MK,18.4,14.3,16.6,15.4,25.1,17.1,14.2,27.0,26.4,22.1,16.5
PC,SM_SEV,Y45-54,F,MT,0.4,7.0,5.2,0.0,1.3,3.7,0 u,0.7,0.0,0.8,4.2
PC,SM_SEV,Y45-54,F,NL,5.1,0.7,0.0,1.6,0.6,1.5,0.0,0.0,0.1,0.0,0.0 n
PC,SM_SEV,Y45-54,F,NO,0.8,0.2,2.4,1.6,1.2,3.8,1.5,1.8,0.0,0.0,1.7
PC,SM_SEV,Y45-54,F,PL,,11.9,13.3,11.2,14.5,14.3,14.4,14.7,13.7,14.9,18.0
PC,SM_SEV,Y45-54,F,PT,3.2,4.5,5.1,5.8,9.6,7.3,5.3,6.8,3.4,3.9,6.5
PC,SM_SEV,Y45-54,F,RO,16.6,16.1,18.6,14.6,17.9,20.8,24.4,24.1,22.9,22.9,23.5
PC,SM_SEV,Y45-54,F,RS,23.5,26.5,27.6,30.0,28.9,29.3,27.9,29.6,,,
PC,SM_SEV,Y45-54,F,SE,0.0,1.4,1.2,4.5,2.0,1.5,3.6,4.1,2.7,4.9,4.9
PC,SM_SEV,Y45-54,F,SI,7.4,3.7,3.6,5.5,6.5,6.9,10.6,6.6,9.1,10.9,24.7
PC,SM_SEV,Y45-54,F,SK,5.6,8.0,6.4,7.5,4.5,3.2,2.1,5.0,6.4,3.8,2.6
PC,SM_SEV,Y45-54,F,TR,21.6,22.9,21.0,22.8,27.5,28.0,26.0,30.2,29.2,29.2,28.7
PC,SM_SEV,Y45-54,F,UK,,,0.8,0.5 b,1.9,1.7,4.5,3.1,4.5,1.5,2.2
PC,SM_SEV,Y45-54,F,XK,,,38.2,,,,,,,,
PC,SM_SEV,Y45-54,M,AL,20.9,29.0,30.3,30.6,,,,,,,
PC,SM_SEV,Y45-54,M,AT,6.3,8.4,7.6,5.6,4.7,8.7,3.7,4.8,5.4,5.4,2.8
PC,SM_SEV,Y45-54,M,BE,2.6,2.1 b,2.5,4.1,5.4 b,1.0,1.4,1.2,1.4,1.6,5.2
PC,SM_SEV,Y45-54,M,BG,5.2,6.3,8.8,12.8,16.0,14.7,21.8,14.3,17.3,22.1,14.4
PC,SM_SEV,Y45-54,M,CH,4.6,5.6,1.0,1.3,2.7,3.7,1.8,1.5,1.3,2.9,0.5
PC,SM_SEV,Y45-54,M,CY,0.9,2.4,5.0,3.1,2.3,2.6,3.6,0.5,1.0,0.2,2.6
PC,SM_SEV,Y45-54,M,CZ,2.3,1.9,3.6,2.1,4.8,3.3,5.9,8.1,6.9,6.6,3.8
PC,SM_SEV,Y45-54,M,DE,1.1 b,1.9,4.0,2.3,1.8,2.1,1.5,3.2,2.0,2.1,3.4
PC,SM_SEV,Y45-54,M,DK,1.8,0.0,0.7,2.9,0.0,1.1,2.0,2.9,1.3,1.7,2.3
PC,SM_SEV,Y45-54,M,EA,5.1,4.7 e,4.7 e,3.6 e,4.2 e,5.4 e,5.3 e,5.0 e,4.4 e,5.2 e,3.7 e
PC,SM_SEV,Y45-54,M,EA18,5.0,4.7 e,4.7,3.6,4.2,5.4 e,5.3 e,5.1,4.5,5.3,3.9
PC,SM_SEV,Y45-54,M,EA19,5.1,4.7 e,4.7,3.6,4.2,5.4 e,5.3 e,5.1,4.5,5.4,3.9
PC,SM_SEV,Y45-54,M,EE,3.1,5.3,2.6,5.2,5.3,2.7,5.8,9.6,5.6,6.8,16.1
PC,SM_SEV,Y45-54,M,EL,15.9,11.9,9.5,9.6,12.2,13.0,10.3,12.0,14.6,15.8,12.1
PC,SM_SEV,Y45-54,M,ES,4.0,2.8,1.2,1.0,2.0,1.1,2.6,2.0,1.7,3.1,1.1
PC,SM_SEV,Y45-54,M,EU,,5.7 e,5.7 e,4.8 e,5.5 e,6.5 e,6.0 e,6.3,6.1,7.2,6.6
PC,SM_SEV,Y45-54,M,EU27_2007,,5.7 e,5.7 e,4.8 e,5.5 e,6.4 e,5.9 e,6.2,6.0,7.1,6.5
PC,SM_SEV,Y45-54,M,EU27_2020,6.3 e,6.1 e,6.1 e,5.3 e,5.9 e,7.2 e,6.6 e,6.8 e,6.5 e,7.8 e,6.6 e
PC,SM_SEV,Y45-54,M,EU28,,5.7 e,5.7 e,4.8 e,5.5 e,6.5 e,6.0 e,6.3,6.1,7.2,6.6
PC,SM_SEV,Y45-54,M,FI,1.7,2.5,0.8,1.9,1.0,1.9,1.2,0.4,0.6,2.3,0.7
PC,SM_SEV,Y45-54,M,FR,6.6 b,5.1,4.6,2.3,2.3,2.9,4.8,3.1,2.0,4.6,2.8
PC,SM_SEV,Y45-54,M,HR,6.8,9.2,9.3,11.1,9.4,11.7,10.3,12.8,11.1,17.7,16.8
PC,SM_SEV,Y45-54,M,HU,13.6,10.7,14.7,21.2,22.4,22.5,24.3,21.3,22.6,23.0,22.5
PC,SM_SEV,Y45-54,M,IE,0.4 b,0.9,2.2,0.6,2.2,1.9,0.0,0.7,0.0,0.0,0.0
PC,SM_SEV,Y45-54,M,IS,,,0.0,0.0,0 u,0 u,0 u,0 u,0 u,4.4 u,0 u
PC,SM_SEV,Y45-54,M,IT,8.8,6.0,9.0,7.1,12.3,15.6,15.9,14.5,12.6,15.2,7.3
PC,SM_SEV,Y45-54,M,LT,9.7,8.8,8.9,8.0,12.1,4.9,12.7,13.8,5.3,7.5,10.3
PC,SM_SEV,Y45-54,M,LU,3.8 b,6.6,3.3,3.4,1.7,4.4,2.6,2.9,7.2,3.7,2.2
PC,SM_SEV,Y45-54,M,LV,14.5,16.1,21.9,17.9,16.7,15.1,22.5,15.5,19.3,22.0,26.5
PC,SM_SEV,Y45-54,M,ME,26.2,20.5,24.3,27.8,30.5,34.8,25.1,27.1,,,
PC,SM_SEV,Y45-54,M,MK,20.4,14.6,16.3,15.5,14.2,15.5,19.2,16.0,20.4,20.4,16.8
PC,SM_SEV,Y45-54,M,MT,0.0,0.0,1.2,0.0,0.0,3.2 u,0 u,6.1,0.0,0.0,2.7
PC,SM_SEV,Y45-54,M,NL,2.3,0.3,1.5,0.6,1.2,0.0,2.3,0.2,2.2,0.3,1.0
PC,SM_SEV,Y45-54,M,NO,0.0,2.3,4.7,4.5,2.3,0.0,1.2,2.1,3.8,0.0,2.7
PC,SM_SEV,Y45-54,M,PL,,19.7,16.8,11.8,13.1,13.5,8.1,11.6,16.4,13.7,19.1
PC,SM_SEV,Y45-54,M,PT,2.4,5.9,5.1,6.1,5.8,8.6,7.0,7.4,7.2,6.0,6.1
PC,SM_SEV,Y45-54,M,RO,11.9,13.9,16.4,20.6,24.2,27.6,28.1,33.2,24.5,34.7,26.0
PC,SM_SEV,Y45-54,M,RS,27.3,31.9,19.1,30.4,24.5,26.8,31.1,28.2,,,
PC,SM_SEV,Y45-54,M,SE,5.3 u,3.2 u,3.7 u,0 u,14.7 u,7.3 u,0 u,2.1,3.0,2.6,3.6
PC,SM_SEV,Y45-54,M,SI,2.0,3.4,7.3,6.8,3.3,10.1,12.0,10.9,11.1,13.0,19.8
PC,SM_SEV,Y45-54,M,SK,5.2,5.7,6.0,7.9,8.6,5.7,6.9,4.1,6.3,7.7,3.5
PC,SM_SEV,Y45-54,M,TR,26.7,30.0,27.3,30.4,32.3,31.8,33.6,35.3,34.8,32.4,33.6
PC,SM_SEV,Y45-54,M,UK,,,3.7,1.3 b,2.9,1.0,0.5,2.2,2.4,2.2,6.5
PC,SM_SEV,Y45-54,M,XK,,,39.0,,,,,,,,
PC,SM_SEV,Y45-54,T,AL,19.5,28.3,30.8,26.3,,,,,,,
PC,SM_SEV,Y45-54,T,AT,4.6,6.6,7.0,6.3,4.2,6.5,4.0,4.1,4.4,5.4,4.0
PC,SM_SEV,Y45-54,T,BE,2.2,1.8 b,1.7,3.1,3.3 b,0.8,0.8,0.6,0.9,0.7,3.1
PC,SM_SEV,Y45-54,T,BG,7.5,8.7,10.3,13.9,16.7,15.6,19.6,15.3,17.7,20.4,15.5
PC,SM_SEV,Y45-54,T,CH,2.5,3.0,0.7,2.1,2.7,3.0,1.6,2.4,1.2,2.0,1.2
PC,SM_SEV,Y45-54,T,CY,0.7,1.9,2.6,2.4,1.1,1.3,3.5,0.4,1.6,1.6,3.9
PC,SM_SEV,Y45-54,T,CZ,4.9,4.0,3.1,3.1,4.9,4.9,5.8,7.8,6.6,6.6,3.5
PC,SM_SEV,Y45-54,T,DE,2.2 b,2.2,2.7,1.8,2.0,1.7,1.5,2.9,2.5,1.7,2.8
PC,SM_SEV,Y45-54,T,DK,2.7,1.7,0.8,2.4,1.3,2.3,1.3,2.2,1.4,2.6,4.2
PC,SM_SEV,Y45-54,T,EA,5.4,4.4 e,4.4 e,3.7 e,4.2 e,5.2 e,4.7 e,4.7 e,4.6 e,4.7 e,3.8 e
PC,SM_SEV,Y45-54,T,EA18,5.4,4.4 e,4.4,3.6,4.1,5.1,4.7,4.8,4.7,4.8,4.0
PC,SM_SEV,Y45-54,T,EA19,5.4,4.4 e,4.4,3.7,4.2,5.2,4.7,4.8,4.7,4.8,4.1
PC,SM_SEV,Y45-54,T,EE,3.3,5.1,2.7,5.6,5.8,3.0,7.1,9.2,4.8,6.0,14.4
PC,SM_SEV,Y45-54,T,EL,14.1,11.6,10.3,9.7,11.5,11.6,10.5,12.4,15.8,16.5,14.5
PC,SM_SEV,Y45-54,T,ES,4.8,3.5,1.6,1.1,2.5,1.0,2.3,1.6,1.4,2.1,1.3
PC,SM_SEV,Y45-54,T,EU,,5.2 e,5.2,4.6,5.5,6.2,5.9,6.2,6.3,6.5,6.5
PC,SM_SEV,Y45-54,T,EU27_2007,,5.1 e,5.1,4.6,5.4,6.2,5.8,6.2,6.2,6.5,6.4
PC,SM_SEV,Y45-54,T,EU27_2020,6.5 e,5.7 e,5.7 e,5.2 e,5.9 e,6.9 e,6.2 e,6.6 e,6.6 e,7.1 e,6.7 e
PC,SM_SEV,Y45-54,T,EU28,,5.2 e,5.2,4.6,5.5,6.2,5.9,6.2,6.3,6.5,6.5
PC,SM_SEV,Y45-54,T,FI,1.3,2.1,1.1,2.0,0.6,1.3,1.3,0.5,0.8,1.3,0.4
PC,SM_SEV,Y45-54,T,FR,6.4 b,5.1,5.3,3.0,2.9,3.0,4.0,2.3,3.0,3.9,3.1
PC,SM_SEV,Y45-54,T,HR,7.3,8.4,9.4,10.4,8.8,10.8,11.2,14.1,12.8,15.7,15.0
PC,SM_SEV,Y45-54,T,HU,11.3,10.5,11.7,20.9,26.3,21.7,20.7,21.1,20.0,19.8,23.1
PC,SM_SEV,Y45-54,T,IE,0.7 b,2.1,4.5,1.4,1.0,1.6,1.8,0.3,0.0,0.0,0.0
PC,SM_SEV,Y45-54,T,IS,,,0.6,1.7,0.7,1.8,1.7,0.0,1.0,3.2,1.0
PC,SM_SEV,Y45-54,T,IT,9.7,8.5,9.1,7.7,10.8,16.0,14.7,14.7,12.8,14.5,9.4
PC,SM_SEV,Y45-54,T,LT,7.9,9.9,9.1,11.9,8.1,10.1,11.7,11.3,6.9,7.9,12.6
PC,SM_SEV,Y45-54,T,LU,1.6 b,4.1,3.0,3.3,1.2,2.9,2.3,1.6,6.0,2.2,1.2
PC,SM_SEV,Y45-54,T,LV,14.3,16.0,18.8,17.6,16.8,17.2,22.2,16.5,19.9,20.8,26.7
PC,SM_SEV,Y45-54,T,ME,26.2,22.5,26.8,25.9,26.9,32.6,28.7,25.6,,,
PC,SM_SEV,Y45-54,T,MK,19.2,14.4,16.5,15.5,20.7,16.4,16.8,22.1,23.8,21.5,16.6
PC,SM_SEV,Y45-54,T,MT,0.2,3.4,3.4,0.0,0.6,3.4,0.0,3.7,0.0,0.4,3.5
PC,SM_SEV,Y45-54,T,NL,3.8,0.6,0.7,1.1,0.9,0.9,0.9,0.1,1.0,0.1,0.5
PC,SM_SEV,Y45-54,T,NO,0.5,1.1,3.2,2.5,1.6,2.3,1.4,1.9,1.7,0.0,2.1
PC,SM_SEV,Y45-54,T,PL,,15.5,14.9,11.5,13.9,14.0,11.6,13.3,15.1,14.3,18.5
PC,SM_SEV,Y45-54,T,PT,2.9,5.0,5.1,5.9,8.1,7.8,6.0,7.0,4.9,4.7,6.4
PC,SM_SEV,Y45-54,T,RO,14.3,15.1,17.6,17.2,20.4,23.8,25.8,27.4,23.5,27.5,24.5
PC,SM_SEV,Y45-54,T,RS,25.1,28.9,23.8,30.2,27.0,28.1,29.5,28.9,,,
PC,SM_SEV,Y45-54,T,SE,2.4,2.3,2.3,2.8,7.0,3.5,2.4,3.2,2.8,4.0,4.3
PC,SM_SEV,Y45-54,T,SI,4.9,3.6,5.4,6.1,5.0,8.5,11.3,8.7,10.0,11.8,22.3
PC,SM_SEV,Y45-54,T,SK,5.4,7.0,6.2,7.7,6.4,4.3,4.3,4.6,6.4,5.6,3.0
PC,SM_SEV,Y45-54,T,TR,23.7,25.7,23.6,25.9,29.4,29.5,29.2,32.3,31.5,30.4,30.7
PC,SM_SEV,Y45-54,T,UK,,,2.0,0.8 b,2.4,1.4,2.7,2.7,3.6,1.8,4.1
PC,SM_SEV,Y45-54,T,XK,,,38.6,,,,,,,,
PC,SM_SEV,Y55-64,F,AL,9.5,13.9,17.4,20.3,,,,,,,
PC,SM_SEV,Y55-64,F,AT,1.4,0.9,1.8,3.0,4.7,4.0,3.2,4.0,1.3,0.5,2.8
PC,SM_SEV,Y55-64,F,BE,1.2,0.8 b,2.0,2.1,1.5 b,0.0,0.5,1.3,0.0,0.3,0.9
PC,SM_SEV,Y55-64,F,BG,8.5,4.6,10.9,9.1,9.4,6.2,9.5,9.9,11.8,12.8,12.8
PC,SM_SEV,Y55-64,F,CH,0.5,1.8,1.7,0.0,0.3,0.5,0.0,0.4,0.0 n,0.9,0.3
PC,SM_SEV,Y55-64,F,CY,0.2,0.9,0.3,0.4,1.1,0.3,0.0,0.4,0.2,0.6,0.0
PC,SM_SEV,Y55-64,F,CZ,2.2,2.7,1.0,0.7,1.0,1.6,3.5,2.9,2.9,1.9,4.0
PC,SM_SEV,Y55-64,F,DE,1.6 b,0.3,0.9,0.5,0.3,1.1,0.7,0.3,0.5,1.5,0.7
PC,SM_SEV,Y55-64,F,DK,0.0,0.1,2.2,3.7,1.4,0.5,0.9,0.0,0.0,0.9,1.0
PC,SM_SEV,Y55-64,F,EA,3.0,2.4 e,2.4 e,2.1 e,2.2 e,2.8 e,2.4 e,2.3 e,2.3 e,2.5 e,1.8 e
PC,SM_SEV,Y55-64,F,EA18,3.0,2.4 e,2.4,2.1,2.2,2.8,2.4,2.4,2.4,2.6,2.0
PC,SM_SEV,Y55-64,F,EA19,3.0,2.4 e,2.4,2.1,2.2,2.8,2.4,2.4,2.4,2.6,2.0
PC,SM_SEV,Y55-64,F,EE,3.9,2.9,1.4,1.6,3.6,2.8,3.0,4.9,3.5,3.3,9.7
PC,SM_SEV,Y55-64,F,EL,9.3,7.5,6.4,4.7,6.0,5.7,4.5,8.7,11.8,10.2,8.5
PC,SM_SEV,Y55-64,F,ES,2.8,0.6,0.9,0.4,2.6,1.6,0.7,2.5,2.0,1.6,1.1
PC,SM_SEV,Y55-64,F,EU,,3.5 e,3.5,3.5,3.7,4.2,3.5,3.8,3.7,4.1,4.2
PC,SM_SEV,Y55-64,F,EU27_2007,,3.4 e,3.4,3.4,3.6,4.1,3.5,3.7,3.7,4.1,4.1
PC,SM_SEV,Y55-64,F,EU27_2020,4.1 e,3.8 e,3.8 e,3.9 e,4.1 e,4.4 e,3.8 e,4.1 e,4.0 e,4.5 e,4.6 e
PC,SM_SEV,Y55-64,F,EU28,,3.5 e,3.5,3.5,3.7,4.2,3.5,3.8,3.7,4.1,4.2
PC,SM_SEV,Y55-64,F,FI,0.4,0.7,0.2,1.1,1.8,0.5,1.7,0.6,0.0,0.5,0.3
PC,SM_SEV,Y55-64,F,FR,2.0 b,1.7,1.1,1.6,1.2,1.6,1.2,1.1,1.5,2.0,1.6
PC,SM_SEV,Y55-64,F,HR,6.9,6.3,7.0,6.5,9.3,7.9,10.3,8.8,10.8,10.2,18.1
PC,SM_SEV,Y55-64,F,HU,3.4,4.0,5.8,13.0,14.4,12.3,13.5,14.1,12.7,12.7,15.1
PC,SM_SEV,Y55-64,F,IE,1.0 b,0.0,0.0,0.0,0.2,1.1,0.3,0.0,0.0,0.0,0.0
PC,SM_SEV,Y55-64,F,IS,,,0.0,0.0,3.2,0.0,0.0,0.0,1.3,0.0,0.0
PC,SM_SEV,Y55-64,F,IT,7.1,5.3,7.3,4.8,5.0,7.5,8.2,7.0,6.2,6.0,4.1
PC,SM_SEV,Y55-64,F,LT,4.0,6.3,3.2,3.5,4.0,4.1,6.5,3.6,2.9,4.3,12.3
PC,SM_SEV,Y55-64,F,LU,2.6 b,1.3,1.1,0.8,1.2,0.2,0.0,1.0,0.7,1.5,1.3
PC,SM_SEV,Y55-64,F,LV,6.6,8.7,8.8,11.9,12.0,13.0,10.9,11.4,11.4,12.5,17.2
PC,SM_SEV,Y55-64,F,ME,20.0,22.5,24.3,19.4,22.2,24.8,18.4,25.5,,,
PC,SM_SEV,Y55-64,F,MK,17.1,14.6,18.3,17.0,20.0,17.4,14.9,19.0,11.3,16.2,13.9
PC,SM_SEV,Y55-64,F,MT,1.2,4.4,3.7,0.0,1.1,1.2,0.0,0.4,0.4,0.8,0.3
PC,SM_SEV,Y55-64,F,NL,0.5,0.3,2.2,1.1,0.9,0.3,0.0,0.0,0.0,0.0,0.0
PC,SM_SEV,Y55-64,F,NO,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC,SM_SEV,Y55-64,F,PL,,7.7,10.0,10.8,10.8,10.5,6.4,8.9,9.5,10.1,11.2
PC,SM_SEV,Y55-64,F,PT,2.1,1.9,2.2,2.4,3.5,2.7,3.0,4.3,3.0,2.5,3.1
PC,SM_SEV,Y55-64,F,RO,11.0,10.3,11.6,10.9,10.9,12.2,11.9,12.6,11.7,14.8,16.6
PC,SM_SEV,Y55-64,F,RS,11.5,22.5,17.6,20.4,19.6,24.1,16.7,17.7,,,
PC,SM_SEV,Y55-64,F,SE,1.9,4.3,4.3,0.9,1.0,2.8,2.0,2.8,0.0,0.0,0.0
PC,SM_SEV,Y55-64,F,SI,3.7,2.1,3.8,4.3,4.5,5.8,6.4,4.7,5.1,5.4,10.7
PC,SM_SEV,Y55-64,F,SK,4.0,2.6,2.3,4.3,1.8,1.6,1.8,2.8,3.0,3.3,2.9
PC,SM_SEV,Y55-64,F,TR,13.9,16.5,15.7,17.2,17.8,17.1,19.6,21.6,22.2,22.8,21.6
PC,SM_SEV,Y55-64,F,UK,,,1.1,0.6 b,0.5,2.3,0.7,0.7,1.0,0.9,0.4
PC,SM_SEV,Y55-64,F,XK,,,22.5,,,,,,,,
PC,SM_SEV,Y55-64,M,AL,11.0,15.7,18.6,21.3,,,,,,,
PC,SM_SEV,Y55-64,M,AT,1.4,1.1,2.2,2.9,4.8,2.8,4.4,5.3,5.5,5.8,3.5
PC,SM_SEV,Y55-64,M,BE,2.0,0.4 b,1.5,0.8,1.0 b,1.0,0.0,0.0,0.0,1.2,0.8
PC,SM_SEV,Y55-64,M,BG,9.0,8.0,9.9,6.0,9.1,8.5,9.7,6.2,3.5,10.3,9.0
PC,SM_SEV,Y55-64,M,CH,0.7,0.3,1.1,1.6,2.6,0.8,0.7,2.2,1.6,0.4,0.2
PC,SM_SEV,Y55-64,M,CY,0.0,0.0,0.0,0.0,0.2,0.4,0.6,1.2,0.2,1.3,0.5
PC,SM_SEV,Y55-64,M,CZ,2.8,1.2,1.3,2.1,2.6,1.4,3.7,5.8,3.5,3.1,1.5
PC,SM_SEV,Y55-64,M,DE,2.2 b,0.4,1.0,1.5,1.6,2.2,1.1,0.7,0.7,0.7,1.7
PC,SM_SEV,Y55-64,M,DK,0.4,0.5,4.8,0.8,0.0,1.8,2.4,1.9,1.8,1.4,1.3
PC,SM_SEV,Y55-64,M,EA,4.0,2.2 e,2.2 e,2.3 e,2.6 e,3.1 e,3.0 e,2.7 e,2.6 e,2.7 e,2.6 e
PC,SM_SEV,Y55-64,M,EA18,4.0,2.2 e,2.2,2.3,2.6,3.1,3.0,2.8,2.7,2.7,2.7
PC,SM_SEV,Y55-64,M,EA19,4.0,2.2 e,2.2,2.3,2.6,3.1,3.1,2.8,2.7,2.8,2.8
PC,SM_SEV,Y55-64,M,EE,2.5,1.8,1.6,1.6,2.3,2.8,3.8,5.8,2.1,4.6,11.8
PC,SM_SEV,Y55-64,M,EL,5.1,6.3,6.8,8.1,7.9,9.3,7.8,9.5,12.4,2.7,11.6
PC,SM_SEV,Y55-64,M,ES,3.1,2.1,2.2,1.3,1.9,0.7,0.7,0.6,1.4,1.9,1.9
PC,SM_SEV,Y55-64,M,EU,,3.5 e,3.5 e,3.6 e,4.2 e,4.2,4.1,4.3,4.0,4.4,4.4
PC,SM_SEV,Y55-64,M,EU27_2007,,3.5 e,3.5 e,3.5 e,4.1 e,4.2,4.1,4.2,4.0,4.4,4.3
PC,SM_SEV,Y55-64,M,EU27_2020,4.8 e,3.8 e,3.8 e,4.0 e,4.6 e,4.6 e,4.4 e,4.6 e,4.3 e,4.6 e,4.8 e
PC,SM_SEV,Y55-64,M,EU28,,3.5 e,3.5 e,3.6 e,4.2 e,4.2,4.1,4.3,4.0,4.4,4.4
PC,SM_SEV,Y55-64,M,FI,0.5,0.7,0.6,0.0,0.1,1.0,1.7,0.8,2.4,0.6,2.6
PC,SM_SEV,Y55-64,M,FR,4.8 b,1.4,1.0,0.5,1.1,1.8,0.6,2.0,1.6,1.3,1.5
PC,SM_SEV,Y55-64,M,HR,6.5,7.0,5.3,6.0,7.5,8.9,9.1,10.7,9.2,10.0,11.9
PC,SM_SEV,Y55-64,M,HU,5.2,5.8,3.9,11.2,10.7,11.2,9.3,12.5,10.1,11.6,10.7
PC,SM_SEV,Y55-64,M,IE,1.6 b,0.4,0.0,0.0,0.7,0.6,0.7,0.0,0.0,0.0,0.0
PC,SM_SEV,Y55-64,M,IS,,,0.0,0.0,2.3 u,5.7 u,3.8 u,3.8 u,2.1 u,5.3 u,0 u
PC,SM_SEV,Y55-64,M,IT,9.4,7.3,6.0,6.0,7.3,7.8,10.7,8.0,6.9,8.3,6.3
PC,SM_SEV,Y55-64,M,LT,2.5,4.1,3.9,4.7,6.1,5.9,4.7,4.3,5.0,7.1,8.5
PC,SM_SEV,Y55-64,M,LU,7.0 b,3.5,1.4,2.4,1.0,2.5,1.2,3.7,3.7,0.6,5.0
PC,SM_SEV,Y55-64,M,LV,9.6,12.9,12.7,13.1,13.7,11.8,11.1,12.0,13.6,12.8,15.7
PC,SM_SEV,Y55-64,M,ME,20.5,21.0,18.7,20.0,19.7,25.4,19.2,22.9,,,
PC,SM_SEV,Y55-64,M,MK,10.9,8.4,16.9,16.1,18.7,14.0,13.0,9.6,16.0,16.7,13.8
PC,SM_SEV,Y55-64,M,MT,2.6,0.4,0.4,0.0,1.0,1.2,0.3,2.9,2.6,1.2,0.0
PC,SM_SEV,Y55-64,M,NL,0.2,0.6,0.3,1.1,0.0,0.3,0.0,0.0,0.0,0.3,0.0
PC,SM_SEV,Y55-64,M,NO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC,SM_SEV,Y55-64,M,PL,,9.7,9.6,10.4,14.1,11.0,8.9,10.0,9.4,9.5,11.5
PC,SM_SEV,Y55-64,M,PT,2.2,2.1,2.0,1.8,2.6,3.3,5.6,4.3,1.4,3.2,4.0
PC,SM_SEV,Y55-64,M,RO,10.4,12.1,15.2,14.9,14.3,11.4,13.1,17.3,16.7,16.6,17.3
PC,SM_SEV,Y55-64,M,RS,22.1,26.3,18.7,23.1,20.2,20.4,17.3,20.9,,,
PC,SM_SEV,Y55-64,M,SE,2.1,2.5 u,6.2 u,0 u,3.9 u,0.0,0.0,1.3,1.0,0.8,2.6
PC,SM_SEV,Y55-64,M,SI,5.2,4.4,3.5,4.5,2.7,5.2,4.9,5.8,4.6,6.1,12.5
PC,SM_SEV,Y55-64,M,SK,3.1,3.9,3.4,5.2,2.3,2.0,3.6,3.4,4.9,3.1,1.3
PC,SM_SEV,Y55-64,M,TR,15.7,16.9,17.9,18.2,20.4,19.3,18.3,21.0,23.4,24.1,22.6
PC,SM_SEV,Y55-64,M,UK,,,1.5,0.2 b,0.4,0.8,1.5,1.0,1.6,2.0,0.7
PC,SM_SEV,Y55-64,M,XK,,,31.5,,,,,,,,
PC,SM_SEV,Y55-64,T,AL,10.1,14.6,17.9,20.7,,,,,,,
PC,SM_SEV,Y55-64,T,AT,1.4,1.0,2.0,3.0,4.8,3.4,3.8,4.7,3.4,3.1,3.2
PC,SM_SEV,Y55-64,T,BE,1.6,0.6 b,1.7,1.6,1.3 b,0.5,0.3,0.7,0.0,0.8,0.9
PC,SM_SEV,Y55-64,T,BG,8.7,6.2,10.4,7.7,9.3,7.2,9.6,8.2,8.1,11.6,11.0
PC,SM_SEV,Y55-64,T,CH,0.6,1.1,1.4,0.8,1.3,0.6,0.3,1.2,0.7,0.6,0.3
PC,SM_SEV,Y55-64,T,CY,0.1,0.5,0.1,0.2,0.6,0.3,0.3,0.8,0.2,0.9,0.2
PC,SM_SEV,Y55-64,T,CZ,2.5,2.1,1.1,1.3,1.6,1.5,3.6,4.1,3.2,2.4,2.9
PC,SM_SEV,Y55-64,T,DE,1.9 b,0.4,0.9,1.0,1.0,1.6,0.9,0.5,0.6,1.1,1.1
PC,SM_SEV,Y55-64,T,DK,0.2,0.3,3.3,2.3,0.8,1.0,1.7,1.0,0.8,1.1,1.1
