unit,barrier,age,sex,time\geo,i,v
THS,TOTAL,Y_GE65,F,2012,LT,205.3
THS,TOTAL,Y_GE65,F,2012,LU,11.4
THS,TOTAL,Y_GE65,F,2012,HU,630.8
THS,TOTAL,Y_GE65,F,2012,MT,12.0
THS,TOTAL,Y_GE65,F,2012,NL,319.0
THS,TOTAL,Y_GE65,F,2012,AT,321.7
THS,TOTAL,Y_GE65,F,2012,PL,1881.2
THS,TOTAL,Y_GE65,F,2012,PT,386.1
THS,TOTAL,Y_GE65,F,2012,RO,1010.0
THS,TOTAL,Y_GE65,F,2012,SI,98.8
THS,TOTAL,Y_GE65,F,2012,SK,197.1
THS,TOTAL,Y_GE65,F,2012,FI,155.7
THS,TOTAL,Y_GE65,F,2012,SE,218.6
THS,TOTAL,Y_GE65,F,2012,EEA,19608.9 e
THS,TOTAL,Y_GE65,F,2012,IS,5.7
THS,TOTAL,Y_GE65,F,2012,NO,101.8
THS,TOTAL,Y_GE65,F,2012,UK,1733.8
THS,TOTAL,Y_GE65,M,2012,EU27_2007,11300.6 e
THS,TOTAL,Y_GE65,M,2012,BE,172.6
THS,TOTAL,Y_GE65,M,2012,BG,259.7
THS,TOTAL,Y_GE65,M,2012,CZ,266.5
THS,TOTAL,Y_GE65,M,2012,DK,98.5
THS,TOTAL,Y_GE65,M,2012,DE,2244.3
THS,TOTAL,Y_GE65,M,2012,EE,22.8
THS,TOTAL,Y_GE65,M,2012,EL,381.0
THS,TOTAL,Y_GE65,M,2012,ES,1022.7
THS,TOTAL,Y_GE65,M,2012,FR,955.3
THS,TOTAL,Y_GE65,M,2012,IT,1806.9
THS,TOTAL,Y_GE65,M,2012,CY,18.0
THS,TOTAL,Y_GE65,M,2012,LV,59.0
THS,TOTAL,Y_GE65,M,2012,LT,73.6
THS,TOTAL,Y_GE65,M,2012,LU,7.2
THS,TOTAL,Y_GE65,M,2012,HU,299.8
THS,TOTAL,Y_GE65,M,2012,MT,7.4
THS,TOTAL,Y_GE65,M,2012,NL,243.9
THS,TOTAL,Y_GE65,M,2012,AT,187.8
THS,TOTAL,Y_GE65,M,2012,PL,725.1
THS,TOTAL,Y_GE65,M,2012,PT,241.8
THS,TOTAL,Y_GE65,M,2012,RO,738.2
THS,TOTAL,Y_GE65,M,2012,SI,49.3
THS,TOTAL,Y_GE65,M,2012,SK,60.4
THS,TOTAL,Y_GE65,M,2012,FI,100.9
THS,TOTAL,Y_GE65,M,2012,SE,153.3
THS,TOTAL,Y_GE65,M,2012,EEA,11364.3 e
THS,TOTAL,Y_GE65,M,2012,IS,3.4
THS,TOTAL,Y_GE65,M,2012,NO,60.3
THS,TOTAL,Y_GE65,M,2012,UK,1105.0
THS,TOTAL,Y_GE65,T,2012,EU27_2007,30802.1 e
THS,TOTAL,Y_GE65,T,2012,BE,438.6
THS,TOTAL,Y_GE65,T,2012,BG,688.4
THS,TOTAL,Y_GE65,T,2012,CZ,722.7
THS,TOTAL,Y_GE65,T,2012,DK,264.8
THS,TOTAL,Y_GE65,T,2012,DE,5692.6
THS,TOTAL,Y_GE65,T,2012,EE,99.0
THS,TOTAL,Y_GE65,T,2012,EL,1029.7
THS,TOTAL,Y_GE65,T,2012,ES,3021.6
THS,TOTAL,Y_GE65,T,2012,FR,2373.0
THS,TOTAL,Y_GE65,T,2012,IT,5043.2
THS,TOTAL,Y_GE65,T,2012,CY,44.7
THS,TOTAL,Y_GE65,T,2012,LV,208.8
THS,TOTAL,Y_GE65,T,2012,LT,278.9
THS,TOTAL,Y_GE65,T,2012,LU,18.6
THS,TOTAL,Y_GE65,T,2012,HU,930.6
THS,TOTAL,Y_GE65,T,2012,MT,19.4
THS,TOTAL,Y_GE65,T,2012,NL,562.9
THS,TOTAL,Y_GE65,T,2012,AT,509.5
THS,TOTAL,Y_GE65,T,2012,PL,2606.3
THS,TOTAL,Y_GE65,T,2012,PT,627.9
THS,TOTAL,Y_GE65,T,2012,RO,1748.2
THS,TOTAL,Y_GE65,T,2012,SI,148.1
THS,TOTAL,Y_GE65,T,2012,SK,257.4
THS,TOTAL,Y_GE65,T,2012,FI,256.6
THS,TOTAL,Y_GE65,T,2012,SE,371.9
THS,TOTAL,Y_GE65,T,2012,EEA,30973.2 e
THS,TOTAL,Y_GE65,T,2012,IS,9.0
THS,TOTAL,Y_GE65,T,2012,NO,162.1
THS,TOTAL,Y_GE65,T,2012,UK,2838.8
