unit,barrier,age,sex,time,geo,v,flag
THS,MOB,Y15-44,F,2012,FI,38.5,
THS,MOB,Y15-44,F,2012,SE,73.6,
THS,MOB,Y15-44,F,2012,EEA,4226.2,e
THS,MOB,Y15-44,F,2012,IS,3.0,u
THS,MOB,Y15-44,F,2012,NO,93.0,
THS,MOB,Y15-44,F,2012,UK,1118.6,
THS,MOB,Y15-44,M,2012,EU27_2007,2920.8,e
THS,MOB,Y15-44,M,2012,BE,95.3,
THS,MOB,Y15-44,M,2012,BG,24.5,u
THS,MOB,Y15-44,M,2012,CZ,15.4,u
THS,MOB,Y15-44,M,2012,DK,62.5,
THS,MOB,Y15-44,M,2012,DE,649.4,
THS,MOB,Y15-44,M,2012,EE,6.3,
THS,MOB,Y15-44,M,2012,EL,40.5,
THS,MOB,Y15-44,M,2012,ES,262.5,
THS,MOB,Y15-44,M,2012,FR,244.0,
THS,MOB,Y15-44,M,2012,IT,165.4,
THS,MOB,Y15-44,M,2012,CY,2.9,u
THS,MOB,Y15-44,M,2012,LV,8.3,
THS,MOB,Y15-44,M,2012,LT,11.9,
THS,MOB,Y15-44,M,2012,LU,3.8,
THS,MOB,Y15-44,M,2012,HU,69.5,
THS,MOB,Y15-44,M,2012,MT,1.8,u
THS,MOB,Y15-44,M,2012,NL,85.4,
THS,MOB,Y15-44,M,2012,AT,41.4,
THS,MOB,Y15-44,M,2012,PL,147.9,
THS,MOB,Y15-44,M,2012,PT,10.0,u
THS,MOB,Y15-44,M,2012,RO,64.6,
THS,MOB,Y15-44,M,2012,SI,9.3,u
THS,MOB,Y15-44,M,2012,SK,30.4,u
THS,MOB,Y15-44,M,2012,FI,35.9,
THS,MOB,Y15-44,M,2012,SE,37.3,
THS,MOB,Y15-44,M,2012,EEA,2981.3,e
THS,MOB,Y15-44,M,2012,IS,0.9,u
THS,MOB,Y15-44,M,2012,NO,59.6,
THS,MOB,Y15-44,M,2012,UK,794.5,
THS,MOB,Y15-44,T,2012,EU27_2007,7051.0,e
THS,MOB,Y15-44,T,2012,BE,236.3,
THS,MOB,Y15-44,T,2012,BG,45.9,u
THS,MOB,Y15-44,T,2012,CZ,49.2,u
THS,MOB,Y15-44,T,2012,DK,134.4,
THS,MOB,Y15-44,T,2012,DE,1509.3,
THS,MOB,Y15-44,T,2012,EE,14.8,
THS,MOB,Y15-44,T,2012,EL,73.7,
THS,MOB,Y15-44,T,2012,ES,741.6,
THS,MOB,Y15-44,T,2012,FR,595.5,
THS,MOB,Y15-44,T,2012,IT,433.2,
THS,MOB,Y15-44,T,2012,CY,6.0,u
THS,MOB,Y15-44,T,2012,LV,16.1,
THS,MOB,Y15-44,T,2012,LT,26.9,
THS,MOB,Y15-44,T,2012,LU,9.5,
THS,MOB,Y15-44,T,2012,HU,143.5,
THS,MOB,Y15-44,T,2012,MT,3.0,u
THS,MOB,Y15-44,T,2012,NL,285.4,
THS,MOB,Y15-44,T,2012,AT,79.2,
THS,MOB,Y15-44,T,2012,PL,329.4,
THS,MOB,Y15-44,T,2012,PT,44.8,u
THS,MOB,Y15-44,T,2012,RO,114.4,
THS,MOB,Y15-44,T,2012,SI,18.4,u
THS,MOB,Y15-44,T,2012,SK,42.2,u
THS,MOB,Y15-44,T,2012,FI,74.3,
THS,MOB,Y15-44,T,2012,SE,110.9,
THS,MOB,Y15-44,T,2012,EEA,7207.5,e
THS,MOB,Y15-44,T,2012,IS,3.9,u
THS,MOB,Y15-44,T,2012,NO,152.6,
THS,MOB,Y15-44,T,2012,UK,1913.1,
THS,MOB,Y45-64,F,2012,EU27_2007,6888.3,e
THS,MOB,Y45-64,F,2012,BE,183.0,
THS,MOB,Y45-64,F,2012,BG,97.9,
THS,MOB,Y45-64,F,2012,CZ,97.7,
THS,MOB,Y45-64,F,2012,DK,97.8,
THS,MOB,Y45-64,F,2012,DE,1407.0,
THS,MOB,Y45-64,F,2012,EE,25.8,
THS,MOB,Y45-64,F,2012,EL,140.3,
THS,MOB,Y45-64,F,2012,ES,612.8,
THS,MOB,Y45-64,F,2012,FR,694.0,
THS,MOB,Y45-64,F,2012,IT,397.0,
THS,MOB,Y45-64,F,2012,CY,6.9,
THS,MOB,Y45-64,F,2012,LV,27.0,
THS,MOB,Y45-64,F,2012,LT,47.5,
THS,MOB,Y45-64,F,2012,LU,6.0,
THS,MOB,Y45-64,F,2012,HU,244.9,
THS,MOB,Y45-64,F,2012,MT,4.5,
THS,MOB,Y45-64,F,2012,NL,217.7,
THS,MOB,Y45-64,F,2012,AT,80.3,
THS,MOB,Y45-64,F,2012,PL,566.1,
THS,MOB,Y45-64,F,2012,PT,83.7,
THS,MOB,Y45-64,F,2012,RO,399.6,
THS,MOB,Y45-64,F,2012,SI,27.1,
THS,MOB,Y45-64,F,2012,SK,90.9,
THS,MOB,Y45-64,F,2012,FI,57.7,
THS,MOB,Y45-64,F,2012,SE,64.7,
THS,MOB,Y45-64,F,2012,EEA,6977.4,e
THS,MOB,Y45-64,F,2012,IS,4.3,
THS,MOB,Y45-64,F,2012,NO,84.8,
THS,MOB,Y45-64,F,2012,UK,1210.6,
THS,MOB,Y45-64,M,2012,EU27_2007,5128.9,e
THS,MOB,Y45-64,M,2012,BE,77.5,
THS,MOB,Y45-64,M,2012,BG,82.3,
THS,MOB,Y45-64,M,2012,CZ,72.6,
THS,MOB,Y45-64,M,2012,DK,73.7,
THS,MOB,Y45-64,M,2012,DE,1272.0,
THS,MOB,Y45-64,M,2012,EE,21.2,
THS,MOB,Y45-64,M,2012,EL,77.0,
THS,MOB,Y45-64,M,2012,ES,422.8,
THS,MOB,Y45-64,M,2012,FR,430.6,
THS,MOB,Y45-64,M,2012,IT,249.9,
THS,MOB,Y45-64,M,2012,CY,8.2,
THS,MOB,Y45-64,M,2012,LV,18.5,
THS,MOB,Y45-64,M,2012,LT,24.9,
THS,MOB,Y45-64,M,2012,LU,4.3,
THS,MOB,Y45-64,M,2012,HU,173.7,
THS,MOB,Y45-64,M,2012,MT,3.0,
THS,MOB,Y45-64,M,2012,NL,140.0,
THS,MOB,Y45-64,M,2012,AT,56.0,
THS,MOB,Y45-64,M,2012,PL,433.2,
THS,MOB,Y45-64,M,2012,PT,76.3,
THS,MOB,Y45-64,M,2012,RO,297.7,
THS,MOB,Y45-64,M,2012,SI,18.4,
THS,MOB,Y45-64,M,2012,SK,65.8,
THS,MOB,Y45-64,M,2012,FI,34.5,
THS,MOB,Y45-64,M,2012,SE,35.0,
THS,MOB,Y45-64,M,2012,EEA,5178.2,e
THS,MOB,Y45-64,M,2012,IS,1.3,
THS,MOB,Y45-64,M,2012,NO,48.0,
THS,MOB,Y45-64,M,2012,UK,959.7,
THS,MOB,Y45-64,T,2012,EU27_2007,12017.2,e
THS,MOB,Y45-64,T,2012,BE,260.6,
THS,MOB,Y45-64,T,2012,BG,180.2,
THS,MOB,Y45-64,T,2012,CZ,170.3,
THS,MOB,Y45-64,T,2012,DK,171.5,
THS,MOB,Y45-64,T,2012,DE,2679.0,
THS,MOB,Y45-64,T,2012,EE,47.0,
THS,MOB,Y45-64,T,2012,EL,217.3,
THS,MOB,Y45-64,T,2012,ES,1035.5,
THS,MOB,Y45-64,T,2012,FR,1124.5,
THS,MOB,Y45-64,T,2012,IT,646.9,
THS,MOB,Y45-64,T,2012,CY,15.2,
THS,MOB,Y45-64,T,2012,LV,45.5,
THS,MOB,Y45-64,T,2012,LT,72.4,
THS,MOB,Y45-64,T,2012,LU,10.3,
THS,MOB,Y45-64,T,2012,HU,418.6,
THS,MOB,Y45-64,T,2012,MT,7.5,
THS,MOB,Y45-64,T,2012,NL,357.8,
THS,MOB,Y45-64,T,2012,AT,136.2,
THS,MOB,Y45-64,T,2012,PL,999.3,
THS,MOB,Y45-64,T,2012,PT,160.0,
THS,MOB,Y45-64,T,2012,RO,697.2,
THS,MOB,Y45-64,T,2012,SI,45.5,
THS,MOB,Y45-64,T,2012,SK,156.7,
THS,MOB,Y45-64,T,2012,FI,92.2,
THS,MOB,Y45-64,T,2012,SE,99.6,
THS,MOB,Y45-64,T,2012,EEA,12155.6,e
THS,MOB,Y45-64,T,2012,IS,5.6,
THS,MOB,Y45-64,T,2012,NO,132.8,
THS,MOB,Y45-64,T,2012,UK,2170.4,
THS,MOB,Y_GE15,F,2012,EU27_2007,24084.5,e
THS,MOB,Y_GE15,F,2012,BE,475.7,
THS,MOB,Y_GE15,F,2012,BG,371.5,
THS,MOB,Y_GE15,F,2012,CZ,470.7,
THS,MOB,Y_GE15,F,2012,DK,276.3,
THS,MOB,Y_GE15,F,2012,DE,4428.3,
THS,MOB,Y_GE15,F,2012,EE,86.7,
THS,MOB,Y_GE15,F,2012,EL,679.2,
THS,MOB,Y_GE15,F,2012,ES,2547.5,
THS,MOB,Y_GE15,F,2012,FR,1879.6,
THS,MOB,Y_GE15,F,2012,IT,3192.8,
THS,MOB,Y_GE15,F,2012,CY,28.4,
THS,MOB,Y_GE15,F,2012,LV,129.9,
THS,MOB,Y_GE15,F,2012,LT,193.6,
THS,MOB,Y_GE15,F,2012,LU,17.1,
THS,MOB,Y_GE15,F,2012,HU,820.0,
THS,MOB,Y_GE15,F,2012,MT,12.3,
THS,MOB,Y_GE15,F,2012,NL,553.4,
THS,MOB,Y_GE15,F,2012,AT,280.2,
THS,MOB,Y_GE15,F,2012,PL,1949.9,
THS,MOB,Y_GE15,F,2012,PT,362.1,
THS,MOB,Y_GE15,F,2012,RO,1229.9,
THS,MOB,Y_GE15,F,2012,SI,106.4,
THS,MOB,Y_GE15,F,2012,SK,216.8,
THS,MOB,Y_GE15,F,2012,FI,190.9,
THS,MOB,Y_GE15,F,2012,SE,203.2,
THS,MOB,Y_GE15,F,2012,EEA,24325.8,e
THS,MOB,Y_GE15,F,2012,IS,10.0,
THS,MOB,Y_GE15,F,2012,NO,231.3,
THS,MOB,Y_GE15,F,2012,UK,3382.2,
THS,MOB,Y_GE15,M,2012,EU27_2007,14540.0,e
THS,MOB,Y_GE15,M,2012,BE,244.6,
THS,MOB,Y_GE15,M,2012,BG,239.4,
THS,MOB,Y_GE15,M,2012,CZ,269.0,
THS,MOB,Y_GE15,M,2012,DK,192.3,
THS,MOB,Y_GE15,M,2012,DE,3024.5,
THS,MOB,Y_GE15,M,2012,EE,40.9,
THS,MOB,Y_GE15,M,2012,EL,352.5,
THS,MOB,Y_GE15,M,2012,ES,1286.0,
THS,MOB,Y_GE15,M,2012,FR,1152.9,
THS,MOB,Y_GE15,M,2012,IT,1703.9,
THS,MOB,Y_GE15,M,2012,CY,23.2,
THS,MOB,Y_GE15,M,2012,LV,59.6,
THS,MOB,Y_GE15,M,2012,LT,81.9,
THS,MOB,Y_GE15,M,2012,LU,10.7,
THS,MOB,Y_GE15,M,2012,HU,440.9,
THS,MOB,Y_GE15,M,2012,MT,8.2,
THS,MOB,Y_GE15,M,2012,NL,314.3,
THS,MOB,Y_GE15,M,2012,AT,184.0,
THS,MOB,Y_GE15,M,2012,PL,1010.3,
THS,MOB,Y_GE15,M,2012,PT,221.7,
THS,MOB,Y_GE15,M,2012,RO,926.2,
THS,MOB,Y_GE15,M,2012,SI,58.7,
THS,MOB,Y_GE15,M,2012,SK,128.9,
THS,MOB,Y_GE15,M,2012,FI,118.5,
THS,MOB,Y_GE15,M,2012,SE,106.9,
THS,MOB,Y_GE15,M,2012,EEA,14677.8,e
THS,MOB,Y_GE15,M,2012,IS,3.1,
THS,MOB,Y_GE15,M,2012,NO,134.6,
THS,MOB,Y_GE15,M,2012,UK,2340.1,
THS,MOB,Y_GE15,T,2012,EU27_2007,38624.5,e
THS,MOB,Y_GE15,T,2012,BE,720.4,
THS,MOB,Y_GE15,T,2012,BG,610.9,
THS,MOB,Y_GE15,T,2012,CZ,739.7,
THS,MOB,Y_GE15,T,2012,DK,468.7,
THS,MOB,Y_GE15,T,2012,DE,7452.8,
THS,MOB,Y_GE15,T,2012,EE,127.5,
THS,MOB,Y_GE15,T,2012,EL,1031.7,
THS,MOB,Y_GE15,T,2012,ES,3833.4,
THS,MOB,Y_GE15,T,2012,FR,3032.5,
THS,MOB,Y_GE15,T,2012,IT,4896.7,
THS,MOB,Y_GE15,T,2012,CY,51.6,
THS,MOB,Y_GE15,T,2012,LV,189.4,
THS,MOB,Y_GE15,T,2012,LT,275.5,
THS,MOB,Y_GE15,T,2012,LU,27.8,
THS,MOB,Y_GE15,T,2012,HU,1260.8,
THS,MOB,Y_GE15,T,2012,MT,20.5,
THS,MOB,Y_GE15,T,2012,NL,867.7,
THS,MOB,Y_GE15,T,2012,AT,464.1,
THS,MOB,Y_GE15,T,2012,PL,2960.2,
THS,MOB,Y_GE15,T,2012,PT,583.7,
THS,MOB,Y_GE15,T,2012,RO,2156.1,
THS,MOB,Y_GE15,T,2012,SI,165.1,
THS,MOB,Y_GE15,T,2012,SK,345.7,
THS,MOB,Y_GE15,T,2012,FI,309.5,
THS,MOB,Y_GE15,T,2012,SE,310.1,
THS,MOB,Y_GE15,T,2012,EEA,39003.5,e
THS,MOB,Y_GE15,T,2012,IS,13.1,
THS,MOB,Y_GE15,T,2012,NO,365.9,
THS,MOB,Y_GE15,T,2012,UK,5722.2,
THS,MOB,Y_GE65,F,2012,EU27_2007,13066.0,e
THS,MOB,Y_GE65,F,2012,BE,151.7,
THS,MOB,Y_GE65,F,2012,BG,252.2,
THS,MOB,Y_GE65,F,2012,CZ,339.3,
THS,MOB,Y_GE65,F,2012,DK,106.7,
THS,MOB,Y_GE65,F,2012,DE,2161.3,
THS,MOB,Y_GE65,F,2012,EE,52.4,
THS,MOB,Y_GE65,F,2012,EL,505.7,
THS,MOB,Y_GE65,F,2012,ES,1455.7,
THS,MOB,Y_GE65,F,2012,FR,834.1,
THS,MOB,Y_GE65,F,2012,IT,2528.1,
THS,MOB,Y_GE65,F,2012,CY,18.4,
THS,MOB,Y_GE65,F,2012,LV,95.1,
THS,MOB,Y_GE65,F,2012,LT,131.1,
THS,MOB,Y_GE65,F,2012,LU,5.5,
THS,MOB,Y_GE65,F,2012,HU,501.1,
THS,MOB,Y_GE65,F,2012,MT,6.5,
THS,MOB,Y_GE65,F,2012,NL,135.7,
THS,MOB,Y_GE65,F,2012,AT,162.0,
THS,MOB,Y_GE65,F,2012,PL,1202.4,
THS,MOB,Y_GE65,F,2012,PT,243.5,
THS,MOB,Y_GE65,F,2012,RO,780.6,
THS,MOB,Y_GE65,F,2012,SI,70.2,
THS,MOB,Y_GE65,F,2012,SK,114.1,
THS,MOB,Y_GE65,F,2012,FI,94.8,
THS,MOB,Y_GE65,F,2012,SE,64.9,
THS,MOB,Y_GE65,F,2012,EEA,13122.2,e
THS,MOB,Y_GE65,F,2012,IS,2.7,u
THS,MOB,Y_GE65,F,2012,NO,53.5,
THS,MOB,Y_GE65,F,2012,UK,1052.9,
THS,MOB,Y_GE65,M,2012,EU27_2007,6490.4,e
THS,MOB,Y_GE65,M,2012,BE,71.8,
THS,MOB,Y_GE65,M,2012,BG,132.6,
THS,MOB,Y_GE65,M,2012,CZ,180.9,
THS,MOB,Y_GE65,M,2012,DK,56.1,
THS,MOB,Y_GE65,M,2012,DE,1103.1,
THS,MOB,Y_GE65,M,2012,EE,13.4,
THS,MOB,Y_GE65,M,2012,EL,235.0,
THS,MOB,Y_GE65,M,2012,ES,600.7,
THS,MOB,Y_GE65,M,2012,FR,478.4,
THS,MOB,Y_GE65,M,2012,IT,1288.6,
THS,MOB,Y_GE65,M,2012,CY,12.1,
THS,MOB,Y_GE65,M,2012,LV,32.7,
THS,MOB,Y_GE65,M,2012,LT,45.0,
THS,MOB,Y_GE65,M,2012,LU,2.6,
THS,MOB,Y_GE65,M,2012,HU,197.6,
THS,MOB,Y_GE65,M,2012,MT,3.5,
THS,MOB,Y_GE65,M,2012,NL,88.8,
THS,MOB,Y_GE65,M,2012,AT,86.6,
THS,MOB,Y_GE65,M,2012,PL,429.2,
THS,MOB,Y_GE65,M,2012,PT,135.4,
THS,MOB,Y_GE65,M,2012,RO,563.9,
THS,MOB,Y_GE65,M,2012,SI,31.0,
THS,MOB,Y_GE65,M,2012,SK,32.8,
THS,MOB,Y_GE65,M,2012,FI,48.2,
THS,MOB,Y_GE65,M,2012,SE,34.6,
THS,MOB,Y_GE65,M,2012,EEA,6518.2,e
THS,MOB,Y_GE65,M,2012,IS,0.9,u
THS,MOB,Y_GE65,M,2012,NO,27.0,
THS,MOB,Y_GE65,M,2012,UK,585.9,
THS,MOB,Y_GE65,T,2012,EU27_2007,19556.3,e
THS,MOB,Y_GE65,T,2012,BE,223.5,
THS,MOB,Y_GE65,T,2012,BG,384.8,
THS,MOB,Y_GE65,T,2012,CZ,520.2,
THS,MOB,Y_GE65,T,2012,DK,162.7,
THS,MOB,Y_GE65,T,2012,DE,3264.4,
THS,MOB,Y_GE65,T,2012,EE,65.8,
THS,MOB,Y_GE65,T,2012,EL,740.7,
THS,MOB,Y_GE65,T,2012,ES,2056.3,
THS,MOB,Y_GE65,T,2012,FR,1312.4,
THS,MOB,Y_GE65,T,2012,IT,3816.7,
THS,MOB,Y_GE65,T,2012,CY,30.5,
THS,MOB,Y_GE65,T,2012,LV,127.9,
THS,MOB,Y_GE65,T,2012,LT,176.2,
THS,MOB,Y_GE65,T,2012,LU,8.1,
THS,MOB,Y_GE65,T,2012,HU,698.7,
THS,MOB,Y_GE65,T,2012,MT,10.0,
THS,MOB,Y_GE65,T,2012,NL,224.5,
THS,MOB,Y_GE65,T,2012,AT,248.7,
THS,MOB,Y_GE65,T,2012,PL,1631.6,
THS,MOB,Y_GE65,T,2012,PT,378.9,
THS,MOB,Y_GE65,T,2012,RO,1344.5,
THS,MOB,Y_GE65,T,2012,SI,101.2,
THS,MOB,Y_GE65,T,2012,SK,146.8,
THS,MOB,Y_GE65,T,2012,FI,142.9,
THS,MOB,Y_GE65,T,2012,SE,99.5,
THS,MOB,Y_GE65,T,2012,EEA,19640.4,e
THS,MOB,Y_GE65,T,2012,IS,3.6,u
THS,MOB,Y_GE65,T,2012,NO,80.5,
THS,MOB,Y_GE65,T,2012,UK,1638.8,
THS,PERC_DCRIM,Y15-44,F,2012,EU27_2007,3043.0,e
THS,PERC_DCRIM,Y15-44,F,2012,BE,102.2,
THS,PERC_DCRIM,Y15-44,F,2012,BG,15.3,u
THS,PERC_DCRIM,Y15-44,F,2012,CZ,25.5,u
THS,PERC_DCRIM,Y15-44,F,2012,DK,55.9,
THS,PERC_DCRIM,Y15-44,F,2012,DE,633.2,
THS,PERC_DCRIM,Y15-44,F,2012,EE,6.4,u
THS,PERC_DCRIM,Y15-44,F,2012,EL,19.0,u
THS,PERC_DCRIM,Y15-44,F,2012,ES,227.5,
THS,PERC_DCRIM,Y15-44,F,2012,FR,317.1,
THS,PERC_DCRIM,Y15-44,F,2012,IT,137.7,
THS,PERC_DCRIM,Y15-44,F,2012,CY,3.0,u
THS,PERC_DCRIM,Y15-44,F,2012,LV,5.5,
THS,PERC_DCRIM,Y15-44,F,2012,LT,10.9,
THS,PERC_DCRIM,Y15-44,F,2012,LU,2.3,u
THS,PERC_DCRIM,Y15-44,F,2012,HU,56.5,
THS,PERC_DCRIM,Y15-44,F,2012,NL,158.2,
THS,PERC_DCRIM,Y15-44,F,2012,AT,26.8,u
THS,PERC_DCRIM,Y15-44,F,2012,PL,142.6,
THS,PERC_DCRIM,Y15-44,F,2012,PT,35.9,u
THS,PERC_DCRIM,Y15-44,F,2012,RO,30.2,u
THS,PERC_DCRIM,Y15-44,F,2012,SI,8.6,u
THS,PERC_DCRIM,Y15-44,F,2012,SK,13.6,u
THS,PERC_DCRIM,Y15-44,F,2012,FI,29.8,u
THS,PERC_DCRIM,Y15-44,F,2012,SE,94.6,
THS,PERC_DCRIM,Y15-44,F,2012,EEA,3143.5,e
THS,PERC_DCRIM,Y15-44,F,2012,IS,3.7,
THS,PERC_DCRIM,Y15-44,F,2012,NO,96.8,
THS,PERC_DCRIM,Y15-44,F,2012,UK,883.9,
THS,PERC_DCRIM,Y15-44,M,2012,EU27_2007,2381.1,e
THS,PERC_DCRIM,Y15-44,M,2012,BE,64.7,
THS,PERC_DCRIM,Y15-44,M,2012,BG,17.9,u
THS,PERC_DCRIM,Y15-44,M,2012,CZ,20.1,u
THS,PERC_DCRIM,Y15-44,M,2012,DK,30.6,
THS,PERC_DCRIM,Y15-44,M,2012,DE,477.5,
THS,PERC_DCRIM,Y15-44,M,2012,EE,4.1,u
THS,PERC_DCRIM,Y15-44,M,2012,EL,28.7,u
THS,PERC_DCRIM,Y15-44,M,2012,ES,134.4,
THS,PERC_DCRIM,Y15-44,M,2012,FR,280.5,
THS,PERC_DCRIM,Y15-44,M,2012,IT,162.7,
THS,PERC_DCRIM,Y15-44,M,2012,CY,4.2,u
THS,PERC_DCRIM,Y15-44,M,2012,LV,8.6,
THS,PERC_DCRIM,Y15-44,M,2012,LT,10.9,
THS,PERC_DCRIM,Y15-44,M,2012,LU,3.0,u
THS,PERC_DCRIM,Y15-44,M,2012,HU,56.7,
THS,PERC_DCRIM,Y15-44,M,2012,NL,73.5,
THS,PERC_DCRIM,Y15-44,M,2012,AT,19.0,u
THS,PERC_DCRIM,Y15-44,M,2012,PL,143.6,
THS,PERC_DCRIM,Y15-44,M,2012,PT,14.9,u
THS,PERC_DCRIM,Y15-44,M,2012,RO,47.2,u
THS,PERC_DCRIM,Y15-44,M,2012,SI,4.2,u
THS,PERC_DCRIM,Y15-44,M,2012,SK,15.7,u
THS,PERC_DCRIM,Y15-44,M,2012,FI,29.0,u
THS,PERC_DCRIM,Y15-44,M,2012,SE,45.4,
THS,PERC_DCRIM,Y15-44,M,2012,EEA,2424.0,e
THS,PERC_DCRIM,Y15-44,M,2012,IS,2.4,
THS,PERC_DCRIM,Y15-44,M,2012,NO,40.5,
THS,PERC_DCRIM,Y15-44,M,2012,UK,682.7,
THS,PERC_DCRIM,Y15-44,T,2012,EU27_2007,5424.0,e
THS,PERC_DCRIM,Y15-44,T,2012,BE,166.9,
THS,PERC_DCRIM,Y15-44,T,2012,BG,33.2,u
THS,PERC_DCRIM,Y15-44,T,2012,CZ,45.6,u
THS,PERC_DCRIM,Y15-44,T,2012,DK,86.6,
THS,PERC_DCRIM,Y15-44,T,2012,DE,1110.7,
THS,PERC_DCRIM,Y15-44,T,2012,EE,10.6,u
THS,PERC_DCRIM,Y15-44,T,2012,EL,47.6,u
THS,PERC_DCRIM,Y15-44,T,2012,ES,361.9,
THS,PERC_DCRIM,Y15-44,T,2012,FR,597.6,
THS,PERC_DCRIM,Y15-44,T,2012,IT,300.4,
THS,PERC_DCRIM,Y15-44,T,2012,CY,7.2,u
THS,PERC_DCRIM,Y15-44,T,2012,LV,14.0,
THS,PERC_DCRIM,Y15-44,T,2012,LT,21.8,
THS,PERC_DCRIM,Y15-44,T,2012,LU,5.3,u
THS,PERC_DCRIM,Y15-44,T,2012,HU,113.2,
THS,PERC_DCRIM,Y15-44,T,2012,NL,231.7,
THS,PERC_DCRIM,Y15-44,T,2012,AT,45.7,u
THS,PERC_DCRIM,Y15-44,T,2012,PL,286.2,
THS,PERC_DCRIM,Y15-44,T,2012,PT,50.9,u
THS,PERC_DCRIM,Y15-44,T,2012,RO,77.4,u
THS,PERC_DCRIM,Y15-44,T,2012,SI,12.8,u
THS,PERC_DCRIM,Y15-44,T,2012,SK,29.4,u
THS,PERC_DCRIM,Y15-44,T,2012,FI,58.7,u
THS,PERC_DCRIM,Y15-44,T,2012,SE,140.1,
THS,PERC_DCRIM,Y15-44,T,2012,EEA,5567.5,e
THS,PERC_DCRIM,Y15-44,T,2012,IS,6.2,
THS,PERC_DCRIM,Y15-44,T,2012,NO,137.3,
THS,PERC_DCRIM,Y15-44,T,2012,UK,1566.5,
THS,PERC_DCRIM,Y45-64,F,2012,EU27_2007,3202.1,e
THS,PERC_DCRIM,Y45-64,F,2012,BE,89.9,
THS,PERC_DCRIM,Y45-64,F,2012,BG,28.3,
THS,PERC_DCRIM,Y45-64,F,2012,CZ,52.1,
THS,PERC_DCRIM,Y45-64,F,2012,DK,55.5,
THS,PERC_DCRIM,Y45-64,F,2012,DE,610.4,
THS,PERC_DCRIM,Y45-64,F,2012,EE,4.0,u
THS,PERC_DCRIM,Y45-64,F,2012,EL,30.5,
THS,PERC_DCRIM,Y45-64,F,2012,ES,253.5,
THS,PERC_DCRIM,Y45-64,F,2012,FR,435.3,
THS,PERC_DCRIM,Y45-64,F,2012,IT,123.0,u
THS,PERC_DCRIM,Y45-64,F,2012,CY,2.9,u
THS,PERC_DCRIM,Y45-64,F,2012,LV,10.8,
THS,PERC_DCRIM,Y45-64,F,2012,LT,23.2,
THS,PERC_DCRIM,Y45-64,F,2012,LU,4.2,
THS,PERC_DCRIM,Y45-64,F,2012,HU,92.2,
THS,PERC_DCRIM,Y45-64,F,2012,NL,144.3,
THS,PERC_DCRIM,Y45-64,F,2012,AT,57.5,
THS,PERC_DCRIM,Y45-64,F,2012,PL,252.3,
THS,PERC_DCRIM,Y45-64,F,2012,PT,18.9,u
THS,PERC_DCRIM,Y45-64,F,2012,RO,68.7,
THS,PERC_DCRIM,Y45-64,F,2012,SI,10.0,u
THS,PERC_DCRIM,Y45-64,F,2012,SK,41.5,
THS,PERC_DCRIM,Y45-64,F,2012,FI,37.2,
THS,PERC_DCRIM,Y45-64,F,2012,SE,69.5,
THS,PERC_DCRIM,Y45-64,F,2012,EEA,3250.8,e
THS,PERC_DCRIM,Y45-64,F,2012,IS,2.9,u
THS,PERC_DCRIM,Y45-64,F,2012,NO,45.8,
THS,PERC_DCRIM,Y45-64,F,2012,UK,685.7,
THS,PERC_DCRIM,Y45-64,M,2012,EU27_2007,2733.8,e
THS,PERC_DCRIM,Y45-64,M,2012,BE,44.9,
THS,PERC_DCRIM,Y45-64,M,2012,BG,33.1,
THS,PERC_DCRIM,Y45-64,M,2012,CZ,40.9,
THS,PERC_DCRIM,Y45-64,M,2012,DK,45.6,
THS,PERC_DCRIM,Y45-64,M,2012,DE,519.5,
THS,PERC_DCRIM,Y45-64,M,2012,EE,5.2,u
THS,PERC_DCRIM,Y45-64,M,2012,EL,34.1,
THS,PERC_DCRIM,Y45-64,M,2012,ES,180.1,
THS,PERC_DCRIM,Y45-64,M,2012,FR,305.6,
THS,PERC_DCRIM,Y45-64,M,2012,IT,83.8,u
THS,PERC_DCRIM,Y45-64,M,2012,CY,4.2,u
THS,PERC_DCRIM,Y45-64,M,2012,LV,6.2,
THS,PERC_DCRIM,Y45-64,M,2012,LT,11.1,
THS,PERC_DCRIM,Y45-64,M,2012,LU,3.2,
THS,PERC_DCRIM,Y45-64,M,2012,HU,69.7,
THS,PERC_DCRIM,Y45-64,M,2012,NL,82.0,
THS,PERC_DCRIM,Y45-64,M,2012,AT,27.4,
THS,PERC_DCRIM,Y45-64,M,2012,PL,241.7,
THS,PERC_DCRIM,Y45-64,M,2012,PT,52.7,u
THS,PERC_DCRIM,Y45-64,M,2012,RO,64.1,
THS,PERC_DCRIM,Y45-64,M,2012,SI,8.2,u
THS,PERC_DCRIM,Y45-64,M,2012,SK,44.1,
THS,PERC_DCRIM,Y45-64,M,2012,FI,28.2,
THS,PERC_DCRIM,Y45-64,M,2012,SE,37.1,
THS,PERC_DCRIM,Y45-64,M,2012,EEA,2764.9,e
THS,PERC_DCRIM,Y45-64,M,2012,IS,1.3,u
THS,PERC_DCRIM,Y45-64,M,2012,NO,29.8,
THS,PERC_DCRIM,Y45-64,M,2012,UK,760.1,
THS,PERC_DCRIM,Y45-64,T,2012,EU27_2007,5935.9,e
THS,PERC_DCRIM,Y45-64,T,2012,BE,134.8,
THS,PERC_DCRIM,Y45-64,T,2012,BG,61.4,
THS,PERC_DCRIM,Y45-64,T,2012,CZ,93.1,
