unit,lev_limit,lev_satis,age,sex,geo\time,i,v,flag
PC_POP,SM_SEV,VHIGH,Y35-44,T,DK,2007,58.9,
PC_POP,SM_SEV,VHIGH,Y35-44,T,EE,2012,17.2,
PC_POP,SM_SEV,VHIGH,Y35-44,T,EE,2007,8.3,
PC_POP,SM_SEV,VHIGH,Y35-44,T,EL,2012,5.7,
PC_POP,SM_SEV,VHIGH,Y35-44,T,EL,2007,18.5,
PC_POP,SM_SEV,VHIGH,Y35-44,T,ES,2012,22.7,
PC_POP,SM_SEV,VHIGH,Y35-44,T,ES,2007,19.9,
PC_POP,SM_SEV,VHIGH,Y35-44,T,EU27_2007,2012,26.3,
PC_POP,SM_SEV,VHIGH,Y35-44,T,EU27_2007,2007,27.3,
PC_POP,SM_SEV,VHIGH,Y35-44,T,EU28,2012,26.2,
PC_POP,SM_SEV,VHIGH,Y35-44,T,FI,2012,29.5,
PC_POP,SM_SEV,VHIGH,Y35-44,T,FI,2007,46.7,
PC_POP,SM_SEV,VHIGH,Y35-44,T,FR,2012,38.8,
PC_POP,SM_SEV,VHIGH,Y35-44,T,FR,2007,27.9,
PC_POP,SM_SEV,VHIGH,Y35-44,T,HR,2012,12.8,
PC_POP,SM_SEV,VHIGH,Y35-44,T,HU,2012,8.1,
PC_POP,SM_SEV,VHIGH,Y35-44,T,HU,2007,8.8,
PC_POP,SM_SEV,VHIGH,Y35-44,T,IE,2012,40.0,
PC_POP,SM_SEV,VHIGH,Y35-44,T,IE,2007,39.3,
PC_POP,SM_SEV,VHIGH,Y35-44,T,IS,2012,34.1,
PC_POP,SM_SEV,VHIGH,Y35-44,T,IS,2007,61.0,
PC_POP,SM_SEV,VHIGH,Y35-44,T,IT,2012,18.1,
PC_POP,SM_SEV,VHIGH,Y35-44,T,IT,2007,12.1,
PC_POP,SM_SEV,VHIGH,Y35-44,T,LT,2012,8.7,
PC_POP,SM_SEV,VHIGH,Y35-44,T,LT,2007,2.2,
PC_POP,SM_SEV,VHIGH,Y35-44,T,LU,2012,35.6,
PC_POP,SM_SEV,VHIGH,Y35-44,T,LU,2007,43.2,
PC_POP,SM_SEV,VHIGH,Y35-44,T,LV,2012,13.6,
PC_POP,SM_SEV,VHIGH,Y35-44,T,LV,2007,5.5,
PC_POP,SM_SEV,VHIGH,Y35-44,T,MT,2012,17.1,u
PC_POP,SM_SEV,VHIGH,Y35-44,T,MT,2007,22.4,u
PC_POP,SM_SEV,VHIGH,Y35-44,T,NL,2012,57.7,
PC_POP,SM_SEV,VHIGH,Y35-44,T,NL,2007,55.9,
PC_POP,SM_SEV,VHIGH,Y35-44,T,NO,2012,38.7,
PC_POP,SM_SEV,VHIGH,Y35-44,T,NO,2007,51.1,
PC_POP,SM_SEV,VHIGH,Y35-44,T,PL,2012,15.8,
PC_POP,SM_SEV,VHIGH,Y35-44,T,PL,2007,4.9,
PC_POP,SM_SEV,VHIGH,Y35-44,T,PT,2012,14.0,
PC_POP,SM_SEV,VHIGH,Y35-44,T,PT,2007,11.4,
PC_POP,SM_SEV,VHIGH,Y35-44,T,RO,2012,5.4,
PC_POP,SM_SEV,VHIGH,Y35-44,T,RO,2007,0.0,
PC_POP,SM_SEV,VHIGH,Y35-44,T,SE,2012,45.2,
PC_POP,SM_SEV,VHIGH,Y35-44,T,SE,2007,45.2,
PC_POP,SM_SEV,VHIGH,Y35-44,T,SI,2012,31.6,
PC_POP,SM_SEV,VHIGH,Y35-44,T,SI,2007,31.6,
PC_POP,SM_SEV,VHIGH,Y35-44,T,SK,2012,9.6,
PC_POP,SM_SEV,VHIGH,Y35-44,T,SK,2007,11.8,
PC_POP,SM_SEV,VHIGH,Y35-44,T,TR,2007,6.0,
PC_POP,SM_SEV,VHIGH,Y35-44,T,UK,2012,38.9,
PC_POP,SM_SEV,VHIGH,Y35-44,T,UK,2007,43.9,
PC_POP,SM_SEV,VHIGH,Y45-54,F,AT,2012,44.9,
PC_POP,SM_SEV,VHIGH,Y45-54,F,AT,2007,40.9,
PC_POP,SM_SEV,VHIGH,Y45-54,F,BE,2012,33.5,
PC_POP,SM_SEV,VHIGH,Y45-54,F,BE,2007,30.0,
PC_POP,SM_SEV,VHIGH,Y45-54,F,BG,2012,7.4,
PC_POP,SM_SEV,VHIGH,Y45-54,F,CH,2012,52.0,
PC_POP,SM_SEV,VHIGH,Y45-54,F,CH,2007,56.1,
PC_POP,SM_SEV,VHIGH,Y45-54,F,CY,2012,15.7,
PC_POP,SM_SEV,VHIGH,Y45-54,F,CY,2007,16.3,
PC_POP,SM_SEV,VHIGH,Y45-54,F,CZ,2012,14.8,u
PC_POP,SM_SEV,VHIGH,Y45-54,F,CZ,2007,14.0,
PC_POP,SM_SEV,VHIGH,Y45-54,F,DE,2012,22.8,
PC_POP,SM_SEV,VHIGH,Y45-54,F,DE,2007,38.4,
PC_POP,SM_SEV,VHIGH,Y45-54,F,DK,2012,36.4,
PC_POP,SM_SEV,VHIGH,Y45-54,F,DK,2007,63.5,
PC_POP,SM_SEV,VHIGH,Y45-54,F,EE,2012,12.0,
PC_POP,SM_SEV,VHIGH,Y45-54,F,EE,2007,10.3,
PC_POP,SM_SEV,VHIGH,Y45-54,F,EL,2012,9.0,
PC_POP,SM_SEV,VHIGH,Y45-54,F,EL,2007,11.5,
PC_POP,SM_SEV,VHIGH,Y45-54,F,ES,2012,27.6,
PC_POP,SM_SEV,VHIGH,Y45-54,F,ES,2007,19.8,
PC_POP,SM_SEV,VHIGH,Y45-54,F,EU27_2007,2012,27.7,
PC_POP,SM_SEV,VHIGH,Y45-54,F,EU27_2007,2007,29.2,
PC_POP,SM_SEV,VHIGH,Y45-54,F,EU28,2012,27.6,
PC_POP,SM_SEV,VHIGH,Y45-54,F,FI,2012,30.9,
PC_POP,SM_SEV,VHIGH,Y45-54,F,FI,2007,50.8,
PC_POP,SM_SEV,VHIGH,Y45-54,F,FR,2012,47.3,
PC_POP,SM_SEV,VHIGH,Y45-54,F,FR,2007,30.3,
PC_POP,SM_SEV,VHIGH,Y45-54,F,HR,2012,13.3,
PC_POP,SM_SEV,VHIGH,Y45-54,F,HU,2012,10.4,
PC_POP,SM_SEV,VHIGH,Y45-54,F,HU,2007,11.2,
PC_POP,SM_SEV,VHIGH,Y45-54,F,IE,2012,36.6,
PC_POP,SM_SEV,VHIGH,Y45-54,F,IE,2007,34.0,
PC_POP,SM_SEV,VHIGH,Y45-54,F,IS,2012,44.5,
PC_POP,SM_SEV,VHIGH,Y45-54,F,IS,2007,60.6,u
PC_POP,SM_SEV,VHIGH,Y45-54,F,IT,2012,15.7,
PC_POP,SM_SEV,VHIGH,Y45-54,F,IT,2007,11.9,
PC_POP,SM_SEV,VHIGH,Y45-54,F,LT,2012,5.5,
PC_POP,SM_SEV,VHIGH,Y45-54,F,LT,2007,7.1,
PC_POP,SM_SEV,VHIGH,Y45-54,F,LU,2012,46.5,
PC_POP,SM_SEV,VHIGH,Y45-54,F,LU,2007,48.2,
PC_POP,SM_SEV,VHIGH,Y45-54,F,LV,2012,11.7,
PC_POP,SM_SEV,VHIGH,Y45-54,F,LV,2007,5.1,
PC_POP,SM_SEV,VHIGH,Y45-54,F,MT,2012,14.1,
PC_POP,SM_SEV,VHIGH,Y45-54,F,MT,2007,7.5,
PC_POP,SM_SEV,VHIGH,Y45-54,F,NL,2012,56.7,
PC_POP,SM_SEV,VHIGH,Y45-54,F,NL,2007,60.7,
PC_POP,SM_SEV,VHIGH,Y45-54,F,NO,2012,43.3,
PC_POP,SM_SEV,VHIGH,Y45-54,F,NO,2007,46.2,
PC_POP,SM_SEV,VHIGH,Y45-54,F,PL,2012,11.1,
PC_POP,SM_SEV,VHIGH,Y45-54,F,PL,2007,5.5,
PC_POP,SM_SEV,VHIGH,Y45-54,F,PT,2012,16.0,
PC_POP,SM_SEV,VHIGH,Y45-54,F,PT,2007,22.3,
PC_POP,SM_SEV,VHIGH,Y45-54,F,RO,2012,3.0,
PC_POP,SM_SEV,VHIGH,Y45-54,F,RO,2007,0.0,
PC_POP,SM_SEV,VHIGH,Y45-54,F,SE,2012,54.7,
PC_POP,SM_SEV,VHIGH,Y45-54,F,SE,2007,57.1,
PC_POP,SM_SEV,VHIGH,Y45-54,F,SI,2012,25.9,
PC_POP,SM_SEV,VHIGH,Y45-54,F,SI,2007,24.3,
PC_POP,SM_SEV,VHIGH,Y45-54,F,SK,2012,11.3,
PC_POP,SM_SEV,VHIGH,Y45-54,F,SK,2007,7.9,
PC_POP,SM_SEV,VHIGH,Y45-54,F,TR,2007,5.2,
PC_POP,SM_SEV,VHIGH,Y45-54,F,UK,2012,44.5,
PC_POP,SM_SEV,VHIGH,Y45-54,F,UK,2007,57.3,
PC_POP,SM_SEV,VHIGH,Y45-54,M,AT,2012,40.2,
PC_POP,SM_SEV,VHIGH,Y45-54,M,AT,2007,40.6,
PC_POP,SM_SEV,VHIGH,Y45-54,M,BE,2012,28.0,
PC_POP,SM_SEV,VHIGH,Y45-54,M,BE,2007,30.3,
PC_POP,SM_SEV,VHIGH,Y45-54,M,BG,2012,3.8,
PC_POP,SM_SEV,VHIGH,Y45-54,M,BG,2007,6.1,u
PC_POP,SM_SEV,VHIGH,Y45-54,M,CH,2012,49.4,
PC_POP,SM_SEV,VHIGH,Y45-54,M,CH,2007,50.2,
PC_POP,SM_SEV,VHIGH,Y45-54,M,CY,2012,17.5,
PC_POP,SM_SEV,VHIGH,Y45-54,M,CY,2007,11.9,
PC_POP,SM_SEV,VHIGH,Y45-54,M,CZ,2012,9.7,u
PC_POP,SM_SEV,VHIGH,Y45-54,M,CZ,2007,9.1,
PC_POP,SM_SEV,VHIGH,Y45-54,M,DE,2012,21.2,
PC_POP,SM_SEV,VHIGH,Y45-54,M,DE,2007,39.0,
PC_POP,SM_SEV,VHIGH,Y45-54,M,DK,2012,33.0,
PC_POP,SM_SEV,VHIGH,Y45-54,M,DK,2007,53.6,
PC_POP,SM_SEV,VHIGH,Y45-54,M,EE,2012,13.4,
PC_POP,SM_SEV,VHIGH,Y45-54,M,EE,2007,3.9,
PC_POP,SM_SEV,VHIGH,Y45-54,M,EL,2012,15.6,
PC_POP,SM_SEV,VHIGH,Y45-54,M,EL,2007,11.9,
PC_POP,SM_SEV,VHIGH,Y45-54,M,ES,2012,24.0,
PC_POP,SM_SEV,VHIGH,Y45-54,M,ES,2007,14.9,
PC_POP,SM_SEV,VHIGH,Y45-54,M,EU27_2007,2012,27.2,
PC_POP,SM_SEV,VHIGH,Y45-54,M,EU27_2007,2007,27.4,
PC_POP,SM_SEV,VHIGH,Y45-54,M,EU28,2012,27.0,
PC_POP,SM_SEV,VHIGH,Y45-54,M,FI,2012,35.8,
PC_POP,SM_SEV,VHIGH,Y45-54,M,FI,2007,35.6,
PC_POP,SM_SEV,VHIGH,Y45-54,M,FR,2012,49.2,
PC_POP,SM_SEV,VHIGH,Y45-54,M,FR,2007,26.1,
PC_POP,SM_SEV,VHIGH,Y45-54,M,HR,2012,8.3,
PC_POP,SM_SEV,VHIGH,Y45-54,M,HU,2012,7.2,
PC_POP,SM_SEV,VHIGH,Y45-54,M,HU,2007,8.6,
PC_POP,SM_SEV,VHIGH,Y45-54,M,IE,2012,36.5,
PC_POP,SM_SEV,VHIGH,Y45-54,M,IE,2007,42.1,
PC_POP,SM_SEV,VHIGH,Y45-54,M,IS,2012,56.2,u
PC_POP,SM_SEV,VHIGH,Y45-54,M,IS,2007,68.4,u
PC_POP,SM_SEV,VHIGH,Y45-54,M,IT,2012,15.4,
PC_POP,SM_SEV,VHIGH,Y45-54,M,IT,2007,9.5,
PC_POP,SM_SEV,VHIGH,Y45-54,M,LT,2012,6.8,
PC_POP,SM_SEV,VHIGH,Y45-54,M,LT,2007,5.4,
PC_POP,SM_SEV,VHIGH,Y45-54,M,LU,2012,44.1,
PC_POP,SM_SEV,VHIGH,Y45-54,M,LU,2007,45.5,
PC_POP,SM_SEV,VHIGH,Y45-54,M,LV,2012,8.7,
PC_POP,SM_SEV,VHIGH,Y45-54,M,LV,2007,6.0,
PC_POP,SM_SEV,VHIGH,Y45-54,M,MT,2012,20.2,
PC_POP,SM_SEV,VHIGH,Y45-54,M,MT,2007,11.6,
PC_POP,SM_SEV,VHIGH,Y45-54,M,NL,2012,55.5,
PC_POP,SM_SEV,VHIGH,Y45-54,M,NL,2007,60.7,
PC_POP,SM_SEV,VHIGH,Y45-54,M,NO,2012,43.9,
PC_POP,SM_SEV,VHIGH,Y45-54,M,NO,2007,35.6,
PC_POP,SM_SEV,VHIGH,Y45-54,M,PL,2012,12.4,
PC_POP,SM_SEV,VHIGH,Y45-54,M,PL,2007,3.9,
PC_POP,SM_SEV,VHIGH,Y45-54,M,PT,2012,10.8,
PC_POP,SM_SEV,VHIGH,Y45-54,M,PT,2007,19.1,
PC_POP,SM_SEV,VHIGH,Y45-54,M,RO,2012,5.8,
PC_POP,SM_SEV,VHIGH,Y45-54,M,RO,2007,0.0,
PC_POP,SM_SEV,VHIGH,Y45-54,M,SE,2012,40.2,
PC_POP,SM_SEV,VHIGH,Y45-54,M,SE,2007,42.3,
PC_POP,SM_SEV,VHIGH,Y45-54,M,SI,2012,26.8,
PC_POP,SM_SEV,VHIGH,Y45-54,M,SI,2007,23.3,
PC_POP,SM_SEV,VHIGH,Y45-54,M,SK,2012,9.3,
PC_POP,SM_SEV,VHIGH,Y45-54,M,SK,2007,6.8,
PC_POP,SM_SEV,VHIGH,Y45-54,M,TR,2007,4.8,
PC_POP,SM_SEV,VHIGH,Y45-54,M,UK,2012,48.5,
PC_POP,SM_SEV,VHIGH,Y45-54,M,UK,2007,59.6,
PC_POP,SM_SEV,VHIGH,Y45-54,T,AT,2012,42.4,
PC_POP,SM_SEV,VHIGH,Y45-54,T,AT,2007,40.8,
PC_POP,SM_SEV,VHIGH,Y45-54,T,BE,2012,30.8,
PC_POP,SM_SEV,VHIGH,Y45-54,T,BE,2007,30.2,
PC_POP,SM_SEV,VHIGH,Y45-54,T,BG,2012,5.6,
PC_POP,SM_SEV,VHIGH,Y45-54,T,BG,2007,8.1,u
PC_POP,SM_SEV,VHIGH,Y45-54,T,CH,2012,50.8,
PC_POP,SM_SEV,VHIGH,Y45-54,T,CH,2007,53.5,
PC_POP,SM_SEV,VHIGH,Y45-54,T,CY,2012,16.5,
PC_POP,SM_SEV,VHIGH,Y45-54,T,CY,2007,14.3,
PC_POP,SM_SEV,VHIGH,Y45-54,T,CZ,2012,12.8,u
PC_POP,SM_SEV,VHIGH,Y45-54,T,CZ,2007,12.0,
PC_POP,SM_SEV,VHIGH,Y45-54,T,DE,2012,22.0,
PC_POP,SM_SEV,VHIGH,Y45-54,T,DE,2007,38.7,
PC_POP,SM_SEV,VHIGH,Y45-54,T,DK,2012,35.0,
PC_POP,SM_SEV,VHIGH,Y45-54,T,DK,2007,59.6,
PC_POP,SM_SEV,VHIGH,Y45-54,T,EE,2012,12.6,
PC_POP,SM_SEV,VHIGH,Y45-54,T,EE,2007,7.3,
PC_POP,SM_SEV,VHIGH,Y45-54,T,EL,2012,12.2,
PC_POP,SM_SEV,VHIGH,Y45-54,T,EL,2007,11.7,
PC_POP,SM_SEV,VHIGH,Y45-54,T,ES,2012,25.8,
PC_POP,SM_SEV,VHIGH,Y45-54,T,ES,2007,17.7,
PC_POP,SM_SEV,VHIGH,Y45-54,T,EU27_2007,2012,27.5,
PC_POP,SM_SEV,VHIGH,Y45-54,T,EU27_2007,2007,28.4,
PC_POP,SM_SEV,VHIGH,Y45-54,T,EU28,2012,27.4,
PC_POP,SM_SEV,VHIGH,Y45-54,T,FI,2012,33.2,
PC_POP,SM_SEV,VHIGH,Y45-54,T,FI,2007,43.2,
PC_POP,SM_SEV,VHIGH,Y45-54,T,FR,2012,48.2,
PC_POP,SM_SEV,VHIGH,Y45-54,T,FR,2007,28.6,
PC_POP,SM_SEV,VHIGH,Y45-54,T,HR,2012,10.7,
PC_POP,SM_SEV,VHIGH,Y45-54,T,HU,2012,8.9,
PC_POP,SM_SEV,VHIGH,Y45-54,T,HU,2007,10.0,
PC_POP,SM_SEV,VHIGH,Y45-54,T,IE,2012,36.5,
PC_POP,SM_SEV,VHIGH,Y45-54,T,IE,2007,37.9,
PC_POP,SM_SEV,VHIGH,Y45-54,T,IS,2012,49.3,
PC_POP,SM_SEV,VHIGH,Y45-54,T,IS,2007,64.1,
PC_POP,SM_SEV,VHIGH,Y45-54,T,IT,2012,15.5,
PC_POP,SM_SEV,VHIGH,Y45-54,T,IT,2007,10.8,
PC_POP,SM_SEV,VHIGH,Y45-54,T,LT,2012,6.1,
PC_POP,SM_SEV,VHIGH,Y45-54,T,LT,2007,6.3,
PC_POP,SM_SEV,VHIGH,Y45-54,T,LU,2012,45.4,
PC_POP,SM_SEV,VHIGH,Y45-54,T,LU,2007,46.8,
PC_POP,SM_SEV,VHIGH,Y45-54,T,LV,2012,10.3,
PC_POP,SM_SEV,VHIGH,Y45-54,T,LV,2007,5.5,
PC_POP,SM_SEV,VHIGH,Y45-54,T,MT,2012,17.0,
PC_POP,SM_SEV,VHIGH,Y45-54,T,MT,2007,9.5,
PC_POP,SM_SEV,VHIGH,Y45-54,T,NL,2012,56.2,
PC_POP,SM_SEV,VHIGH,Y45-54,T,NL,2007,60.7,
PC_POP,SM_SEV,VHIGH,Y45-54,T,NO,2012,43.6,
PC_POP,SM_SEV,VHIGH,Y45-54,T,NO,2007,41.9,
PC_POP,SM_SEV,VHIGH,Y45-54,T,PL,2012,11.8,
PC_POP,SM_SEV,VHIGH,Y45-54,T,PL,2007,4.7,
PC_POP,SM_SEV,VHIGH,Y45-54,T,PT,2012,13.8,
PC_POP,SM_SEV,VHIGH,Y45-54,T,PT,2007,20.9,
PC_POP,SM_SEV,VHIGH,Y45-54,T,RO,2012,4.1,
PC_POP,SM_SEV,VHIGH,Y45-54,T,RO,2007,0.0,
PC_POP,SM_SEV,VHIGH,Y45-54,T,SE,2012,48.8,
PC_POP,SM_SEV,VHIGH,Y45-54,T,SE,2007,50.6,
PC_POP,SM_SEV,VHIGH,Y45-54,T,SI,2012,26.3,
PC_POP,SM_SEV,VHIGH,Y45-54,T,SI,2007,23.8,
PC_POP,SM_SEV,VHIGH,Y45-54,T,SK,2012,10.4,
PC_POP,SM_SEV,VHIGH,Y45-54,T,SK,2007,7.5,
PC_POP,SM_SEV,VHIGH,Y45-54,T,TR,2007,5.1,
PC_POP,SM_SEV,VHIGH,Y45-54,T,UK,2012,46.3,
PC_POP,SM_SEV,VHIGH,Y45-54,T,UK,2007,58.3,
PC_POP,SM_SEV,VHIGH,Y55-64,F,AT,2012,43.7,
PC_POP,SM_SEV,VHIGH,Y55-64,F,AT,2007,39.8,
PC_POP,SM_SEV,VHIGH,Y55-64,F,BE,2012,40.5,
PC_POP,SM_SEV,VHIGH,Y55-64,F,BE,2007,30.0,
PC_POP,SM_SEV,VHIGH,Y55-64,F,BG,2012,4.5,
PC_POP,SM_SEV,VHIGH,Y55-64,F,BG,2007,8.9,u
PC_POP,SM_SEV,VHIGH,Y55-64,F,CH,2012,52.6,
PC_POP,SM_SEV,VHIGH,Y55-64,F,CH,2007,57.2,
PC_POP,SM_SEV,VHIGH,Y55-64,F,CY,2012,11.6,
PC_POP,SM_SEV,VHIGH,Y55-64,F,CY,2007,15.5,
PC_POP,SM_SEV,VHIGH,Y55-64,F,CZ,2012,15.4,u
PC_POP,SM_SEV,VHIGH,Y55-64,F,CZ,2007,12.3,
PC_POP,SM_SEV,VHIGH,Y55-64,F,DE,2012,29.6,
PC_POP,SM_SEV,VHIGH,Y55-64,F,DE,2007,43.2,
PC_POP,SM_SEV,VHIGH,Y55-64,F,DK,2012,38.6,
PC_POP,SM_SEV,VHIGH,Y55-64,F,DK,2007,67.1,
PC_POP,SM_SEV,VHIGH,Y55-64,F,EE,2012,10.8,
PC_POP,SM_SEV,VHIGH,Y55-64,F,EE,2007,8.9,
PC_POP,SM_SEV,VHIGH,Y55-64,F,EL,2012,8.8,
PC_POP,SM_SEV,VHIGH,Y55-64,F,EL,2007,13.8,
PC_POP,SM_SEV,VHIGH,Y55-64,F,ES,2012,26.6,
PC_POP,SM_SEV,VHIGH,Y55-64,F,ES,2007,19.3,
PC_POP,SM_SEV,VHIGH,Y55-64,F,EU27_2007,2012,29.6,
PC_POP,SM_SEV,VHIGH,Y55-64,F,EU27_2007,2007,30.2,
PC_POP,SM_SEV,VHIGH,Y55-64,F,EU28,2012,29.5,
PC_POP,SM_SEV,VHIGH,Y55-64,F,FI,2012,31.5,
PC_POP,SM_SEV,VHIGH,Y55-64,F,FI,2007,39.6,
PC_POP,SM_SEV,VHIGH,Y55-64,F,FR,2012,49.4,
PC_POP,SM_SEV,VHIGH,Y55-64,F,FR,2007,32.8,
PC_POP,SM_SEV,VHIGH,Y55-64,F,HR,2012,13.6,
PC_POP,SM_SEV,VHIGH,Y55-64,F,HU,2012,9.3,
PC_POP,SM_SEV,VHIGH,Y55-64,F,HU,2007,11.1,
PC_POP,SM_SEV,VHIGH,Y55-64,F,IE,2012,45.0,
PC_POP,SM_SEV,VHIGH,Y55-64,F,IE,2007,39.4,
PC_POP,SM_SEV,VHIGH,Y55-64,F,IS,2012,46.1,
PC_POP,SM_SEV,VHIGH,Y55-64,F,IS,2007,77.3,u
PC_POP,SM_SEV,VHIGH,Y55-64,F,IT,2012,16.0,
PC_POP,SM_SEV,VHIGH,Y55-64,F,IT,2007,15.7,
PC_POP,SM_SEV,VHIGH,Y55-64,F,LT,2012,7.3,
PC_POP,SM_SEV,VHIGH,Y55-64,F,LT,2007,6.7,
PC_POP,SM_SEV,VHIGH,Y55-64,F,LU,2012,46.5,
PC_POP,SM_SEV,VHIGH,Y55-64,F,LU,2007,57.6,
PC_POP,SM_SEV,VHIGH,Y55-64,F,LV,2012,14.2,
PC_POP,SM_SEV,VHIGH,Y55-64,F,LV,2007,5.8,
PC_POP,SM_SEV,VHIGH,Y55-64,F,MT,2012,20.5,
PC_POP,SM_SEV,VHIGH,Y55-64,F,MT,2007,14.2,
PC_POP,SM_SEV,VHIGH,Y55-64,F,NL,2012,64.0,
PC_POP,SM_SEV,VHIGH,Y55-64,F,NL,2007,65.5,
PC_POP,SM_SEV,VHIGH,Y55-64,F,NO,2012,49.8,
PC_POP,SM_SEV,VHIGH,Y55-64,F,NO,2007,47.6,
PC_POP,SM_SEV,VHIGH,Y55-64,F,PL,2012,13.0,
PC_POP,SM_SEV,VHIGH,Y55-64,F,PL,2007,6.4,
PC_POP,SM_SEV,VHIGH,Y55-64,F,PT,2012,15.9,
PC_POP,SM_SEV,VHIGH,Y55-64,F,PT,2007,21.0,
PC_POP,SM_SEV,VHIGH,Y55-64,F,RO,2012,6.2,
PC_POP,SM_SEV,VHIGH,Y55-64,F,RO,2007,0.0,
PC_POP,SM_SEV,VHIGH,Y55-64,F,SE,2012,61.2,
PC_POP,SM_SEV,VHIGH,Y55-64,F,SE,2007,61.6,
PC_POP,SM_SEV,VHIGH,Y55-64,F,SI,2012,26.7,
PC_POP,SM_SEV,VHIGH,Y55-64,F,SI,2007,22.3,
PC_POP,SM_SEV,VHIGH,Y55-64,F,SK,2012,12.3,
PC_POP,SM_SEV,VHIGH,Y55-64,F,SK,2007,6.8,
PC_POP,SM_SEV,VHIGH,Y55-64,F,TR,2007,8.9,
PC_POP,SM_SEV,VHIGH,Y55-64,F,UK,2012,52.2,
PC_POP,SM_SEV,VHIGH,Y55-64,F,UK,2007,60.4,
PC_POP,SM_SEV,VHIGH,Y55-64,M,AT,2012,38.7,
PC_POP,SM_SEV,VHIGH,Y55-64,M,AT,2007,40.4,
PC_POP,SM_SEV,VHIGH,Y55-64,M,BE,2012,38.9,
PC_POP,SM_SEV,VHIGH,Y55-64,M,BE,2007,35.6,
PC_POP,SM_SEV,VHIGH,Y55-64,M,BG,2012,2.0,
PC_POP,SM_SEV,VHIGH,Y55-64,M,BG,2007,3.7,u
PC_POP,SM_SEV,VHIGH,Y55-64,M,CH,2012,49.6,
PC_POP,SM_SEV,VHIGH,Y55-64,M,CH,2007,56.6,
PC_POP,SM_SEV,VHIGH,Y55-64,M,CY,2012,20.6,
PC_POP,SM_SEV,VHIGH,Y55-64,M,CY,2007,13.4,
PC_POP,SM_SEV,VHIGH,Y55-64,M,CZ,2012,14.8,u
PC_POP,SM_SEV,VHIGH,Y55-64,M,CZ,2007,15.8,
PC_POP,SM_SEV,VHIGH,Y55-64,M,DE,2012,26.6,
PC_POP,SM_SEV,VHIGH,Y55-64,M,DE,2007,37.7,
PC_POP,SM_SEV,VHIGH,Y55-64,M,DK,2012,35.8,
PC_POP,SM_SEV,VHIGH,Y55-64,M,DK,2007,72.6,
PC_POP,SM_SEV,VHIGH,Y55-64,M,EE,2012,13.3,
PC_POP,SM_SEV,VHIGH,Y55-64,M,EE,2007,8.3,
PC_POP,SM_SEV,VHIGH,Y55-64,M,EL,2012,7.7,
PC_POP,SM_SEV,VHIGH,Y55-64,M,EL,2007,12.7,
PC_POP,SM_SEV,VHIGH,Y55-64,M,ES,2012,25.0,
PC_POP,SM_SEV,VHIGH,Y55-64,M,ES,2007,18.6,
PC_POP,SM_SEV,VHIGH,Y55-64,M,EU27_2007,2012,28.5,
PC_POP,SM_SEV,VHIGH,Y55-64,M,EU27_2007,2007,28.8,
PC_POP,SM_SEV,VHIGH,Y55-64,M,EU28,2012,28.4,
PC_POP,SM_SEV,VHIGH,Y55-64,M,FI,2012,28.8,
PC_POP,SM_SEV,VHIGH,Y55-64,M,FI,2007,40.7,
PC_POP,SM_SEV,VHIGH,Y55-64,M,FR,2012,50.1,
PC_POP,SM_SEV,VHIGH,Y55-64,M,FR,2007,25.3,
PC_POP,SM_SEV,VHIGH,Y55-64,M,HR,2012,13.7,
PC_POP,SM_SEV,VHIGH,Y55-64,M,HU,2012,8.6,
PC_POP,SM_SEV,VHIGH,Y55-64,M,HU,2007,10.5,
PC_POP,SM_SEV,VHIGH,Y55-64,M,IE,2012,37.5,
PC_POP,SM_SEV,VHIGH,Y55-64,M,IE,2007,32.0,
PC_POP,SM_SEV,VHIGH,Y55-64,M,IS,2012,35.5,u
PC_POP,SM_SEV,VHIGH,Y55-64,M,IS,2007,70.4,u
PC_POP,SM_SEV,VHIGH,Y55-64,M,IT,2012,17.9,
PC_POP,SM_SEV,VHIGH,Y55-64,M,IT,2007,16.7,
PC_POP,SM_SEV,VHIGH,Y55-64,M,LT,2012,11.5,
PC_POP,SM_SEV,VHIGH,Y55-64,M,LT,2007,4.4,
PC_POP,SM_SEV,VHIGH,Y55-64,M,LU,2012,37.1,
PC_POP,SM_SEV,VHIGH,Y55-64,M,LU,2007,52.2,
PC_POP,SM_SEV,VHIGH,Y55-64,M,LV,2012,12.3,
PC_POP,SM_SEV,VHIGH,Y55-64,M,LV,2007,3.4,
PC_POP,SM_SEV,VHIGH,Y55-64,M,MT,2012,22.3,
PC_POP,SM_SEV,VHIGH,Y55-64,M,MT,2007,13.9,
PC_POP,SM_SEV,VHIGH,Y55-64,M,NL,2012,61.8,
PC_POP,SM_SEV,VHIGH,Y55-64,M,NL,2007,67.4,
PC_POP,SM_SEV,VHIGH,Y55-64,M,NO,2012,39.0,
PC_POP,SM_SEV,VHIGH,Y55-64,M,NO,2007,42.1,
PC_POP,SM_SEV,VHIGH,Y55-64,M,PL,2012,12.9,
PC_POP,SM_SEV,VHIGH,Y55-64,M,PL,2007,5.8,
PC_POP,SM_SEV,VHIGH,Y55-64,M,PT,2012,12.6,
PC_POP,SM_SEV,VHIGH,Y55-64,M,PT,2007,16.2,
PC_POP,SM_SEV,VHIGH,Y55-64,M,RO,2012,5.1,
PC_POP,SM_SEV,VHIGH,Y55-64,M,RO,2007,0.0,
