unit,incgrp,lev_limit,tenure,geo\time,i,v,flag
PC,A_MD60,NONE,OWN,PL,2017,85.5,
PC,A_MD60,NONE,OWN,PL,2016,85.2,
PC,A_MD60,NONE,OWN,PL,2015,85.7,
PC,A_MD60,NONE,OWN,PL,2014,85.6,
PC,A_MD60,NONE,OWN,PL,2013,85.8,
PC,A_MD60,NONE,OWN,PL,2012,84.5,
PC,A_MD60,NONE,OWN,PL,2011,83.4,
PC,A_MD60,NONE,OWN,PL,2010,82.8,
PC,A_MD60,NONE,OWN,PL,2009,68.5,
PC,A_MD60,NONE,OWN,PL,2008,64.3,
PC,A_MD60,NONE,OWN,PL,2007,60.5,
PC,A_MD60,NONE,OWN,PT,2020,79.7,
PC,A_MD60,NONE,OWN,PT,2019,77.1,
PC,A_MD60,NONE,OWN,PT,2018,77.9,
PC,A_MD60,NONE,OWN,PT,2017,78.5,
PC,A_MD60,NONE,OWN,PT,2016,78.4,
PC,A_MD60,NONE,OWN,PT,2015,78.9,
PC,A_MD60,NONE,OWN,PT,2014,78.8,
PC,A_MD60,NONE,OWN,PT,2013,78.3,
PC,A_MD60,NONE,OWN,PT,2012,77.8,
PC,A_MD60,NONE,OWN,PT,2011,78.7,
PC,A_MD60,NONE,OWN,PT,2010,78.2,
PC,A_MD60,NONE,OWN,PT,2009,77.7,
PC,A_MD60,NONE,OWN,PT,2008,77.9,
PC,A_MD60,NONE,OWN,PT,2007,78.7,
PC,A_MD60,NONE,OWN,PT,2006,79.1,
PC,A_MD60,NONE,OWN,PT,2005,77.9,
PC,A_MD60,NONE,OWN,RO,2021,95.1,
PC,A_MD60,NONE,OWN,RO,2020,96.4,
PC,A_MD60,NONE,OWN,RO,2019,96.0,
PC,A_MD60,NONE,OWN,RO,2018,96.3,
PC,A_MD60,NONE,OWN,RO,2017,96.3,
PC,A_MD60,NONE,OWN,RO,2016,96.0,
PC,A_MD60,NONE,OWN,RO,2015,96.7,
PC,A_MD60,NONE,OWN,RO,2014,96.4,
PC,A_MD60,NONE,OWN,RO,2013,95.5,
PC,A_MD60,NONE,OWN,RO,2012,96.4,
PC,A_MD60,NONE,OWN,RO,2011,96.5,
PC,A_MD60,NONE,OWN,RO,2010,97.7,
PC,A_MD60,NONE,OWN,RO,2009,97.3,
PC,A_MD60,NONE,OWN,RO,2008,96.6,
PC,A_MD60,NONE,OWN,RO,2007,95.8,
PC,A_MD60,NONE,OWN,RS,2020,87.7,
PC,A_MD60,NONE,OWN,RS,2019,85.8,
PC,A_MD60,NONE,OWN,RS,2018,86.7,
PC,A_MD60,NONE,OWN,RS,2017,85.3,
PC,A_MD60,NONE,OWN,RS,2016,85.5,
PC,A_MD60,NONE,OWN,RS,2015,83.6,
PC,A_MD60,NONE,OWN,RS,2014,83.8,
PC,A_MD60,NONE,OWN,RS,2013,82.9,
PC,A_MD60,NONE,OWN,SE,2021,72.1,
PC,A_MD60,NONE,OWN,SE,2020,71.5,
PC,A_MD60,NONE,OWN,SE,2019,71.0,
PC,A_MD60,NONE,OWN,SE,2018,71.4,
PC,A_MD60,NONE,OWN,SE,2017,71.5,
PC,A_MD60,NONE,OWN,SE,2016,71.9,
PC,A_MD60,NONE,OWN,SE,2015,73.0,
PC,A_MD60,NONE,OWN,SE,2014,72.1,
PC,A_MD60,NONE,OWN,SE,2013,72.7,
PC,A_MD60,NONE,OWN,SE,2012,73.1,
PC,A_MD60,NONE,OWN,SE,2011,71.5,
PC,A_MD60,NONE,OWN,SE,2010,72.8,
PC,A_MD60,NONE,OWN,SE,2009,71.2,
PC,A_MD60,NONE,OWN,SE,2008,71.0,
PC,A_MD60,NONE,OWN,SE,2007,72.7,
PC,A_MD60,NONE,OWN,SE,2006,72.2,
PC,A_MD60,NONE,OWN,SE,2005,70.3,
PC,A_MD60,NONE,OWN,SI,2020,77.9,
PC,A_MD60,NONE,OWN,SI,2019,78.4,
PC,A_MD60,NONE,OWN,SI,2018,78.5,
PC,A_MD60,NONE,OWN,SI,2017,78.3,
PC,A_MD60,NONE,OWN,SI,2016,79.0,
PC,A_MD60,NONE,OWN,SI,2015,79.7,
PC,A_MD60,NONE,OWN,SI,2014,80.8,
PC,A_MD60,NONE,OWN,SI,2013,79.6,
PC,A_MD60,NONE,OWN,SI,2012,79.2,
PC,A_MD60,NONE,OWN,SI,2011,80.7,
PC,A_MD60,NONE,OWN,SI,2010,80.9,
PC,A_MD60,NONE,OWN,SI,2009,83.9,
PC,A_MD60,NONE,OWN,SI,2008,84.3,
PC,A_MD60,NONE,OWN,SI,2007,84.3,
PC,A_MD60,NONE,OWN,SI,2006,86.8,
PC,A_MD60,NONE,OWN,SI,2005,86.4,
PC,A_MD60,NONE,OWN,SK,2020,93.8,
PC,A_MD60,NONE,OWN,SK,2019,92.6,
PC,A_MD60,NONE,OWN,SK,2018,92.7,
PC,A_MD60,NONE,OWN,SK,2017,91.2,
PC,A_MD60,NONE,OWN,SK,2016,90.3,
PC,A_MD60,NONE,OWN,SK,2015,89.9,
PC,A_MD60,NONE,OWN,SK,2014,91.5,
PC,A_MD60,NONE,OWN,SK,2013,91.6,
PC,A_MD60,NONE,OWN,SK,2012,91.5,
PC,A_MD60,NONE,OWN,SK,2011,90.9,
PC,A_MD60,NONE,OWN,SK,2010,90.9,
PC,A_MD60,NONE,OWN,SK,2009,89.8,
PC,A_MD60,NONE,OWN,SK,2008,89.7,
PC,A_MD60,NONE,OWN,SK,2007,89.3,
PC,A_MD60,NONE,OWN,SK,2006,89.1,
PC,A_MD60,NONE,OWN,SK,2005,84.2,
PC,A_MD60,NONE,OWN,TR,2020,58.2,
PC,A_MD60,NONE,OWN,TR,2019,59.9,
PC,A_MD60,NONE,OWN,TR,2018,60.0,
PC,A_MD60,NONE,OWN,TR,2017,60.2,
PC,A_MD60,NONE,OWN,TR,2016,60.8,
PC,A_MD60,NONE,OWN,TR,2015,60.0,
PC,A_MD60,NONE,OWN,TR,2014,60.7,
PC,A_MD60,NONE,OWN,TR,2013,60.8,
PC,A_MD60,NONE,OWN,TR,2012,60.5,
PC,A_MD60,NONE,OWN,TR,2011,59.4,
PC,A_MD60,NONE,OWN,TR,2010,59.4,
PC,A_MD60,NONE,OWN,TR,2009,60.4,
PC,A_MD60,NONE,OWN,TR,2008,60.9,
PC,A_MD60,NONE,OWN,TR,2007,62.6,
PC,A_MD60,NONE,OWN,TR,2006,61.8,
PC,A_MD60,NONE,OWN,UK,2018,72.7,
PC,A_MD60,NONE,OWN,UK,2017,72.5,b
PC,A_MD60,NONE,OWN,UK,2016,70.5,
PC,A_MD60,NONE,OWN,UK,2015,71.5,
PC,A_MD60,NONE,OWN,UK,2014,70.8,
PC,A_MD60,NONE,OWN,UK,2013,72.0,
PC,A_MD60,NONE,OWN,UK,2012,73.8,
PC,A_MD60,NONE,OWN,UK,2011,75.0,
PC,A_MD60,NONE,OWN,UK,2010,77.5,
PC,A_MD60,NONE,OWN,UK,2009,78.1,
PC,A_MD60,NONE,OWN,UK,2008,80.0,
PC,A_MD60,NONE,OWN,UK,2007,80.8,
PC,A_MD60,NONE,OWN,UK,2006,78.7,
PC,A_MD60,NONE,OWN,UK,2005,77.4,
PC,A_MD60,NONE,OWN,XK,2018,98.7,
PC,A_MD60,NONE,OWN_L,AL,2020,1.2,
PC,A_MD60,NONE,OWN_L,AL,2019,0.9,
PC,A_MD60,NONE,OWN_L,AL,2018,0.6,
PC,A_MD60,NONE,OWN_L,AL,2017,0.8,
PC,A_MD60,NONE,OWN_L,AT,2021,25.6,
PC,A_MD60,NONE,OWN_L,AT,2020,27.3,
PC,A_MD60,NONE,OWN_L,AT,2019,27.1,
PC,A_MD60,NONE,OWN_L,AT,2018,27.9,
PC,A_MD60,NONE,OWN_L,AT,2017,26.4,
PC,A_MD60,NONE,OWN_L,AT,2016,27.9,
PC,A_MD60,NONE,OWN_L,AT,2015,28.3,
PC,A_MD60,NONE,OWN_L,AT,2014,27.8,
PC,A_MD60,NONE,OWN_L,AT,2013,28.8,
PC,A_MD60,NONE,OWN_L,AT,2012,28.7,
PC,A_MD60,NONE,OWN_L,AT,2011,25.4,
PC,A_MD60,NONE,OWN_L,AT,2010,28.2,
PC,A_MD60,NONE,OWN_L,AT,2009,30.2,
PC,A_MD60,NONE,OWN_L,AT,2008,33.2,
PC,A_MD60,NONE,OWN_L,AT,2007,29.3,
PC,A_MD60,NONE,OWN_L,BE,2021,47.6,
PC,A_MD60,NONE,OWN_L,BE,2020,47.7,
PC,A_MD60,NONE,OWN_L,BE,2019,47.4,b
PC,A_MD60,NONE,OWN_L,BE,2018,47.9,
PC,A_MD60,NONE,OWN_L,BE,2017,47.3,
PC,A_MD60,NONE,OWN_L,BE,2016,45.2,
PC,A_MD60,NONE,OWN_L,BE,2015,46.2,
PC,A_MD60,NONE,OWN_L,BE,2014,46.4,
PC,A_MD60,NONE,OWN_L,BE,2013,46.5,
PC,A_MD60,NONE,OWN_L,BE,2012,46.9,
PC,A_MD60,NONE,OWN_L,BE,2011,46.8,
PC,A_MD60,NONE,OWN_L,BE,2010,45.0,
PC,A_MD60,NONE,OWN_L,BE,2009,42.9,
PC,A_MD60,NONE,OWN_L,BE,2008,41.9,
PC,A_MD60,NONE,OWN_L,BE,2007,41.7,
PC,A_MD60,NONE,OWN_L,BE,2006,40.3,
PC,A_MD60,NONE,OWN_L,BE,2005,39.4,
PC,A_MD60,NONE,OWN_L,BG,2021,2.6,
PC,A_MD60,NONE,OWN_L,BG,2020,2.8,
PC,A_MD60,NONE,OWN_L,BG,2019,2.6,
PC,A_MD60,NONE,OWN_L,BG,2018,2.9,
PC,A_MD60,NONE,OWN_L,BG,2017,3.1,
PC,A_MD60,NONE,OWN_L,BG,2016,2.8,
PC,A_MD60,NONE,OWN_L,BG,2015,3.2,
PC,A_MD60,NONE,OWN_L,BG,2014,3.1,
PC,A_MD60,NONE,OWN_L,BG,2013,2.8,
PC,A_MD60,NONE,OWN_L,BG,2012,2.5,
PC,A_MD60,NONE,OWN_L,BG,2011,1.8,
PC,A_MD60,NONE,OWN_L,BG,2010,2.0,
PC,A_MD60,NONE,OWN_L,BG,2009,10.5,
PC,A_MD60,NONE,OWN_L,BG,2008,11.4,
PC,A_MD60,NONE,OWN_L,BG,2007,2.7,
PC,A_MD60,NONE,OWN_L,BG,2006,2.4,
PC,A_MD60,NONE,OWN_L,BG,2005,2.4,
PC,A_MD60,NONE,OWN_L,CH,2020,40.6,
PC,A_MD60,NONE,OWN_L,CH,2019,42.8,
PC,A_MD60,NONE,OWN_L,CH,2018,41.9,
PC,A_MD60,NONE,OWN_L,CH,2017,41.1,
PC,A_MD60,NONE,OWN_L,CH,2016,42.7,
PC,A_MD60,NONE,OWN_L,CH,2015,42.2,
PC,A_MD60,NONE,OWN_L,CH,2014,43.1,
PC,A_MD60,NONE,OWN_L,CH,2013,42.8,
PC,A_MD60,NONE,OWN_L,CH,2012,41.8,
PC,A_MD60,NONE,OWN_L,CH,2011,43.1,
PC,A_MD60,NONE,OWN_L,CH,2010,43.4,
PC,A_MD60,NONE,OWN_L,CY,2020,18.8,
PC,A_MD60,NONE,OWN_L,CY,2019,19.3,
PC,A_MD60,NONE,OWN_L,CY,2018,20.7,
PC,A_MD60,NONE,OWN_L,CY,2017,19.8,
PC,A_MD60,NONE,OWN_L,CY,2016,19.6,
PC,A_MD60,NONE,OWN_L,CY,2015,20.1,
PC,A_MD60,NONE,OWN_L,CY,2014,19.1,
PC,A_MD60,NONE,OWN_L,CY,2013,18.8,
PC,A_MD60,NONE,OWN_L,CY,2012,18.2,
PC,A_MD60,NONE,OWN_L,CY,2011,17.4,
PC,A_MD60,NONE,OWN_L,CY,2010,15.2,
PC,A_MD60,NONE,OWN_L,CY,2009,17.1,
PC,A_MD60,NONE,OWN_L,CY,2008,20.2,
PC,A_MD60,NONE,OWN_L,CY,2007,20.2,
PC,A_MD60,NONE,OWN_L,CZ,2021,22.2,
PC,A_MD60,NONE,OWN_L,CZ,2020,22.4,
PC,A_MD60,NONE,OWN_L,CZ,2019,22.3,
PC,A_MD60,NONE,OWN_L,CZ,2018,20.6,
PC,A_MD60,NONE,OWN_L,CZ,2017,20.0,
PC,A_MD60,NONE,OWN_L,CZ,2016,18.6,
PC,A_MD60,NONE,OWN_L,CZ,2015,18.0,
PC,A_MD60,NONE,OWN_L,CZ,2014,17.6,
PC,A_MD60,NONE,OWN_L,CZ,2013,17.9,
PC,A_MD60,NONE,OWN_L,CZ,2012,18.2,
PC,A_MD60,NONE,OWN_L,CZ,2011,17.4,
PC,A_MD60,NONE,OWN_L,CZ,2010,17.5,
PC,A_MD60,NONE,OWN_L,CZ,2009,13.6,
PC,A_MD60,NONE,OWN_L,CZ,2008,12.4,
PC,A_MD60,NONE,OWN_L,CZ,2007,11.4,
PC,A_MD60,NONE,OWN_L,CZ,2006,11.1,
PC,A_MD60,NONE,OWN_L,CZ,2005,10.0,
PC,A_MD60,NONE,OWN_L,DE,2021,22.8,
PC,A_MD60,NONE,OWN_L,DE,2020,24.5,b
PC,A_MD60,NONE,OWN_L,DE,2019,26.6,
PC,A_MD60,NONE,OWN_L,DE,2018,27.1,
PC,A_MD60,NONE,OWN_L,DE,2017,27.3,
PC,A_MD60,NONE,OWN_L,DE,2016,28.3,
PC,A_MD60,NONE,OWN_L,DE,2015,29.5,
PC,A_MD60,NONE,OWN_L,DE,2014,31.1,
PC,A_MD60,NONE,OWN_L,DE,2013,32.4,
PC,A_MD60,NONE,OWN_L,DE,2012,32.7,
PC,A_MD60,NONE,OWN_L,DE,2011,31.8,
PC,A_MD60,NONE,OWN_L,DE,2010,30.5,
PC,A_MD60,NONE,OWN_L,DE,2005,34.6,
PC,A_MD60,NONE,OWN_L,DK,2021,51.2,
PC,A_MD60,NONE,OWN_L,DK,2020,48.6,
PC,A_MD60,NONE,OWN_L,DK,2019,50.7,
PC,A_MD60,NONE,OWN_L,DK,2018,51.3,
PC,A_MD60,NONE,OWN_L,DK,2017,51.8,
PC,A_MD60,NONE,OWN_L,DK,2016,50.8,
PC,A_MD60,NONE,OWN_L,DK,2015,52.3,
PC,A_MD60,NONE,OWN_L,DK,2014,54.2,
PC,A_MD60,NONE,OWN_L,DK,2013,54.4,
PC,A_MD60,NONE,OWN_L,DK,2012,56.6,
PC,A_MD60,NONE,OWN_L,DK,2011,57.6,
PC,A_MD60,NONE,OWN_L,DK,2010,57.2,
PC,A_MD60,NONE,OWN_L,DK,2009,56.7,
PC,A_MD60,NONE,OWN_L,DK,2008,56.8,
PC,A_MD60,NONE,OWN_L,DK,2007,56.1,
PC,A_MD60,NONE,OWN_L,DK,2006,56.6,
PC,A_MD60,NONE,OWN_L,DK,2005,57.9,
PC,A_MD60,NONE,OWN_L,EA,2020,30.3,
PC,A_MD60,NONE,OWN_L,EA,2019,29.1,
PC,A_MD60,NONE,OWN_L,EA,2018,29.2,e
PC,A_MD60,NONE,OWN_L,EA,2017,29.3,e
PC,A_MD60,NONE,OWN_L,EA,2016,30.1,e
PC,A_MD60,NONE,OWN_L,EA,2015,30.6,e
PC,A_MD60,NONE,OWN_L,EA,2014,31.5,e
PC,A_MD60,NONE,OWN_L,EA,2013,32.1,e
PC,A_MD60,NONE,OWN_L,EA,2012,31.4,e
PC,A_MD60,NONE,OWN_L,EA,2011,31.0,e
PC,A_MD60,NONE,OWN_L,EA,2010,30.5,e
PC,A_MD60,NONE,OWN_L,EA,2009,29.7,e
PC,A_MD60,NONE,OWN_L,EA,2008,30.5,e
PC,A_MD60,NONE,OWN_L,EA,2007,29.0,e
PC,A_MD60,NONE,OWN_L,EA,2005,29.1,e
PC,A_MD60,NONE,OWN_L,EA18,2020,30.4,
PC,A_MD60,NONE,OWN_L,EA18,2019,29.2,
PC,A_MD60,NONE,OWN_L,EA18,2018,29.3,
PC,A_MD60,NONE,OWN_L,EA18,2017,29.5,
PC,A_MD60,NONE,OWN_L,EA18,2016,30.2,
PC,A_MD60,NONE,OWN_L,EA18,2015,30.8,
PC,A_MD60,NONE,OWN_L,EA18,2014,31.5,
PC,A_MD60,NONE,OWN_L,EA18,2013,32.0,
PC,A_MD60,NONE,OWN_L,EA18,2012,31.3,
PC,A_MD60,NONE,OWN_L,EA18,2011,30.9,
PC,A_MD60,NONE,OWN_L,EA18,2010,30.3,
PC,A_MD60,NONE,OWN_L,EA18,2009,29.5,e
PC,A_MD60,NONE,OWN_L,EA18,2008,29.8,e
PC,A_MD60,NONE,OWN_L,EA18,2007,28.1,e
PC,A_MD60,NONE,OWN_L,EA18,2005,28.3,e
PC,A_MD60,NONE,OWN_L,EA19,2020,30.3,
PC,A_MD60,NONE,OWN_L,EA19,2019,29.1,
PC,A_MD60,NONE,OWN_L,EA19,2018,29.2,
PC,A_MD60,NONE,OWN_L,EA19,2017,29.3,
PC,A_MD60,NONE,OWN_L,EA19,2016,30.1,
PC,A_MD60,NONE,OWN_L,EA19,2015,30.6,
PC,A_MD60,NONE,OWN_L,EA19,2014,31.3,
PC,A_MD60,NONE,OWN_L,EA19,2013,31.8,
PC,A_MD60,NONE,OWN_L,EA19,2012,31.1,
PC,A_MD60,NONE,OWN_L,EA19,2011,30.7,
PC,A_MD60,NONE,OWN_L,EA19,2010,30.1,
PC,A_MD60,NONE,OWN_L,EA19,2009,29.3,e
PC,A_MD60,NONE,OWN_L,EA19,2008,29.5,e
PC,A_MD60,NONE,OWN_L,EA19,2007,27.8,e
PC,A_MD60,NONE,OWN_L,EA19,2005,28.1,e
PC,A_MD60,NONE,OWN_L,EE,2021,32.6,
PC,A_MD60,NONE,OWN_L,EE,2020,32.4,
PC,A_MD60,NONE,OWN_L,EE,2019,27.1,
PC,A_MD60,NONE,OWN_L,EE,2018,26.3,
PC,A_MD60,NONE,OWN_L,EE,2017,24.3,
PC,A_MD60,NONE,OWN_L,EE,2016,23.0,
PC,A_MD60,NONE,OWN_L,EE,2015,24.1,
PC,A_MD60,NONE,OWN_L,EE,2014,24.0,
PC,A_MD60,NONE,OWN_L,EE,2013,21.5,
PC,A_MD60,NONE,OWN_L,EE,2012,20.3,
PC,A_MD60,NONE,OWN_L,EE,2011,19.2,
PC,A_MD60,NONE,OWN_L,EE,2010,19.2,
PC,A_MD60,NONE,OWN_L,EE,2009,18.7,
PC,A_MD60,NONE,OWN_L,EE,2008,14.5,
PC,A_MD60,NONE,OWN_L,EE,2007,19.5,
PC,A_MD60,NONE,OWN_L,EE,2006,14.0,
PC,A_MD60,NONE,OWN_L,EL,2020,12.5,
PC,A_MD60,NONE,OWN_L,EL,2019,13.3,
PC,A_MD60,NONE,OWN_L,EL,2018,14.9,
PC,A_MD60,NONE,OWN_L,EL,2017,16.8,
PC,A_MD60,NONE,OWN_L,EL,2016,15.1,
PC,A_MD60,NONE,OWN_L,EL,2015,15.7,
PC,A_MD60,NONE,OWN_L,EL,2014,15.3,
PC,A_MD60,NONE,OWN_L,EL,2013,17.1,
PC,A_MD60,NONE,OWN_L,EL,2012,16.5,
PC,A_MD60,NONE,OWN_L,EL,2011,17.7,
PC,A_MD60,NONE,OWN_L,EL,2010,19.2,
PC,A_MD60,NONE,OWN_L,EL,2009,16.9,
PC,A_MD60,NONE,OWN_L,EL,2008,14.1,
PC,A_MD60,NONE,OWN_L,EL,2007,12.9,
PC,A_MD60,NONE,OWN_L,ES,2021,32.7,
PC,A_MD60,NONE,OWN_L,ES,2020,32.2,
PC,A_MD60,NONE,OWN_L,ES,2019,29.5,
PC,A_MD60,NONE,OWN_L,ES,2018,31.2,
PC,A_MD60,NONE,OWN_L,ES,2017,31.0,
PC,A_MD60,NONE,OWN_L,ES,2016,32.7,
PC,A_MD60,NONE,OWN_L,ES,2015,33.0,
PC,A_MD60,NONE,OWN_L,ES,2014,34.1,
PC,A_MD60,NONE,OWN_L,ES,2013,34.2,
PC,A_MD60,NONE,OWN_L,ES,2012,34.3,
PC,A_MD60,NONE,OWN_L,ES,2011,34.0,
PC,A_MD60,NONE,OWN_L,ES,2010,36.2,
PC,A_MD60,NONE,OWN_L,ES,2009,35.1,
PC,A_MD60,NONE,OWN_L,ES,2008,36.2,
PC,A_MD60,NONE,OWN_L,ES,2007,34.0,
PC,A_MD60,NONE,OWN_L,EU,2019,28.8,e
PC,A_MD60,NONE,OWN_L,EU,2018,28.8,
PC,A_MD60,NONE,OWN_L,EU,2017,29.0,
PC,A_MD60,NONE,OWN_L,EU,2016,29.1,
PC,A_MD60,NONE,OWN_L,EU,2015,29.9,
PC,A_MD60,NONE,OWN_L,EU,2014,30.0,
PC,A_MD60,NONE,OWN_L,EU,2013,30.4,
PC,A_MD60,NONE,OWN_L,EU,2012,29.9,
PC,A_MD60,NONE,OWN_L,EU,2011,30.3,
PC,A_MD60,NONE,OWN_L,EU,2010,30.1,
PC,A_MD60,NONE,OWN_L,EU,2009,29.3,
PC,A_MD60,NONE,OWN_L,EU,2008,29.0,
PC,A_MD60,NONE,OWN_L,EU,2007,27.6,
PC,A_MD60,NONE,OWN_L,EU,2005,32.0,
PC,A_MD60,NONE,OWN_L,EU27_2007,2019,29.0,e
PC,A_MD60,NONE,OWN_L,EU27_2007,2018,29.0,
PC,A_MD60,NONE,OWN_L,EU27_2007,2017,29.1,
PC,A_MD60,NONE,OWN_L,EU27_2007,2016,29.3,
PC,A_MD60,NONE,OWN_L,EU27_2007,2015,30.1,
PC,A_MD60,NONE,OWN_L,EU27_2007,2014,30.3,
PC,A_MD60,NONE,OWN_L,EU27_2007,2013,30.6,
PC,A_MD60,NONE,OWN_L,EU27_2007,2012,30.2,
PC,A_MD60,NONE,OWN_L,EU27_2007,2011,30.4,
PC,A_MD60,NONE,OWN_L,EU27_2007,2010,30.2,
PC,A_MD60,NONE,OWN_L,EU27_2007,2009,29.3,e
PC,A_MD60,NONE,OWN_L,EU27_2007,2008,29.0,e
PC,A_MD60,NONE,OWN_L,EU27_2007,2007,27.6,e
PC,A_MD60,NONE,OWN_L,EU27_2020,2020,27.5,
PC,A_MD60,NONE,OWN_L,EU27_2020,2019,26.8,e
PC,A_MD60,NONE,OWN_L,EU27_2020,2018,26.8,e
PC,A_MD60,NONE,OWN_L,EU27_2020,2017,26.8,e
PC,A_MD60,NONE,OWN_L,EU27_2020,2016,27.4,e
PC,A_MD60,NONE,OWN_L,EU27_2020,2015,28.0,e
PC,A_MD60,NONE,OWN_L,EU27_2020,2014,28.2,e
PC,A_MD60,NONE,OWN_L,EU27_2020,2013,28.4,e
PC,A_MD60,NONE,OWN_L,EU27_2020,2012,27.9,e
PC,A_MD60,NONE,OWN_L,EU27_2020,2011,27.7,e
PC,A_MD60,NONE,OWN_L,EU27_2020,2010,27.2,e
PC,A_MD60,NONE,OWN_L,EU28,2019,28.8,e
PC,A_MD60,NONE,OWN_L,EU28,2018,28.8,
PC,A_MD60,NONE,OWN_L,EU28,2017,29.0,
PC,A_MD60,NONE,OWN_L,EU28,2016,29.1,
PC,A_MD60,NONE,OWN_L,EU28,2015,29.9,
PC,A_MD60,NONE,OWN_L,EU28,2014,30.0,
PC,A_MD60,NONE,OWN_L,EU28,2013,30.4,
PC,A_MD60,NONE,OWN_L,EU28,2012,29.9,
PC,A_MD60,NONE,OWN_L,EU28,2011,30.3,
PC,A_MD60,NONE,OWN_L,EU28,2010,30.1,
PC,A_MD60,NONE,OWN_L,FI,2021,42.1,
PC,A_MD60,NONE,OWN_L,FI,2020,42.7,
PC,A_MD60,NONE,OWN_L,FI,2019,43.6,
PC,A_MD60,NONE,OWN_L,FI,2018,44.3,
PC,A_MD60,NONE,OWN_L,FI,2017,44.1,
PC,A_MD60,NONE,OWN_L,FI,2016,44.2,
PC,A_MD60,NONE,OWN_L,FI,2015,44.0,
PC,A_MD60,NONE,OWN_L,FI,2014,45.6,
PC,A_MD60,NONE,OWN_L,FI,2013,45.8,
PC,A_MD60,NONE,OWN_L,FI,2012,45.1,
PC,A_MD60,NONE,OWN_L,FI,2011,45.3,
PC,A_MD60,NONE,OWN_L,FI,2010,44.3,
PC,A_MD60,NONE,OWN_L,FI,2009,46.7,
PC,A_MD60,NONE,OWN_L,FI,2008,46.2,
PC,A_MD60,NONE,OWN_L,FI,2007,44.4,
PC,A_MD60,NONE,OWN_L,FI,2006,44.8,
PC,A_MD60,NONE,OWN_L,FI,2005,43.2,
PC,A_MD60,NONE,OWN_L,FR,2020,32.6,b
PC,A_MD60,NONE,OWN_L,FR,2019,33.4,
PC,A_MD60,NONE,OWN_L,FR,2018,33.2,
PC,A_MD60,NONE,OWN_L,FR,2017,32.8,
PC,A_MD60,NONE,OWN_L,FR,2016,32.4,
PC,A_MD60,NONE,OWN_L,FR,2015,32.0,
PC,A_MD60,NONE,OWN_L,FR,2014,32.2,
PC,A_MD60,NONE,OWN_L,FR,2013,33.2,
PC,A_MD60,NONE,OWN_L,FR,2012,31.0,
PC,A_MD60,NONE,OWN_L,FR,2011,30.6,
PC,A_MD60,NONE,OWN_L,FR,2010,30.3,
PC,A_MD60,NONE,OWN_L,FR,2009,28.5,
PC,A_MD60,NONE,OWN_L,FR,2008,28.2,
PC,A_MD60,NONE,OWN_L,FR,2007,27.8,
PC,A_MD60,NONE,OWN_L,FR,2006,28.7,
PC,A_MD60,NONE,OWN_L,FR,2005,25.2,
PC,A_MD60,NONE,OWN_L,HR,2021,8.9,
PC,A_MD60,NONE,OWN_L,HR,2020,9.0,
PC,A_MD60,NONE,OWN_L,HR,2019,8.9,
PC,A_MD60,NONE,OWN_L,HR,2018,8.2,
PC,A_MD60,NONE,OWN_L,HR,2017,8.3,
PC,A_MD60,NONE,OWN_L,HR,2016,7.1,
PC,A_MD60,NONE,OWN_L,HR,2015,6.8,
PC,A_MD60,NONE,OWN_L,HR,2014,4.7,
PC,A_MD60,NONE,OWN_L,HR,2013,3.2,
PC,A_MD60,NONE,OWN_L,HR,2012,3.0,
PC,A_MD60,NONE,OWN_L,HR,2011,3.3,
PC,A_MD60,NONE,OWN_L,HR,2010,7.2,
PC,A_MD60,NONE,OWN_L,HU,2020,16.6,
PC,A_MD60,NONE,OWN_L,HU,2019,15.7,
PC,A_MD60,NONE,OWN_L,HU,2018,16.0,
PC,A_MD60,NONE,OWN_L,HU,2017,16.1,
PC,A_MD60,NONE,OWN_L,HU,2016,16.1,
PC,A_MD60,NONE,OWN_L,HU,2015,19.5,
PC,A_MD60,NONE,OWN_L,HU,2014,18.5,
PC,A_MD60,NONE,OWN_L,HU,2013,20.1,
PC,A_MD60,NONE,OWN_L,HU,2012,21.7,
PC,A_MD60,NONE,OWN_L,HU,2011,23.6,
PC,A_MD60,NONE,OWN_L,HU,2010,24.3,
PC,A_MD60,NONE,OWN_L,HU,2009,18.6,
PC,A_MD60,NONE,OWN_L,HU,2008,18.7,
PC,A_MD60,NONE,OWN_L,HU,2007,15.6,
PC,A_MD60,NONE,OWN_L,HU,2006,9.7,
PC,A_MD60,NONE,OWN_L,HU,2005,11.7,
PC,A_MD60,NONE,OWN_L,IE,2021,37.0,
PC,A_MD60,NONE,OWN_L,IE,2020,37.0,b
PC,A_MD60,NONE,OWN_L,IE,2019,31.9,
PC,A_MD60,NONE,OWN_L,IE,2018,33.5,
PC,A_MD60,NONE,OWN_L,IE,2017,33.0,
PC,A_MD60,NONE,OWN_L,IE,2016,33.5,
PC,A_MD60,NONE,OWN_L,IE,2015,34.2,
PC,A_MD60,NONE,OWN_L,IE,2014,35.6,
PC,A_MD60,NONE,OWN_L,IE,2013,36.4,
PC,A_MD60,NONE,OWN_L,IE,2012,35.9,
PC,A_MD60,NONE,OWN_L,IE,2011,36.4,
PC,A_MD60,NONE,OWN_L,IE,2010,35.6,
PC,A_MD60,NONE,OWN_L,IE,2009,34.2,
PC,A_MD60,NONE,OWN_L,IE,2008,36.5,
