unit,hlth_pb,age,sex,time\geo,i,v,flag
PC,PB1071,Y15-64,M,2011,TR,78.0,
PC,PB1071,Y15-64,T,2011,EU28,74.7,
PC,PB1071,Y15-64,T,2011,BE,71.5,
PC,PB1071,Y15-64,T,2011,BG,69.9,
PC,PB1071,Y15-64,T,2011,CZ,73.7,
PC,PB1071,Y15-64,T,2011,DK,85.9,
PC,PB1071,Y15-64,T,2011,DE,77.1,
PC,PB1071,Y15-64,T,2011,EE,79.2,
PC,PB1071,Y15-64,T,2011,IE,72.8,
PC,PB1071,Y15-64,T,2011,EL,70.7,
PC,PB1071,Y15-64,T,2011,ES,79.1,
PC,PB1071,Y15-64,T,2011,FR,73.8,
PC,PB1071,Y15-64,T,2011,HR,63.6,
PC,PB1071,Y15-64,T,2011,IT,64.4,
PC,PB1071,Y15-64,T,2011,CY,77.3,
PC,PB1071,Y15-64,T,2011,LV,76.1,
PC,PB1071,Y15-64,T,2011,LT,75.2,
PC,PB1071,Y15-64,T,2011,LU,70.6,
PC,PB1071,Y15-64,T,2011,HU,67.9,
PC,PB1071,Y15-64,T,2011,MT,65.2,
PC,PB1071,Y15-64,T,2011,NL,83.7,
PC,PB1071,Y15-64,T,2011,AT,79.4,
PC,PB1071,Y15-64,T,2011,PL,70.5,
PC,PB1071,Y15-64,T,2011,PT,79.3,
PC,PB1071,Y15-64,T,2011,RO,69.9,
PC,PB1071,Y15-64,T,2011,SI,75.7,
PC,PB1071,Y15-64,T,2011,SK,72.7,
PC,PB1071,Y15-64,T,2011,FI,80.7,
PC,PB1071,Y15-64,T,2011,SE,82.4,
PC,PB1071,Y15-64,T,2011,IS,92.0,
PC,PB1071,Y15-64,T,2011,CH,85.7,
PC,PB1071,Y15-64,T,2011,UK,82.3,
PC,PB1071,Y15-64,T,2011,TR,56.1,
PC,PB1071,Y20-64,F,2011,EU28,72.6,
PC,PB1071,Y20-64,F,2011,BE,72.0,
PC,PB1071,Y20-64,F,2011,BG,71.4,
PC,PB1071,Y20-64,F,2011,CZ,70.4,
PC,PB1071,Y20-64,F,2011,DK,86.5,
PC,PB1071,Y20-64,F,2011,DE,76.0,
PC,PB1071,Y20-64,F,2011,EE,82.3,
PC,PB1071,Y20-64,F,2011,IE,70.2,
PC,PB1071,Y20-64,F,2011,EL,64.7,
PC,PB1071,Y20-64,F,2011,ES,75.9,
PC,PB1071,Y20-64,F,2011,FR,75.2,
PC,PB1071,Y20-64,F,2011,HR,61.2,
PC,PB1071,Y20-64,F,2011,IT,57.3,
PC,PB1071,Y20-64,F,2011,CY,78.1,
PC,PB1071,Y20-64,F,2011,LV,80.1,
PC,PB1071,Y20-64,F,2011,LT,81.6,
PC,PB1071,Y20-64,F,2011,LU,69.7,
PC,PB1071,Y20-64,F,2011,HU,67.5,
PC,PB1071,Y20-64,F,2011,MT,49.8,
PC,PB1071,Y20-64,F,2011,NL,81.1,
PC,PB1071,Y20-64,F,2011,AT,77.8,
PC,PB1071,Y20-64,F,2011,PL,68.8,
PC,PB1071,Y20-64,F,2011,PT,82.3,
PC,PB1071,Y20-64,F,2011,RO,67.8,
PC,PB1071,Y20-64,F,2011,SI,77.7,
PC,PB1071,Y20-64,F,2011,SK,70.8,
PC,PB1071,Y20-64,F,2011,FI,83.2,
PC,PB1071,Y20-64,F,2011,SE,86.1,
PC,PB1071,Y20-64,F,2011,IS,91.9,
PC,PB1071,Y20-64,F,2011,CH,82.7,
PC,PB1071,Y20-64,F,2011,UK,78.4,
PC,PB1071,Y20-64,F,2011,TR,35.8,
PC,PB1071,Y20-64,M,2011,EU28,87.3,
PC,PB1071,Y20-64,M,2011,BE,84.6,
PC,PB1071,Y20-64,M,2011,BG,79.6,
PC,PB1071,Y20-64,M,2011,CZ,89.2,
PC,PB1071,Y20-64,M,2011,DK,91.0,
PC,PB1071,Y20-64,M,2011,DE,89.6,
PC,PB1071,Y20-64,M,2011,EE,90.2,
PC,PB1071,Y20-64,M,2011,IE,87.7,
PC,PB1071,Y20-64,M,2011,EL,87.5,
PC,PB1071,Y20-64,M,2011,ES,90.2,
PC,PB1071,Y20-64,M,2011,FR,86.3,
PC,PB1071,Y20-64,M,2011,HR,77.6,
PC,PB1071,Y20-64,M,2011,IT,80.9,
PC,PB1071,Y20-64,M,2011,CY,91.6,
PC,PB1071,Y20-64,M,2011,LV,86.6,
PC,PB1071,Y20-64,M,2011,LT,87.7,
PC,PB1071,Y20-64,M,2011,LU,84.0,
PC,PB1071,Y20-64,M,2011,HU,81.8,
PC,PB1071,Y20-64,M,2011,MT,88.1,
PC,PB1071,Y20-64,M,2011,NL,91.2,
PC,PB1071,Y20-64,M,2011,AT,89.5,
PC,PB1071,Y20-64,M,2011,PL,85.8,
PC,PB1071,Y20-64,M,2011,PT,89.5,
PC,PB1071,Y20-64,M,2011,RO,83.7,
PC,PB1071,Y20-64,M,2011,SI,85.4,
PC,PB1071,Y20-64,M,2011,SK,89.2,
PC,PB1071,Y20-64,M,2011,FI,89.7,
PC,PB1071,Y20-64,M,2011,SE,90.7,
PC,PB1071,Y20-64,M,2011,IS,93.9,
PC,PB1071,Y20-64,M,2011,CH,94.4,
PC,PB1071,Y20-64,M,2011,UK,91.7,
PC,PB1071,Y20-64,M,2011,TR,85.4,
PC,PB1071,Y20-64,T,2011,EU28,80.0,
PC,PB1071,Y20-64,T,2011,BE,78.5,
PC,PB1071,Y20-64,T,2011,BG,75.5,
PC,PB1071,Y20-64,T,2011,CZ,80.0,
PC,PB1071,Y20-64,T,2011,DK,88.9,
PC,PB1071,Y20-64,T,2011,DE,82.8,
PC,PB1071,Y20-64,T,2011,EE,86.1,
PC,PB1071,Y20-64,T,2011,IE,78.9,
PC,PB1071,Y20-64,T,2011,EL,76.2,
PC,PB1071,Y20-64,T,2011,ES,83.2,
PC,PB1071,Y20-64,T,2011,FR,80.7,
PC,PB1071,Y20-64,T,2011,HR,69.3,
PC,PB1071,Y20-64,T,2011,IT,69.1,
PC,PB1071,Y20-64,T,2011,CY,84.6,
PC,PB1071,Y20-64,T,2011,LV,83.3,
PC,PB1071,Y20-64,T,2011,LT,84.5,
PC,PB1071,Y20-64,T,2011,LU,77.2,
PC,PB1071,Y20-64,T,2011,HU,74.6,
PC,PB1071,Y20-64,T,2011,MT,69.6,
PC,PB1071,Y20-64,T,2011,NL,86.3,
PC,PB1071,Y20-64,T,2011,AT,83.6,
PC,PB1071,Y20-64,T,2011,PL,77.2,
PC,PB1071,Y20-64,T,2011,PT,86.0,
PC,PB1071,Y20-64,T,2011,RO,75.8,
PC,PB1071,Y20-64,T,2011,SI,81.7,
PC,PB1071,Y20-64,T,2011,SK,80.1,
PC,PB1071,Y20-64,T,2011,FI,86.5,
PC,PB1071,Y20-64,T,2011,SE,88.6,
PC,PB1071,Y20-64,T,2011,IS,92.9,
PC,PB1071,Y20-64,T,2011,CH,88.7,
PC,PB1071,Y20-64,T,2011,UK,85.1,
PC,PB1071,Y20-64,T,2011,TR,61.3,
PC,PB1071,Y25-54,F,2011,EU28,81.2,
PC,PB1071,Y25-54,F,2011,BE,84.3,
PC,PB1071,Y25-54,F,2011,BG,81.9,
PC,PB1071,Y25-54,F,2011,CZ,82.7,
PC,PB1071,Y25-54,F,2011,DK,92.1,
PC,PB1071,Y25-54,F,2011,DE,82.0,
PC,PB1071,Y25-54,F,2011,EE,87.4,
PC,PB1071,Y25-54,F,2011,IE,74.9,
PC,PB1071,Y25-54,F,2011,EL,73.8,
PC,PB1071,Y25-54,F,2011,ES,82.8,
PC,PB1071,Y25-54,F,2011,FR,86.6,
PC,PB1071,Y25-54,F,2011,HR,76.6,
PC,PB1071,Y25-54,F,2011,IT,66.4,
PC,PB1071,Y25-54,F,2011,CY,84.8,
PC,PB1071,Y25-54,F,2011,LV,87.9,
PC,PB1071,Y25-54,F,2011,LT,92.7,
PC,PB1071,Y25-54,F,2011,LU,80.2,
PC,PB1071,Y25-54,F,2011,HU,78.0,
PC,PB1071,Y25-54,F,2011,MT,57.3,
PC,PB1071,Y25-54,F,2011,NL,87.7,
PC,PB1071,Y25-54,F,2011,AT,86.5,
PC,PB1071,Y25-54,F,2011,PL,81.5,
PC,PB1071,Y25-54,F,2011,PT,89.6,
PC,PB1071,Y25-54,F,2011,RO,77.2,
PC,PB1071,Y25-54,F,2011,SI,92.3,
PC,PB1071,Y25-54,F,2011,SK,83.3,
PC,PB1071,Y25-54,F,2011,FI,87.8,
PC,PB1071,Y25-54,F,2011,SE,91.2,
PC,PB1071,Y25-54,F,2011,IS,92.2,
PC,PB1071,Y25-54,F,2011,CH,85.9,
PC,PB1071,Y25-54,F,2011,UK,84.0,
PC,PB1071,Y25-54,F,2011,TR,37.6,
PC,PB1071,Y25-54,M,2011,EU28,94.9,
PC,PB1071,Y25-54,M,2011,BE,95.8,
PC,PB1071,Y25-54,M,2011,BG,87.7,
PC,PB1071,Y25-54,M,2011,CZ,98.1,
PC,PB1071,Y25-54,M,2011,DK,96.3,
PC,PB1071,Y25-54,M,2011,DE,94.9,
PC,PB1071,Y25-54,M,2011,EE,96.6,
PC,PB1071,Y25-54,M,2011,IE,92.8,
PC,PB1071,Y25-54,M,2011,EL,96.1,
PC,PB1071,Y25-54,M,2011,ES,95.8,
PC,PB1071,Y25-54,M,2011,FR,97.1,
PC,PB1071,Y25-54,M,2011,HR,87.5,
PC,PB1071,Y25-54,M,2011,IT,91.5,
PC,PB1071,Y25-54,M,2011,CY,96.5,
PC,PB1071,Y25-54,M,2011,LV,93.9,
PC,PB1071,Y25-54,M,2011,LT,96.1,
PC,PB1071,Y25-54,M,2011,LU,95.8,
PC,PB1071,Y25-54,M,2011,HU,92.5,
PC,PB1071,Y25-54,M,2011,MT,98.3,
PC,PB1071,Y25-54,M,2011,NL,96.9,
PC,PB1071,Y25-54,M,2011,AT,96.1,
PC,PB1071,Y25-54,M,2011,PL,94.4,
PC,PB1071,Y25-54,M,2011,PT,96.3,
PC,PB1071,Y25-54,M,2011,RO,92.0,
PC,PB1071,Y25-54,M,2011,SI,95.1,
PC,PB1071,Y25-54,M,2011,SK,97.2,
PC,PB1071,Y25-54,M,2011,FI,95.4,
PC,PB1071,Y25-54,M,2011,SE,95.6,
PC,PB1071,Y25-54,M,2011,IS,95.3,
PC,PB1071,Y25-54,M,2011,CH,98.0,
PC,PB1071,Y25-54,M,2011,UK,96.4,
PC,PB1071,Y25-54,M,2011,TR,92.5,
PC,PB1071,Y25-54,T,2011,EU28,88.1,
PC,PB1071,Y25-54,T,2011,BE,90.3,
PC,PB1071,Y25-54,T,2011,BG,84.9,
PC,PB1071,Y25-54,T,2011,CZ,90.7,
PC,PB1071,Y25-54,T,2011,DK,94.3,
PC,PB1071,Y25-54,T,2011,DE,88.5,
PC,PB1071,Y25-54,T,2011,EE,91.9,
PC,PB1071,Y25-54,T,2011,IE,83.8,
PC,PB1071,Y25-54,T,2011,EL,85.1,
PC,PB1071,Y25-54,T,2011,ES,89.5,
PC,PB1071,Y25-54,T,2011,FR,91.9,
PC,PB1071,Y25-54,T,2011,HR,81.9,
PC,PB1071,Y25-54,T,2011,IT,79.0,
PC,PB1071,Y25-54,T,2011,CY,90.3,
PC,PB1071,Y25-54,T,2011,LV,90.9,
PC,PB1071,Y25-54,T,2011,LT,94.4,
PC,PB1071,Y25-54,T,2011,LU,88.4,
PC,PB1071,Y25-54,T,2011,HU,85.3,
PC,PB1071,Y25-54,T,2011,MT,78.5,
PC,PB1071,Y25-54,T,2011,NL,92.4,
PC,PB1071,Y25-54,T,2011,AT,91.3,
PC,PB1071,Y25-54,T,2011,PL,88.0,
PC,PB1071,Y25-54,T,2011,PT,93.1,
PC,PB1071,Y25-54,T,2011,RO,84.7,
PC,PB1071,Y25-54,T,2011,SI,93.7,
PC,PB1071,Y25-54,T,2011,SK,90.4,
PC,PB1071,Y25-54,T,2011,FI,91.7,
PC,PB1071,Y25-54,T,2011,SE,93.5,
PC,PB1071,Y25-54,T,2011,IS,93.8,
PC,PB1071,Y25-54,T,2011,CH,92.1,
PC,PB1071,Y25-54,T,2011,UK,90.3,
PC,PB1071,Y25-54,T,2011,TR,66.0,
PC,PB1071,Y55-64,F,2011,EU28,48.5,
PC,PB1071,Y55-64,F,2011,BE,41.1,
PC,PB1071,Y55-64,F,2011,BG,52.0,
PC,PB1071,Y55-64,F,2011,CZ,44.1,
PC,PB1071,Y55-64,F,2011,DK,70.9,
PC,PB1071,Y55-64,F,2011,DE,60.2,
PC,PB1071,Y55-64,F,2011,EE,81.1,
PC,PB1071,Y55-64,F,2011,IE,51.0,
PC,PB1071,Y55-64,F,2011,EL,34.8,
PC,PB1071,Y55-64,F,2011,ES,49.5,
PC,PB1071,Y55-64,F,2011,FR,47.8,
PC,PB1071,Y55-64,F,2011,HR,31.7,
PC,PB1071,Y55-64,F,2011,IT,31.2,
PC,PB1071,Y55-64,F,2011,CY,52.7,
PC,PB1071,Y55-64,F,2011,LV,65.9,
PC,PB1071,Y55-64,F,2011,LT,63.4,
PC,PB1071,Y55-64,F,2011,LU,36.5,
PC,PB1071,Y55-64,F,2011,HU,45.1,
PC,PB1071,Y55-64,F,2011,MT,14,u
PC,PB1071,Y55-64,F,2011,NL,56.8,
PC,PB1071,Y55-64,F,2011,AT,40.9,
PC,PB1071,Y55-64,F,2011,PL,34.5,
PC,PB1071,Y55-64,F,2011,PT,59.6,
PC,PB1071,Y55-64,F,2011,RO,45.1,
PC,PB1071,Y55-64,F,2011,SI,31.2,
PC,PB1071,Y55-64,F,2011,SK,42.9,
PC,PB1071,Y55-64,F,2011,FI,74.8,
PC,PB1071,Y55-64,F,2011,SE,78.1,
PC,PB1071,Y55-64,F,2011,IS,87.9,
PC,PB1071,Y55-64,F,2011,CH,69.6,
PC,PB1071,Y55-64,F,2011,UK,59.7,
PC,PB1071,Y55-64,F,2011,TR,19.5,
PC,PB1071,Y55-64,M,2011,EU28,67.8,
PC,PB1071,Y55-64,M,2011,BE,57.6,
PC,PB1071,Y55-64,M,2011,BG,64.1,
PC,PB1071,Y55-64,M,2011,CZ,71.1,
PC,PB1071,Y55-64,M,2011,DK,79.1,
PC,PB1071,Y55-64,M,2011,DE,81.0,
PC,PB1071,Y55-64,M,2011,EE,82.8,
PC,PB1071,Y55-64,M,2011,IE,76.1,
PC,PB1071,Y55-64,M,2011,EL,64.8,
PC,PB1071,Y55-64,M,2011,ES,74.9,
PC,PB1071,Y55-64,M,2011,FR,53.6,
PC,PB1071,Y55-64,M,2011,HR,59.7,
PC,PB1071,Y55-64,M,2011,IT,53.2,
PC,PB1071,Y55-64,M,2011,CY,81.5,
PC,PB1071,Y55-64,M,2011,LV,68.1,
PC,PB1071,Y55-64,M,2011,LT,73.9,
PC,PB1071,Y55-64,M,2011,LU,54.5,
PC,PB1071,Y55-64,M,2011,HU,57.2,
PC,PB1071,Y55-64,M,2011,MT,58.9,
PC,PB1071,Y55-64,M,2011,NL,77.7,
PC,PB1071,Y55-64,M,2011,AT,62.2,
PC,PB1071,Y55-64,M,2011,PL,63.4,
PC,PB1071,Y55-64,M,2011,PT,71.4,
PC,PB1071,Y55-64,M,2011,RO,67.4,
PC,PB1071,Y55-64,M,2011,SI,56.8,
PC,PB1071,Y55-64,M,2011,SK,71.1,
PC,PB1071,Y55-64,M,2011,FI,77.0,
PC,PB1071,Y55-64,M,2011,SE,83.1,
PC,PB1071,Y55-64,M,2011,IS,94.6,
PC,PB1071,Y55-64,M,2011,CH,88.0,
PC,PB1071,Y55-64,M,2011,UK,79.1,
PC,PB1071,Y55-64,M,2011,TR,51.5,
PC,PB1071,Y55-64,T,2011,EU28,57.9,
PC,PB1071,Y55-64,T,2011,BE,49.2,
PC,PB1071,Y55-64,T,2011,BG,57.8,
PC,PB1071,Y55-64,T,2011,CZ,57.0,
PC,PB1071,Y55-64,T,2011,DK,75.2,
PC,PB1071,Y55-64,T,2011,DE,70.2,
PC,PB1071,Y55-64,T,2011,EE,81.9,
PC,PB1071,Y55-64,T,2011,IE,63.3,
PC,PB1071,Y55-64,T,2011,EL,49.8,
PC,PB1071,Y55-64,T,2011,ES,62.0,
PC,PB1071,Y55-64,T,2011,FR,50.6,
PC,PB1071,Y55-64,T,2011,HR,44.8,
PC,PB1071,Y55-64,T,2011,IT,42.2,
PC,PB1071,Y55-64,T,2011,CY,67.7,
PC,PB1071,Y55-64,T,2011,LV,66.9,
PC,PB1071,Y55-64,T,2011,LT,68.1,
PC,PB1071,Y55-64,T,2011,LU,46.2,
PC,PB1071,Y55-64,T,2011,HU,50.7,
PC,PB1071,Y55-64,T,2011,MT,36.5,
PC,PB1071,Y55-64,T,2011,NL,67.6,
PC,PB1071,Y55-64,T,2011,AT,51.0,
PC,PB1071,Y55-64,T,2011,PL,48.0,
PC,PB1071,Y55-64,T,2011,PT,65.8,
PC,PB1071,Y55-64,T,2011,RO,56.3,
PC,PB1071,Y55-64,T,2011,SI,43.8,
PC,PB1071,Y55-64,T,2011,SK,56.5,
PC,PB1071,Y55-64,T,2011,FI,75.9,
PC,PB1071,Y55-64,T,2011,SE,80.7,
PC,PB1071,Y55-64,T,2011,IS,91.5,
PC,PB1071,Y55-64,T,2011,CH,79.3,
PC,PB1071,Y55-64,T,2011,UK,69.1,
PC,PB1071,Y55-64,T,2011,TR,37.4,
