unit,hlth_pb,worktime,age,sex,time\geo,i,v,flag
THS,PB1040,FT,Y55-64,M,2011,EE,9.662,
THS,PB1040,FT,Y55-64,M,2011,IE,5.37,
THS,PB1040,FT,Y55-64,M,2011,EL,31.96,
THS,PB1040,FT,Y55-64,M,2011,ES,127.784,
THS,PB1040,FT,Y55-64,M,2011,FR,417.374,
THS,PB1040,FT,Y55-64,M,2011,HR,27.166,u
THS,PB1040,FT,Y55-64,M,2011,IT,174.784,
THS,PB1040,FT,Y55-64,M,2011,CY,4.065,
THS,PB1040,FT,Y55-64,M,2011,LV,10.472,
THS,PB1040,FT,Y55-64,M,2011,LT,12.188,
THS,PB1040,FT,Y55-64,M,2011,LU,2.861,
THS,PB1040,FT,Y55-64,M,2011,HU,24.901,
THS,PB1040,FT,Y55-64,M,2011,NL,51.352,
THS,PB1040,FT,Y55-64,M,2011,AT,73.249,
THS,PB1040,FT,Y55-64,M,2011,PL,195.047,
THS,PB1040,FT,Y55-64,M,2011,PT,68.613,
THS,PB1040,FT,Y55-64,M,2011,RO,76.284,
THS,PB1040,FT,Y55-64,M,2011,SI,13.974,
THS,PB1040,FT,Y55-64,M,2011,SK,17.354,
THS,PB1040,FT,Y55-64,M,2011,FI,48.283,
THS,PB1040,FT,Y55-64,M,2011,SE,64.205,
THS,PB1040,FT,Y55-64,M,2011,IS,3.023,
THS,PB1040,FT,Y55-64,M,2011,CH,60.86,
THS,PB1040,FT,Y55-64,M,2011,UK,372.213,
THS,PB1040,FT,Y55-64,M,2011,TR,298.235,
THS,PB1040,FT,Y55-64,T,2011,EU28,3948.551,
THS,PB1040,FT,Y55-64,T,2011,BE,47.934,
THS,PB1040,FT,Y55-64,T,2011,BG,60.572,
THS,PB1040,FT,Y55-64,T,2011,CZ,68.432,
THS,PB1040,FT,Y55-64,T,2011,DK,32.97,
THS,PB1040,FT,Y55-64,T,2011,DE,631.564,
THS,PB1040,FT,Y55-64,T,2011,EE,22.505,
THS,PB1040,FT,Y55-64,T,2011,IE,7.204,
THS,PB1040,FT,Y55-64,T,2011,EL,53.973,
THS,PB1040,FT,Y55-64,T,2011,ES,222.924,
THS,PB1040,FT,Y55-64,T,2011,FR,739.746,
THS,PB1040,FT,Y55-64,T,2011,HR,40.473,
THS,PB1040,FT,Y55-64,T,2011,IT,285.24,
THS,PB1040,FT,Y55-64,T,2011,CY,7.133,
THS,PB1040,FT,Y55-64,T,2011,LV,31.859,
THS,PB1040,FT,Y55-64,T,2011,LT,30.722,
THS,PB1040,FT,Y55-64,T,2011,LU,4.63,
THS,PB1040,FT,Y55-64,T,2011,HU,54.581,
THS,PB1040,FT,Y55-64,T,2011,NL,63.321,
THS,PB1040,FT,Y55-64,T,2011,AT,109.779,
THS,PB1040,FT,Y55-64,T,2011,PL,313.63,
THS,PB1040,FT,Y55-64,T,2011,PT,136.721,
THS,PB1040,FT,Y55-64,T,2011,RO,135.902,
THS,PB1040,FT,Y55-64,T,2011,SI,19.698,
THS,PB1040,FT,Y55-64,T,2011,SK,30.692,
THS,PB1040,FT,Y55-64,T,2011,FI,105.55,
THS,PB1040,FT,Y55-64,T,2011,SE,117.918,
THS,PB1040,FT,Y55-64,T,2011,IS,5.051,
THS,PB1040,FT,Y55-64,T,2011,CH,83.857,
THS,PB1040,FT,Y55-64,T,2011,UK,571.712,
THS,PB1040,FT,Y55-64,T,2011,TR,468.206,
THS,PB1040,NRP,TOTAL,F,2011,CH,2.549,u
THS,PB1040,NRP,TOTAL,T,2011,CH,3.714,u
THS,PB1040,NRP,TOTAL,T,2011,UK,14.5,
THS,PB1040,PT,TOTAL,F,2011,EU28,4075.17,
THS,PB1040,PT,TOTAL,F,2011,BE,99.771,
THS,PB1040,PT,TOTAL,F,2011,CZ,21.807,
THS,PB1040,PT,TOTAL,F,2011,DK,69.464,
THS,PB1040,PT,TOTAL,F,2011,DE,817.998,
THS,PB1040,PT,TOTAL,F,2011,EE,8.031,
THS,PB1040,PT,TOTAL,F,2011,IE,9.75,
THS,PB1040,PT,TOTAL,F,2011,EL,8.645,u
THS,PB1040,PT,TOTAL,F,2011,ES,145.388,
THS,PB1040,PT,TOTAL,F,2011,FR,943.02,
THS,PB1040,PT,TOTAL,F,2011,HR,12.564,u
THS,PB1040,PT,TOTAL,F,2011,IT,199.728,
THS,PB1040,PT,TOTAL,F,2011,CY,2.28,
THS,PB1040,PT,TOTAL,F,2011,LV,10.148,
THS,PB1040,PT,TOTAL,F,2011,LT,8.707,
THS,PB1040,PT,TOTAL,F,2011,LU,9.192,
THS,PB1040,PT,TOTAL,F,2011,HU,31.783,
THS,PB1040,PT,TOTAL,F,2011,NL,279.889,
THS,PB1040,PT,TOTAL,F,2011,AT,151.467,
THS,PB1040,PT,TOTAL,F,2011,PL,106.894,
THS,PB1040,PT,TOTAL,F,2011,PT,75.514,
THS,PB1040,PT,TOTAL,F,2011,RO,64.517,
THS,PB1040,PT,TOTAL,F,2011,SI,11.708,
THS,PB1040,PT,TOTAL,F,2011,SK,10.022,
THS,PB1040,PT,TOTAL,F,2011,FI,51.778,
THS,PB1040,PT,TOTAL,F,2011,SE,178.466,
THS,PB1040,PT,TOTAL,F,2011,IS,5.433,
THS,PB1040,PT,TOTAL,F,2011,CH,210.863,
THS,PB1040,PT,TOTAL,F,2011,UK,742.045,
THS,PB1040,PT,TOTAL,F,2011,TR,479.556,
THS,PB1040,PT,TOTAL,M,2011,EU28,1390.146,
THS,PB1040,PT,TOTAL,M,2011,BE,37.025,
THS,PB1040,PT,TOTAL,M,2011,CZ,9.954,
THS,PB1040,PT,TOTAL,M,2011,DK,25.83,
THS,PB1040,PT,TOTAL,M,2011,DE,297.277,
THS,PB1040,PT,TOTAL,M,2011,IE,4.901,
THS,PB1040,PT,TOTAL,M,2011,EL,4.029,u
THS,PB1040,PT,TOTAL,M,2011,ES,29.005,
THS,PB1040,PT,TOTAL,M,2011,FR,201.38,
THS,PB1040,PT,TOTAL,M,2011,HR,11.809,u
THS,PB1040,PT,TOTAL,M,2011,IT,69.581,
THS,PB1040,PT,TOTAL,M,2011,CY,1.435,u
THS,PB1040,PT,TOTAL,M,2011,LV,5.694,u
THS,PB1040,PT,TOTAL,M,2011,LU,1.152,u
THS,PB1040,PT,TOTAL,M,2011,HU,22.397,
THS,PB1040,PT,TOTAL,M,2011,NL,108.819,
THS,PB1040,PT,TOTAL,M,2011,AT,32.999,
THS,PB1040,PT,TOTAL,M,2011,PL,93.963,
THS,PB1040,PT,TOTAL,M,2011,PT,37.154,
THS,PB1040,PT,TOTAL,M,2011,RO,53.82,
THS,PB1040,PT,TOTAL,M,2011,SI,6.853,u
THS,PB1040,PT,TOTAL,M,2011,SK,6.065,
THS,PB1040,PT,TOTAL,M,2011,FI,26.287,
THS,PB1040,PT,TOTAL,M,2011,SE,49.39,
THS,PB1040,PT,TOTAL,M,2011,CH,49.744,
THS,PB1040,PT,TOTAL,M,2011,UK,244.403,
THS,PB1040,PT,TOTAL,M,2011,TR,222.806,
THS,PB1040,PT,TOTAL,T,2011,EU28,5465.317,
THS,PB1040,PT,TOTAL,T,2011,BE,136.796,
THS,PB1040,PT,TOTAL,T,2011,CZ,31.761,
THS,PB1040,PT,TOTAL,T,2011,DK,95.294,
THS,PB1040,PT,TOTAL,T,2011,DE,1115.275,
THS,PB1040,PT,TOTAL,T,2011,EE,9.737,
THS,PB1040,PT,TOTAL,T,2011,IE,14.651,
THS,PB1040,PT,TOTAL,T,2011,EL,12.674,
THS,PB1040,PT,TOTAL,T,2011,ES,174.394,
THS,PB1040,PT,TOTAL,T,2011,FR,1144.399,
THS,PB1040,PT,TOTAL,T,2011,HR,24.373,u
THS,PB1040,PT,TOTAL,T,2011,IT,269.309,
THS,PB1040,PT,TOTAL,T,2011,CY,3.715,
THS,PB1040,PT,TOTAL,T,2011,LV,15.842,
THS,PB1040,PT,TOTAL,T,2011,LT,13.15,
THS,PB1040,PT,TOTAL,T,2011,LU,10.344,
THS,PB1040,PT,TOTAL,T,2011,HU,54.179,
THS,PB1040,PT,TOTAL,T,2011,MT,1.672,u
THS,PB1040,PT,TOTAL,T,2011,NL,388.708,
THS,PB1040,PT,TOTAL,T,2011,AT,184.466,
THS,PB1040,PT,TOTAL,T,2011,PL,200.858,
THS,PB1040,PT,TOTAL,T,2011,PT,112.668,
THS,PB1040,PT,TOTAL,T,2011,RO,118.337,
THS,PB1040,PT,TOTAL,T,2011,SI,18.56,
THS,PB1040,PT,TOTAL,T,2011,SK,16.087,
THS,PB1040,PT,TOTAL,T,2011,FI,78.065,
THS,PB1040,PT,TOTAL,T,2011,SE,227.856,
THS,PB1040,PT,TOTAL,T,2011,IS,6.357,
THS,PB1040,PT,TOTAL,T,2011,CH,260.607,
THS,PB1040,PT,TOTAL,T,2011,UK,986.449,
THS,PB1040,PT,TOTAL,T,2011,TR,702.363,
THS,PB1040,PT,Y15-24,F,2011,EU28,204.378,
THS,PB1040,PT,Y15-24,F,2011,DK,9.394,
THS,PB1040,PT,Y15-24,F,2011,ES,5.135,u
THS,PB1040,PT,Y15-24,F,2011,NL,23.262,u
THS,PB1040,PT,Y15-24,F,2011,AT,6.259,u
THS,PB1040,PT,Y15-24,F,2011,FI,4.437,
THS,PB1040,PT,Y15-24,F,2011,SE,17.059,
THS,PB1040,PT,Y15-24,F,2011,IS,1.455,
THS,PB1040,PT,Y15-24,F,2011,CH,12.851,
THS,PB1040,PT,Y15-24,F,2011,UK,59.051,
THS,PB1040,PT,Y15-24,F,2011,TR,20.544,
THS,PB1040,PT,Y15-24,M,2011,EU28,103.696,
THS,PB1040,PT,Y15-24,M,2011,DK,4.176,u
THS,PB1040,PT,Y15-24,M,2011,ES,2.677,u
THS,PB1040,PT,Y15-24,M,2011,NL,18.164,u
THS,PB1040,PT,Y15-24,M,2011,FI,2.373,u
THS,PB1040,PT,Y15-24,M,2011,SE,4.13,u
THS,PB1040,PT,Y15-24,M,2011,CH,6.213,u
THS,PB1040,PT,Y15-24,M,2011,UK,27.356,
THS,PB1040,PT,Y15-24,M,2011,TR,10.327,
THS,PB1040,PT,Y15-24,T,2011,EU28,308.073,
THS,PB1040,PT,Y15-24,T,2011,BE,3.348,u
THS,PB1040,PT,Y15-24,T,2011,DK,13.57,
THS,PB1040,PT,Y15-24,T,2011,DE,51.738,
THS,PB1040,PT,Y15-24,T,2011,ES,7.812,
THS,PB1040,PT,Y15-24,T,2011,NL,41.426,
THS,PB1040,PT,Y15-24,T,2011,AT,8.988,u
THS,PB1040,PT,Y15-24,T,2011,PL,5.036,u
THS,PB1040,PT,Y15-24,T,2011,FI,6.81,
THS,PB1040,PT,Y15-24,T,2011,SE,21.189,
THS,PB1040,PT,Y15-24,T,2011,IS,1.638,
THS,PB1040,PT,Y15-24,T,2011,CH,19.064,
THS,PB1040,PT,Y15-24,T,2011,UK,86.407,
THS,PB1040,PT,Y15-24,T,2011,TR,30.872,
THS,PB1040,PT,Y25-34,F,2011,EU28,463.279,
THS,PB1040,PT,Y25-34,F,2011,BE,10.238,
THS,PB1040,PT,Y25-34,F,2011,CZ,2.807,u
THS,PB1040,PT,Y25-34,F,2011,DK,8.563,
THS,PB1040,PT,Y25-34,F,2011,DE,91.418,
THS,PB1040,PT,Y25-34,F,2011,ES,25.12,
THS,PB1040,PT,Y25-34,F,2011,FR,127.122,
THS,PB1040,PT,Y25-34,F,2011,IT,19.428,
THS,PB1040,PT,Y25-34,F,2011,LU,0.927,u
THS,PB1040,PT,Y25-34,F,2011,NL,36.94,u
THS,PB1040,PT,Y25-34,F,2011,AT,16.234,
THS,PB1040,PT,Y25-34,F,2011,PL,10.003,u
THS,PB1040,PT,Y25-34,F,2011,FI,5.66,
THS,PB1040,PT,Y25-34,F,2011,SE,18.995,
THS,PB1040,PT,Y25-34,F,2011,CH,19.686,
THS,PB1040,PT,Y25-34,F,2011,UK,73.839,
THS,PB1040,PT,Y25-34,F,2011,TR,61.627,
THS,PB1040,PT,Y25-34,M,2011,EU28,187.054,
THS,PB1040,PT,Y25-34,M,2011,BE,2.947,u
THS,PB1040,PT,Y25-34,M,2011,DE,59.177,
THS,PB1040,PT,Y25-34,M,2011,ES,5.388,u
THS,PB1040,PT,Y25-34,M,2011,IT,9.292,
THS,PB1040,PT,Y25-34,M,2011,NL,9.911,u
THS,PB1040,PT,Y25-34,M,2011,AT,6.25,u
THS,PB1040,PT,Y25-34,M,2011,PL,8.38,u
THS,PB1040,PT,Y25-34,M,2011,CH,10.838,
THS,PB1040,PT,Y25-34,M,2011,UK,28.045,
THS,PB1040,PT,Y25-34,M,2011,TR,19.014,
THS,PB1040,PT,Y25-34,T,2011,EU28,650.333,
THS,PB1040,PT,Y25-34,T,2011,BE,13.185,
THS,PB1040,PT,Y25-34,T,2011,CZ,3.089,u
THS,PB1040,PT,Y25-34,T,2011,DK,11.762,
THS,PB1040,PT,Y25-34,T,2011,DE,150.595,
THS,PB1040,PT,Y25-34,T,2011,IE,1.949,
THS,PB1040,PT,Y25-34,T,2011,ES,30.508,
THS,PB1040,PT,Y25-34,T,2011,FR,161.055,
THS,PB1040,PT,Y25-34,T,2011,IT,28.72,
THS,PB1040,PT,Y25-34,T,2011,LU,1.054,u
THS,PB1040,PT,Y25-34,T,2011,NL,46.85,
THS,PB1040,PT,Y25-34,T,2011,AT,22.484,
THS,PB1040,PT,Y25-34,T,2011,PL,18.383,u
THS,PB1040,PT,Y25-34,T,2011,RO,8.957,u
THS,PB1040,PT,Y25-34,T,2011,SI,1.156,u
THS,PB1040,PT,Y25-34,T,2011,SK,2.815,u
THS,PB1040,PT,Y25-34,T,2011,FI,7.432,
THS,PB1040,PT,Y25-34,T,2011,SE,22.902,
THS,PB1040,PT,Y25-34,T,2011,CH,30.524,
THS,PB1040,PT,Y25-34,T,2011,UK,101.885,
THS,PB1040,PT,Y25-34,T,2011,TR,80.641,
THS,PB1040,PT,Y35-44,F,2011,EU28,853.005,
THS,PB1040,PT,Y35-44,F,2011,BE,25.647,
THS,PB1040,PT,Y35-44,F,2011,CZ,3.704,u
THS,PB1040,PT,Y35-44,F,2011,DK,16.069,
THS,PB1040,PT,Y35-44,F,2011,DE,181.421,
THS,PB1040,PT,Y35-44,F,2011,IE,1.37,
THS,PB1040,PT,Y35-44,F,2011,ES,33.969,
THS,PB1040,PT,Y35-44,F,2011,FR,192.614,
THS,PB1040,PT,Y35-44,F,2011,IT,52.005,
THS,PB1040,PT,Y35-44,F,2011,LU,2.975,
THS,PB1040,PT,Y35-44,F,2011,HU,5.148,
THS,PB1040,PT,Y35-44,F,2011,NL,63.874,
THS,PB1040,PT,Y35-44,F,2011,AT,38.783,
THS,PB1040,PT,Y35-44,F,2011,PL,13.075,u
THS,PB1040,PT,Y35-44,F,2011,RO,7.716,u
THS,PB1040,PT,Y35-44,F,2011,SI,2.763,u
THS,PB1040,PT,Y35-44,F,2011,FI,7.383,
THS,PB1040,PT,Y35-44,F,2011,SE,36.067,
THS,PB1040,PT,Y35-44,F,2011,IS,1.287,
THS,PB1040,PT,Y35-44,F,2011,CH,41.382,
THS,PB1040,PT,Y35-44,F,2011,UK,151.81,
THS,PB1040,PT,Y35-44,F,2011,TR,124.108,
THS,PB1040,PT,Y35-44,M,2011,EU28,214.948,
THS,PB1040,PT,Y35-44,M,2011,BE,4.492,u
THS,PB1040,PT,Y35-44,M,2011,CZ,1.002,u
THS,PB1040,PT,Y35-44,M,2011,DK,6.625,u
THS,PB1040,PT,Y35-44,M,2011,DE,51.068,
THS,PB1040,PT,Y35-44,M,2011,IE,1.001,
THS,PB1040,PT,Y35-44,M,2011,ES,5.636,u
THS,PB1040,PT,Y35-44,M,2011,IT,17.065,
THS,PB1040,PT,Y35-44,M,2011,HU,4.597,u
THS,PB1040,PT,Y35-44,M,2011,NL,14.716,u
THS,PB1040,PT,Y35-44,M,2011,PL,10.085,u
THS,PB1040,PT,Y35-44,M,2011,FI,2.267,u
THS,PB1040,PT,Y35-44,M,2011,SE,6.033,u
THS,PB1040,PT,Y35-44,M,2011,CH,7.491,
THS,PB1040,PT,Y35-44,M,2011,UK,37.116,
THS,PB1040,PT,Y35-44,M,2011,TR,44.232,
THS,PB1040,PT,Y35-44,T,2011,EU28,1067.954,
THS,PB1040,PT,Y35-44,T,2011,BE,30.139,
THS,PB1040,PT,Y35-44,T,2011,CZ,4.706,u
THS,PB1040,PT,Y35-44,T,2011,DK,22.694,
THS,PB1040,PT,Y35-44,T,2011,DE,232.489,
THS,PB1040,PT,Y35-44,T,2011,IE,2.371,
THS,PB1040,PT,Y35-44,T,2011,ES,39.606,
THS,PB1040,PT,Y35-44,T,2011,FR,221.619,
THS,PB1040,PT,Y35-44,T,2011,IT,69.07,
THS,PB1040,PT,Y35-44,T,2011,CY,0.861,u
THS,PB1040,PT,Y35-44,T,2011,LU,3.214,
THS,PB1040,PT,Y35-44,T,2011,HU,9.746,
THS,PB1040,PT,Y35-44,T,2011,NL,78.59,
THS,PB1040,PT,Y35-44,T,2011,AT,44.165,
THS,PB1040,PT,Y35-44,T,2011,PL,23.161,
THS,PB1040,PT,Y35-44,T,2011,PT,12.679,
THS,PB1040,PT,Y35-44,T,2011,RO,13.172,
THS,PB1040,PT,Y35-44,T,2011,SI,3.416,u
THS,PB1040,PT,Y35-44,T,2011,SK,4.416,u
THS,PB1040,PT,Y35-44,T,2011,FI,9.65,
THS,PB1040,PT,Y35-44,T,2011,SE,42.1,
THS,PB1040,PT,Y35-44,T,2011,IS,1.51,
THS,PB1040,PT,Y35-44,T,2011,CH,48.872,
THS,PB1040,PT,Y35-44,T,2011,UK,188.926,
THS,PB1040,PT,Y35-44,T,2011,TR,168.34,
THS,PB1040,PT,Y45-54,F,2011,EU28,1401.859,
THS,PB1040,PT,Y45-54,F,2011,BE,40.831,
THS,PB1040,PT,Y45-54,F,2011,CZ,6.641,
THS,PB1040,PT,Y45-54,F,2011,DK,18.517,
THS,PB1040,PT,Y45-54,F,2011,DE,297.402,
THS,PB1040,PT,Y45-54,F,2011,IE,3.434,
THS,PB1040,PT,Y45-54,F,2011,EL,2.545,u
THS,PB1040,PT,Y45-54,F,2011,ES,39.687,
THS,PB1040,PT,Y45-54,F,2011,FR,357.112,
THS,PB1040,PT,Y45-54,F,2011,HR,4.574,u
THS,PB1040,PT,Y45-54,F,2011,IT,88.191,
THS,PB1040,PT,Y45-54,F,2011,CY,0.67,u
THS,PB1040,PT,Y45-54,F,2011,LU,3.782,
THS,PB1040,PT,Y45-54,F,2011,HU,11.416,
THS,PB1040,PT,Y45-54,F,2011,NL,92.021,
THS,PB1040,PT,Y45-54,F,2011,AT,61.839,
THS,PB1040,PT,Y45-54,F,2011,PL,32.206,
THS,PB1040,PT,Y45-54,F,2011,PT,25.735,
THS,PB1040,PT,Y45-54,F,2011,RO,11.349,u
THS,PB1040,PT,Y45-54,F,2011,SI,3.478,u
THS,PB1040,PT,Y45-54,F,2011,SK,3.231,u
THS,PB1040,PT,Y45-54,F,2011,FI,9.746,
THS,PB1040,PT,Y45-54,F,2011,SE,47.903,
THS,PB1040,PT,Y45-54,F,2011,CH,74.137,
THS,PB1040,PT,Y45-54,F,2011,UK,228.6,
THS,PB1040,PT,Y45-54,F,2011,TR,150.345,
THS,PB1040,PT,Y45-54,M,2011,EU28,372.829,
THS,PB1040,PT,Y45-54,M,2011,BE,13.757,
THS,PB1040,PT,Y45-54,M,2011,CZ,3.028,u
THS,PB1040,PT,Y45-54,M,2011,DK,6.419,u
THS,PB1040,PT,Y45-54,M,2011,DE,84.745,
THS,PB1040,PT,Y45-54,M,2011,IE,1.441,
THS,PB1040,PT,Y45-54,M,2011,ES,5.789,u
THS,PB1040,PT,Y45-54,M,2011,FR,68.539,u
THS,PB1040,PT,Y45-54,M,2011,IT,23.636,
THS,PB1040,PT,Y45-54,M,2011,HU,9.087,
THS,PB1040,PT,Y45-54,M,2011,NL,25.396,u
THS,PB1040,PT,Y45-54,M,2011,PL,27.7,
THS,PB1040,PT,Y45-54,M,2011,PT,7.528,
THS,PB1040,PT,Y45-54,M,2011,RO,11.284,u
THS,PB1040,PT,Y45-54,M,2011,SI,3.529,u
THS,PB1040,PT,Y45-54,M,2011,FI,5.266,
THS,PB1040,PT,Y45-54,M,2011,SE,13.062,
THS,PB1040,PT,Y45-54,M,2011,CH,13.792,
THS,PB1040,PT,Y45-54,M,2011,UK,46.646,
THS,PB1040,PT,Y45-54,M,2011,TR,64.714,
THS,PB1040,PT,Y45-54,T,2011,EU28,1774.688,
THS,PB1040,PT,Y45-54,T,2011,BE,54.588,
THS,PB1040,PT,Y45-54,T,2011,CZ,9.669,
THS,PB1040,PT,Y45-54,T,2011,DK,24.936,
THS,PB1040,PT,Y45-54,T,2011,DE,382.147,
THS,PB1040,PT,Y45-54,T,2011,EE,2.738,u
THS,PB1040,PT,Y45-54,T,2011,IE,4.875,
THS,PB1040,PT,Y45-54,T,2011,EL,3.679,u
THS,PB1040,PT,Y45-54,T,2011,ES,45.476,
THS,PB1040,PT,Y45-54,T,2011,FR,425.651,
THS,PB1040,PT,Y45-54,T,2011,HR,7.014,u
THS,PB1040,PT,Y45-54,T,2011,IT,111.827,
THS,PB1040,PT,Y45-54,T,2011,CY,0.824,u
THS,PB1040,PT,Y45-54,T,2011,LV,6.277,u
THS,PB1040,PT,Y45-54,T,2011,LT,5.129,u
THS,PB1040,PT,Y45-54,T,2011,LU,4.216,
THS,PB1040,PT,Y45-54,T,2011,HU,20.503,
THS,PB1040,PT,Y45-54,T,2011,NL,117.417,
THS,PB1040,PT,Y45-54,T,2011,AT,67.16,
THS,PB1040,PT,Y45-54,T,2011,PL,59.906,
THS,PB1040,PT,Y45-54,T,2011,PT,33.263,
THS,PB1040,PT,Y45-54,T,2011,RO,22.633,
THS,PB1040,PT,Y45-54,T,2011,SI,7.007,u
THS,PB1040,PT,Y45-54,T,2011,SK,5.114,
THS,PB1040,PT,Y45-54,T,2011,FI,15.012,
THS,PB1040,PT,Y45-54,T,2011,SE,60.966,
THS,PB1040,PT,Y45-54,T,2011,CH,87.928,
THS,PB1040,PT,Y45-54,T,2011,UK,275.246,
THS,PB1040,PT,Y45-54,T,2011,TR,215.059,
THS,PB1040,PT,Y55-64,F,2011,EU28,1152.649,
THS,PB1040,PT,Y55-64,F,2011,BE,21.918,
THS,PB1040,PT,Y55-64,F,2011,CZ,8.655,
THS,PB1040,PT,Y55-64,F,2011,DK,16.922,
THS,PB1040,PT,Y55-64,F,2011,DE,217.624,
THS,PB1040,PT,Y55-64,F,2011,EE,3.521,u
THS,PB1040,PT,Y55-64,F,2011,IE,3.326,
THS,PB1040,PT,Y55-64,F,2011,EL,4.264,u
THS,PB1040,PT,Y55-64,F,2011,ES,41.477,
THS,PB1040,PT,Y55-64,F,2011,FR,225.438,
THS,PB1040,PT,Y55-64,F,2011,HR,6.035,u
THS,PB1040,PT,Y55-64,F,2011,IT,37.677,
THS,PB1040,PT,Y55-64,F,2011,CY,0.867,u
THS,PB1040,PT,Y55-64,F,2011,LU,1.375,
THS,PB1040,PT,Y55-64,F,2011,HU,12.938,
THS,PB1040,PT,Y55-64,F,2011,NL,63.793,
THS,PB1040,PT,Y55-64,F,2011,AT,28.351,
THS,PB1040,PT,Y55-64,F,2011,PL,50.86,
THS,PB1040,PT,Y55-64,F,2011,PT,39.478,
THS,PB1040,PT,Y55-64,F,2011,RO,41.401,
THS,PB1040,PT,Y55-64,F,2011,SI,4.617,u
THS,PB1040,PT,Y55-64,F,2011,FI,24.552,
THS,PB1040,PT,Y55-64,F,2011,SE,58.443,
THS,PB1040,PT,Y55-64,F,2011,IS,1.242,
THS,PB1040,PT,Y55-64,F,2011,CH,62.808,
THS,PB1040,PT,Y55-64,F,2011,UK,228.745,
THS,PB1040,PT,Y55-64,F,2011,TR,122.932,
THS,PB1040,PT,Y55-64,M,2011,EU28,511.619,
THS,PB1040,PT,Y55-64,M,2011,BE,13.617,
THS,PB1040,PT,Y55-64,M,2011,CZ,5.223,u
THS,PB1040,PT,Y55-64,M,2011,DK,5.411,u
THS,PB1040,PT,Y55-64,M,2011,DE,80.682,
THS,PB1040,PT,Y55-64,M,2011,IE,1.314,
THS,PB1040,PT,Y55-64,M,2011,ES,9.514,
THS,PB1040,PT,Y55-64,M,2011,FR,61.632,u
THS,PB1040,PT,Y55-64,M,2011,HR,8.51,u
THS,PB1040,PT,Y55-64,M,2011,IT,19.075,
THS,PB1040,PT,Y55-64,M,2011,HU,7.909,
THS,PB1040,PT,Y55-64,M,2011,NL,40.633,
THS,PB1040,PT,Y55-64,M,2011,AT,13.318,u
THS,PB1040,PT,Y55-64,M,2011,PL,43.511,
THS,PB1040,PT,Y55-64,M,2011,PT,18.184,
THS,PB1040,PT,Y55-64,M,2011,RO,29.763,
THS,PB1040,PT,Y55-64,M,2011,SI,2.161,u
THS,PB1040,PT,Y55-64,M,2011,FI,14.608,
THS,PB1040,PT,Y55-64,M,2011,SE,22.257,
THS,PB1040,PT,Y55-64,M,2011,CH,11.411,
THS,PB1040,PT,Y55-64,M,2011,UK,105.24,
THS,PB1040,PT,Y55-64,M,2011,TR,84.519,
THS,PB1040,PT,Y55-64,T,2011,EU28,1664.269,
THS,PB1040,PT,Y55-64,T,2011,BE,35.535,
THS,PB1040,PT,Y55-64,T,2011,CZ,13.878,
THS,PB1040,PT,Y55-64,T,2011,DK,22.332,
THS,PB1040,PT,Y55-64,T,2011,DE,298.306,
THS,PB1040,PT,Y55-64,T,2011,EE,4.352,u
THS,PB1040,PT,Y55-64,T,2011,IE,4.64,
THS,PB1040,PT,Y55-64,T,2011,EL,6.171,u
THS,PB1040,PT,Y55-64,T,2011,ES,50.992,
THS,PB1040,PT,Y55-64,T,2011,FR,287.07,
THS,PB1040,PT,Y55-64,T,2011,HR,14.545,u
THS,PB1040,PT,Y55-64,T,2011,IT,56.752,
THS,PB1040,PT,Y55-64,T,2011,CY,1.223,u
THS,PB1040,PT,Y55-64,T,2011,LV,5.4,u
THS,PB1040,PT,Y55-64,T,2011,LU,1.709,
THS,PB1040,PT,Y55-64,T,2011,HU,20.847,
THS,PB1040,PT,Y55-64,T,2011,NL,104.426,
THS,PB1040,PT,Y55-64,T,2011,AT,41.669,
THS,PB1040,PT,Y55-64,T,2011,PL,94.371,
THS,PB1040,PT,Y55-64,T,2011,PT,57.662,
THS,PB1040,PT,Y55-64,T,2011,RO,71.165,
THS,PB1040,PT,Y55-64,T,2011,SI,6.779,u
THS,PB1040,PT,Y55-64,T,2011,SK,3.235,u
THS,PB1040,PT,Y55-64,T,2011,FI,39.16,
THS,PB1040,PT,Y55-64,T,2011,SE,80.7,
THS,PB1040,PT,Y55-64,T,2011,IS,1.533,
THS,PB1040,PT,Y55-64,T,2011,CH,74.218,
THS,PB1040,PT,Y55-64,T,2011,UK,333.985,
THS,PB1040,PT,Y55-64,T,2011,TR,207.451,
THS,PB1040,TOTAL,TOTAL,F,2011,EU28,10567.449,
THS,PB1040,TOTAL,TOTAL,F,2011,BE,179.652,
THS,PB1040,TOTAL,TOTAL,F,2011,BG,83.333,
THS,PB1040,TOTAL,TOTAL,F,2011,CZ,106.016,
THS,PB1040,TOTAL,TOTAL,F,2011,DK,138.927,
THS,PB1040,TOTAL,TOTAL,F,2011,DE,1589.064,
THS,PB1040,TOTAL,TOTAL,F,2011,EE,48.338,
THS,PB1040,TOTAL,TOTAL,F,2011,IE,21.89,
THS,PB1040,TOTAL,TOTAL,F,2011,EL,72.703,
THS,PB1040,TOTAL,TOTAL,F,2011,ES,521.545,
THS,PB1040,TOTAL,TOTAL,F,2011,FR,2512.754,
THS,PB1040,TOTAL,TOTAL,F,2011,HR,60.177,
THS,PB1040,TOTAL,TOTAL,F,2011,IT,663.491,
