unit,hlth_pb,age,sex,time\geo,i,v
PC,PB1070,Y35-44,T,2011,SK ,20.6 
PC,PB1070,Y35-44,T,2011,FI ,13.0 
PC,PB1070,Y35-44,T,2011,SE ,10.8 
PC,PB1070,Y35-44,T,2011,CH ,7.8 
PC,PB1070,Y35-44,T,2011,UK ,14.7 
PC,PB1070,Y35-44,T,2011,TR ,7.9 
PC,PB1070,Y45-54,F,2011,EU28 ,14.4 
PC,PB1070,Y45-54,F,2011,BE ,8.6 u
PC,PB1070,Y45-54,F,2011,CZ ,20.5 
PC,PB1070,Y45-54,F,2011,DK ,12.4 u
PC,PB1070,Y45-54,F,2011,DE ,17.7 
PC,PB1070,Y45-54,F,2011,EE ,27.6 u
PC,PB1070,Y45-54,F,2011,IE ,15.7 
PC,PB1070,Y45-54,F,2011,EL ,16.3 u
PC,PB1070,Y45-54,F,2011,ES ,30.1 
PC,PB1070,Y45-54,F,2011,FR ,14 u
PC,PB1070,Y45-54,F,2011,IT ,8.8 
PC,PB1070,Y45-54,F,2011,LT ,25.6 u
PC,PB1070,Y45-54,F,2011,HU ,24.2 
PC,PB1070,Y45-54,F,2011,NL ,7.7 u
PC,PB1070,Y45-54,F,2011,PL ,15.6 
PC,PB1070,Y45-54,F,2011,PT ,16.7 
PC,PB1070,Y45-54,F,2011,RO ,11.8 u
PC,PB1070,Y45-54,F,2011,SI ,11.7 u
PC,PB1070,Y45-54,F,2011,SK ,19.4 
PC,PB1070,Y45-54,F,2011,FI ,6.6 u
PC,PB1070,Y45-54,F,2011,SE ,9.2 
PC,PB1070,Y45-54,F,2011,CH ,4.7 u
PC,PB1070,Y45-54,F,2011,UK ,8.9 
PC,PB1070,Y45-54,F,2011,TR ,2.7 
PC,PB1070,Y45-54,M,2011,EU28 ,15.2 
PC,PB1070,Y45-54,M,2011,BE ,9.6 u
PC,PB1070,Y45-54,M,2011,CZ ,25.7 
PC,PB1070,Y45-54,M,2011,DE ,19.4 
PC,PB1070,Y45-54,M,2011,IE ,23.4 
PC,PB1070,Y45-54,M,2011,EL ,13.5 u
PC,PB1070,Y45-54,M,2011,ES ,20.8 
PC,PB1070,Y45-54,M,2011,FR ,16.9 u
PC,PB1070,Y45-54,M,2011,IT ,9.9 
PC,PB1070,Y45-54,M,2011,CY ,14 u
PC,PB1070,Y45-54,M,2011,LT ,28.6 u
PC,PB1070,Y45-54,M,2011,HU ,27.9 
PC,PB1070,Y45-54,M,2011,NL ,8.8 u
PC,PB1070,Y45-54,M,2011,AT ,7.4 u
PC,PB1070,Y45-54,M,2011,PL ,15.6 
PC,PB1070,Y45-54,M,2011,PT ,16.7 
PC,PB1070,Y45-54,M,2011,RO ,13.3 u
PC,PB1070,Y45-54,M,2011,SI ,12.2 u
PC,PB1070,Y45-54,M,2011,SK ,17.8 
PC,PB1070,Y45-54,M,2011,FI ,7.9 u
PC,PB1070,Y45-54,M,2011,SE ,9.1 u
PC,PB1070,Y45-54,M,2011,CH ,6.2 u
PC,PB1070,Y45-54,M,2011,UK ,11.9 
PC,PB1070,Y45-54,M,2011,TR ,7.9 
PC,PB1070,Y45-54,T,2011,EU28 ,14.8 
PC,PB1070,Y45-54,T,2011,BE ,9.0 
PC,PB1070,Y45-54,T,2011,CZ ,22.8 
PC,PB1070,Y45-54,T,2011,DK ,10.6 
PC,PB1070,Y45-54,T,2011,DE ,18.6 
PC,PB1070,Y45-54,T,2011,EE ,26 u
PC,PB1070,Y45-54,T,2011,IE ,19.8 
PC,PB1070,Y45-54,T,2011,EL ,14.7 u
PC,PB1070,Y45-54,T,2011,ES ,25.8 
PC,PB1070,Y45-54,T,2011,FR ,15.3 
PC,PB1070,Y45-54,T,2011,HR ,12.9 u
PC,PB1070,Y45-54,T,2011,IT ,9.4 
PC,PB1070,Y45-54,T,2011,CY ,10.6 u
PC,PB1070,Y45-54,T,2011,LV ,15.4 u
PC,PB1070,Y45-54,T,2011,LT ,26.8 
PC,PB1070,Y45-54,T,2011,LU ,7.8 u
PC,PB1070,Y45-54,T,2011,HU ,25.9 
PC,PB1070,Y45-54,T,2011,NL ,8.2 u
PC,PB1070,Y45-54,T,2011,AT ,6.2 u
PC,PB1070,Y45-54,T,2011,PL ,15.6 
PC,PB1070,Y45-54,T,2011,PT ,16.7 
PC,PB1070,Y45-54,T,2011,RO ,12.4 
PC,PB1070,Y45-54,T,2011,SI ,12 u
PC,PB1070,Y45-54,T,2011,SK ,18.6 
PC,PB1070,Y45-54,T,2011,FI ,7.2 
PC,PB1070,Y45-54,T,2011,SE ,9.2 
PC,PB1070,Y45-54,T,2011,CH ,5.4 
PC,PB1070,Y45-54,T,2011,UK ,10.2 
PC,PB1070,Y45-54,T,2011,TR ,5.8 
PC,PB1070,Y55-64,F,2011,EU28 ,13.7 
PC,PB1070,Y55-64,F,2011,BE ,14.3 u
PC,PB1070,Y55-64,F,2011,CZ ,14.4 u
PC,PB1070,Y55-64,F,2011,ES ,28.1 
PC,PB1070,Y55-64,F,2011,FR ,19.6 u
PC,PB1070,Y55-64,F,2011,IT ,6.8 u
PC,PB1070,Y55-64,F,2011,LV ,28 u
PC,PB1070,Y55-64,F,2011,HU ,16.8 
PC,PB1070,Y55-64,F,2011,NL ,6.9 u
PC,PB1070,Y55-64,F,2011,PL ,11 u
PC,PB1070,Y55-64,F,2011,PT ,12.8 
PC,PB1070,Y55-64,F,2011,SK ,17.8 u
PC,PB1070,Y55-64,F,2011,FI ,8.5 
PC,PB1070,Y55-64,F,2011,SE ,6.3 u
PC,PB1070,Y55-64,F,2011,CH ,7.8 u
PC,PB1070,Y55-64,F,2011,UK ,10.7 
PC,PB1070,Y55-64,F,2011,TR ,0.9 
PC,PB1070,Y55-64,M,2011,EU28 ,15.5 
PC,PB1070,Y55-64,M,2011,BE ,7.7 u
PC,PB1070,Y55-64,M,2011,CZ ,15.7 
PC,PB1070,Y55-64,M,2011,DK ,15.9 u
PC,PB1070,Y55-64,M,2011,DE ,24.4 
PC,PB1070,Y55-64,M,2011,EE ,43.4 u
PC,PB1070,Y55-64,M,2011,IE ,25.2 
PC,PB1070,Y55-64,M,2011,EL ,10.3 u
PC,PB1070,Y55-64,M,2011,ES ,24.3 
PC,PB1070,Y55-64,M,2011,IT ,8.8 
PC,PB1070,Y55-64,M,2011,HU ,24.1 
PC,PB1070,Y55-64,M,2011,NL ,8 u
PC,PB1070,Y55-64,M,2011,PL ,12.2 
PC,PB1070,Y55-64,M,2011,PT ,15.3 
PC,PB1070,Y55-64,M,2011,SI ,14.4 u
PC,PB1070,Y55-64,M,2011,SK ,16.1 u
PC,PB1070,Y55-64,M,2011,FI ,8.9 u
PC,PB1070,Y55-64,M,2011,SE ,8.6 u
PC,PB1070,Y55-64,M,2011,UK ,15.0 
PC,PB1070,Y55-64,M,2011,TR ,5.7 
PC,PB1070,Y55-64,T,2011,EU28 ,14.6 
PC,PB1070,Y55-64,T,2011,BE ,10.6 u
PC,PB1070,Y55-64,T,2011,BG ,17.2 u
PC,PB1070,Y55-64,T,2011,CZ ,15.2 
PC,PB1070,Y55-64,T,2011,DK ,11.4 
PC,PB1070,Y55-64,T,2011,DE ,20.1 
PC,PB1070,Y55-64,T,2011,EE ,26.6 u
PC,PB1070,Y55-64,T,2011,IE ,19.0 
PC,PB1070,Y55-64,T,2011,EL ,8.9 u
PC,PB1070,Y55-64,T,2011,ES ,26.1 
PC,PB1070,Y55-64,T,2011,FR ,17.8 u
PC,PB1070,Y55-64,T,2011,HR ,13.9 u
PC,PB1070,Y55-64,T,2011,IT ,7.9 
PC,PB1070,Y55-64,T,2011,LV ,27.4 
PC,PB1070,Y55-64,T,2011,LT ,22.2 u
PC,PB1070,Y55-64,T,2011,HU ,19.7 
PC,PB1070,Y55-64,T,2011,NL ,7.5 u
PC,PB1070,Y55-64,T,2011,AT ,8.7 u
PC,PB1070,Y55-64,T,2011,PL ,11.7 
PC,PB1070,Y55-64,T,2011,PT ,13.9 
PC,PB1070,Y55-64,T,2011,RO ,3.6 u
PC,PB1070,Y55-64,T,2011,SI ,11.3 u
PC,PB1070,Y55-64,T,2011,SK ,16.8 
PC,PB1070,Y55-64,T,2011,FI ,8.7 
PC,PB1070,Y55-64,T,2011,SE ,7.3 
PC,PB1070,Y55-64,T,2011,CH ,5 u
PC,PB1070,Y55-64,T,2011,UK ,13.2 
PC,PB1070,Y55-64,T,2011,TR ,3.7 
PC,PB1071,TOTAL,F,2011,EU28 ,9.4 
PC,PB1071,TOTAL,F,2011,BE ,5.9 
PC,PB1071,TOTAL,F,2011,BG ,9.7 
PC,PB1071,TOTAL,F,2011,CZ ,7.0 
PC,PB1071,TOTAL,F,2011,DK ,6.5 
PC,PB1071,TOTAL,F,2011,DE ,5.8 
PC,PB1071,TOTAL,F,2011,EE ,10.5 
PC,PB1071,TOTAL,F,2011,IE ,10.6 
PC,PB1071,TOTAL,F,2011,EL ,20.5 
PC,PB1071,TOTAL,F,2011,ES ,21.9 
PC,PB1071,TOTAL,F,2011,FR ,8.5 
PC,PB1071,TOTAL,F,2011,HR ,13.0 
PC,PB1071,TOTAL,F,2011,IT ,9.1 
PC,PB1071,TOTAL,F,2011,CY ,6.8 
PC,PB1071,TOTAL,F,2011,LV ,13.9 
PC,PB1071,TOTAL,F,2011,LT ,11.9 
PC,PB1071,TOTAL,F,2011,LU ,6.2 
PC,PB1071,TOTAL,F,2011,HU ,10.1 
PC,PB1071,TOTAL,F,2011,MT ,8.2 
PC,PB1071,TOTAL,F,2011,NL ,4.0 
PC,PB1071,TOTAL,F,2011,AT ,3.8 
PC,PB1071,TOTAL,F,2011,PL ,10.0 
PC,PB1071,TOTAL,F,2011,PT ,12.2 
PC,PB1071,TOTAL,F,2011,RO ,7.2 
PC,PB1071,TOTAL,F,2011,SI ,6.8 
PC,PB1071,TOTAL,F,2011,SK ,12.3 
PC,PB1071,TOTAL,F,2011,FI ,6.5 
PC,PB1071,TOTAL,F,2011,SE ,6.9 
PC,PB1071,TOTAL,F,2011,IS ,6.5 
PC,PB1071,TOTAL,F,2011,CH ,4.1 
PC,PB1071,TOTAL,F,2011,UK ,6.9 
PC,PB1071,TOTAL,F,2011,TR ,10.9 
PC,PB1071,TOTAL,M,2011,EU28 ,9.3 
PC,PB1071,TOTAL,M,2011,BE ,5.8 
PC,PB1071,TOTAL,M,2011,BG ,12.3 
PC,PB1071,TOTAL,M,2011,CZ ,5.0 
PC,PB1071,TOTAL,M,2011,DK ,7.1 
PC,PB1071,TOTAL,M,2011,DE ,6.4 
PC,PB1071,TOTAL,M,2011,EE ,11.6 
PC,PB1071,TOTAL,M,2011,IE ,17.9 
PC,PB1071,TOTAL,M,2011,EL ,13.8 
PC,PB1071,TOTAL,M,2011,ES ,21.3 
PC,PB1071,TOTAL,M,2011,FR ,7.3 
PC,PB1071,TOTAL,M,2011,HR ,14.0 
PC,PB1071,TOTAL,M,2011,IT ,6.8 
PC,PB1071,TOTAL,M,2011,CY ,7.5 
PC,PB1071,TOTAL,M,2011,LV ,20.2 
PC,PB1071,TOTAL,M,2011,LT ,18.1 
PC,PB1071,TOTAL,M,2011,LU ,3.7 
PC,PB1071,TOTAL,M,2011,HU ,10.2 
PC,PB1071,TOTAL,M,2011,MT ,6.5 
PC,PB1071,TOTAL,M,2011,NL ,4.0 
PC,PB1071,TOTAL,M,2011,AT ,3.7 
PC,PB1071,TOTAL,M,2011,PL ,8.7 
PC,PB1071,TOTAL,M,2011,PT ,12.2 
PC,PB1071,TOTAL,M,2011,RO ,7.6 
PC,PB1071,TOTAL,M,2011,SI ,7.4 
PC,PB1071,TOTAL,M,2011,SK ,13.0 
PC,PB1071,TOTAL,M,2011,FI ,8.2 
PC,PB1071,TOTAL,M,2011,SE ,7.2 
PC,PB1071,TOTAL,M,2011,IS ,8.1 
PC,PB1071,TOTAL,M,2011,CH ,3.4 
PC,PB1071,TOTAL,M,2011,UK ,8.3 
PC,PB1071,TOTAL,M,2011,TR ,8.1 
PC,PB1071,TOTAL,T,2011,EU28 ,9.4 
PC,PB1071,TOTAL,T,2011,BE ,5.8 
PC,PB1071,TOTAL,T,2011,BG ,11.1 
PC,PB1071,TOTAL,T,2011,CZ ,5.9 
PC,PB1071,TOTAL,T,2011,DK ,6.8 
PC,PB1071,TOTAL,T,2011,DE ,6.1 
PC,PB1071,TOTAL,T,2011,EE ,11.1 
PC,PB1071,TOTAL,T,2011,IE ,14.6 
PC,PB1071,TOTAL,T,2011,EL ,16.6 
PC,PB1071,TOTAL,T,2011,ES ,21.6 
PC,PB1071,TOTAL,T,2011,FR ,7.9 
PC,PB1071,TOTAL,T,2011,HR ,13.6 
PC,PB1071,TOTAL,T,2011,IT ,7.8 
PC,PB1071,TOTAL,T,2011,CY ,7.1 
PC,PB1071,TOTAL,T,2011,LV ,17.1 
PC,PB1071,TOTAL,T,2011,LT ,15.0 
PC,PB1071,TOTAL,T,2011,LU ,4.8 
PC,PB1071,TOTAL,T,2011,HU ,10.2 
PC,PB1071,TOTAL,T,2011,MT ,7.1 
PC,PB1071,TOTAL,T,2011,NL ,4.0 
PC,PB1071,TOTAL,T,2011,AT ,3.8 
PC,PB1071,TOTAL,T,2011,PL ,9.3 
PC,PB1071,TOTAL,T,2011,PT ,12.2 
PC,PB1071,TOTAL,T,2011,RO ,7.4 
PC,PB1071,TOTAL,T,2011,SI ,7.1 
PC,PB1071,TOTAL,T,2011,SK ,12.7 
PC,PB1071,TOTAL,T,2011,FI ,7.4 
PC,PB1071,TOTAL,T,2011,SE ,7.0 
PC,PB1071,TOTAL,T,2011,IS ,7.4 
PC,PB1071,TOTAL,T,2011,CH ,3.7 
PC,PB1071,TOTAL,T,2011,UK ,7.6 
PC,PB1071,TOTAL,T,2011,TR ,8.9 
PC,PB1071,Y15-24,F,2011,EU28 ,20.9 
PC,PB1071,Y15-24,F,2011,BE ,15.8 
PC,PB1071,Y15-24,F,2011,BG ,23.0 
PC,PB1071,Y15-24,F,2011,CZ ,17.2 
PC,PB1071,Y15-24,F,2011,DK ,11.7 
PC,PB1071,Y15-24,F,2011,DE ,9.1 
PC,PB1071,Y15-24,F,2011,EE ,21.3 
PC,PB1071,Y15-24,F,2011,IE ,23.6 
PC,PB1071,Y15-24,F,2011,EL ,51.2 
PC,PB1071,Y15-24,F,2011,ES ,44.4 
PC,PB1071,Y15-24,F,2011,FR ,22.0 
PC,PB1071,Y15-24,F,2011,HR ,37.6 u
PC,PB1071,Y15-24,F,2011,IT ,32.3 
PC,PB1071,Y15-24,F,2011,CY ,18.9 
PC,PB1071,Y15-24,F,2011,LV ,35.6 
PC,PB1071,Y15-24,F,2011,LT ,27.0 
PC,PB1071,Y15-24,F,2011,LU ,21.7 
PC,PB1071,Y15-24,F,2011,HU ,22.5 
PC,PB1071,Y15-24,F,2011,MT ,16.9 u
PC,PB1071,Y15-24,F,2011,NL ,7.6 
PC,PB1071,Y15-24,F,2011,AT ,8.1 
PC,PB1071,Y15-24,F,2011,PL ,26.7 
PC,PB1071,Y15-24,F,2011,PT ,26.9 
PC,PB1071,Y15-24,F,2011,RO ,21.8 
PC,PB1071,Y15-24,F,2011,SI ,12.9 u
PC,PB1071,Y15-24,F,2011,SK ,31.9 
PC,PB1071,Y15-24,F,2011,FI ,17.5 
PC,PB1071,Y15-24,F,2011,SE ,21.4 
PC,PB1071,Y15-24,F,2011,IS ,13.6 
PC,PB1071,Y15-24,F,2011,CH ,7.7 
PC,PB1071,Y15-24,F,2011,UK ,18.0 
PC,PB1071,Y15-24,F,2011,TR ,18.6 
PC,PB1071,Y15-24,M,2011,EU28 ,21.8 
PC,PB1071,Y15-24,M,2011,BE ,16.1 
PC,PB1071,Y15-24,M,2011,BG ,26.2 
PC,PB1071,Y15-24,M,2011,CZ ,17.8 
PC,PB1071,Y15-24,M,2011,DK ,15.4 
PC,PB1071,Y15-24,M,2011,DE ,11.0 
PC,PB1071,Y15-24,M,2011,EE ,24.2 
PC,PB1071,Y15-24,M,2011,IE ,35.3 
PC,PB1071,Y15-24,M,2011,EL ,36.1 
PC,PB1071,Y15-24,M,2011,ES ,48.5 
PC,PB1071,Y15-24,M,2011,FR ,19.2 
PC,PB1071,Y15-24,M,2011,HR ,34 u
PC,PB1071,Y15-24,M,2011,IT ,24.1 
PC,PB1071,Y15-24,M,2011,CY ,22.3 
PC,PB1071,Y15-24,M,2011,LV ,32.9 
PC,PB1071,Y15-24,M,2011,LT ,37.8 
PC,PB1071,Y15-24,M,2011,LU ,13.8 u
PC,PB1071,Y15-24,M,2011,HU ,25.2 
PC,PB1071,Y15-24,M,2011,MT ,16.7 u
PC,PB1071,Y15-24,M,2011,NL ,7.2 
PC,PB1071,Y15-24,M,2011,AT ,6.8 
PC,PB1071,Y15-24,M,2011,PL ,23.0 
PC,PB1071,Y15-24,M,2011,PT ,27.4 
PC,PB1071,Y15-24,M,2011,RO ,21.5 
PC,PB1071,Y15-24,M,2011,SI ,12.8 u
PC,PB1071,Y15-24,M,2011,SK ,31.4 
PC,PB1071,Y15-24,M,2011,FI ,21.3 
PC,PB1071,Y15-24,M,2011,SE ,22.8 
PC,PB1071,Y15-24,M,2011,IS ,20.5 
PC,PB1071,Y15-24,M,2011,CH ,6.5 
PC,PB1071,Y15-24,M,2011,UK ,22.9 
PC,PB1071,Y15-24,M,2011,TR ,14.9 
PC,PB1071,Y15-24,T,2011,EU28 ,21.4 
PC,PB1071,Y15-24,T,2011,BE ,16.0 
PC,PB1071,Y15-24,T,2011,BG ,24.9 
PC,PB1071,Y15-24,T,2011,CZ ,17.5 
PC,PB1071,Y15-24,T,2011,DK ,13.6 
PC,PB1071,Y15-24,T,2011,DE ,10.1 
PC,PB1071,Y15-24,T,2011,EE ,22.9 
PC,PB1071,Y15-24,T,2011,IE ,29.5 
PC,PB1071,Y15-24,T,2011,EL ,43.0 
PC,PB1071,Y15-24,T,2011,ES ,46.6 
PC,PB1071,Y15-24,T,2011,FR ,20.4 
PC,PB1071,Y15-24,T,2011,HR ,35.2 
PC,PB1071,Y15-24,T,2011,IT ,27.5 
PC,PB1071,Y15-24,T,2011,CY ,20.6 
PC,PB1071,Y15-24,T,2011,LV ,34.1 
PC,PB1071,Y15-24,T,2011,LT ,33.4 
PC,PB1071,Y15-24,T,2011,LU ,17.5 
PC,PB1071,Y15-24,T,2011,HU ,24.0 
PC,PB1071,Y15-24,T,2011,MT ,16.8 
PC,PB1071,Y15-24,T,2011,NL ,7.4 
PC,PB1071,Y15-24,T,2011,AT ,7.4 
PC,PB1071,Y15-24,T,2011,PL ,24.5 
PC,PB1071,Y15-24,T,2011,PT ,27.1 
PC,PB1071,Y15-24,T,2011,RO ,21.7 
PC,PB1071,Y15-24,T,2011,SI ,12.9 u
PC,PB1071,Y15-24,T,2011,SK ,31.6 
PC,PB1071,Y15-24,T,2011,FI ,19.4 
PC,PB1071,Y15-24,T,2011,SE ,22.1 
PC,PB1071,Y15-24,T,2011,IS ,17.2 
PC,PB1071,Y15-24,T,2011,CH ,7.1 
PC,PB1071,Y15-24,T,2011,UK ,20.6 
PC,PB1071,Y15-24,T,2011,TR ,16.2 
PC,PB1071,Y25-34,F,2011,EU28 ,11.1 
PC,PB1071,Y25-34,F,2011,BE ,7.3 
PC,PB1071,Y25-34,F,2011,BG ,12.1 
PC,PB1071,Y25-34,F,2011,CZ ,8.6 
PC,PB1071,Y25-34,F,2011,DK ,8.4 
PC,PB1071,Y25-34,F,2011,DE ,5.4 
PC,PB1071,Y25-34,F,2011,EE ,12.1 
PC,PB1071,Y25-34,F,2011,IE ,11.0 
PC,PB1071,Y25-34,F,2011,EL ,27.4 
PC,PB1071,Y25-34,F,2011,ES ,24.0 
PC,PB1071,Y25-34,F,2011,FR ,10.1 
PC,PB1071,Y25-34,F,2011,HR ,16.6 u
PC,PB1071,Y25-34,F,2011,IT ,13.0 
PC,PB1071,Y25-34,F,2011,CY ,6.3 
PC,PB1071,Y25-34,F,2011,LV ,11.5 
PC,PB1071,Y25-34,F,2011,LT ,11.0 
PC,PB1071,Y25-34,F,2011,LU ,6.1 
PC,PB1071,Y25-34,F,2011,HU ,11.3 
PC,PB1071,Y25-34,F,2011,NL ,2.9 u
PC,PB1071,Y25-34,F,2011,AT ,4.8 
PC,PB1071,Y25-34,F,2011,PL ,11.6 
PC,PB1071,Y25-34,F,2011,PT ,13.4 
PC,PB1071,Y25-34,F,2011,RO ,6.8 
PC,PB1071,Y25-34,F,2011,SI ,8.9 
PC,PB1071,Y25-34,F,2011,SK ,13.6 
PC,PB1071,Y25-34,F,2011,FI ,7.0 
PC,PB1071,Y25-34,F,2011,SE ,6.4 
PC,PB1071,Y25-34,F,2011,IS ,7.9 
PC,PB1071,Y25-34,F,2011,CH ,3.2 
PC,PB1071,Y25-34,F,2011,UK ,7.0 
PC,PB1071,Y25-34,F,2011,TR ,12.0 
PC,PB1071,Y25-34,M,2011,EU28 ,10.5 
PC,PB1071,Y25-34,M,2011,BE ,7.2 
PC,PB1071,Y25-34,M,2011,BG ,13.8 
PC,PB1071,Y25-34,M,2011,CZ ,5.0 
PC,PB1071,Y25-34,M,2011,DK ,8.1 
PC,PB1071,Y25-34,M,2011,DE ,8.3 
PC,PB1071,Y25-34,M,2011,EE ,12.1 
PC,PB1071,Y25-34,M,2011,IE ,21.3 
PC,PB1071,Y25-34,M,2011,EL ,19.5 
PC,PB1071,Y25-34,M,2011,ES ,23.9 
PC,PB1071,Y25-34,M,2011,FR ,8.0 
PC,PB1071,Y25-34,M,2011,HR ,18.7 u
PC,PB1071,Y25-34,M,2011,IT ,9.1 
PC,PB1071,Y25-34,M,2011,CY ,9.3 
PC,PB1071,Y25-34,M,2011,LV ,19.0 
PC,PB1071,Y25-34,M,2011,LT ,19.1 
PC,PB1071,Y25-34,M,2011,LU ,4.0 
PC,PB1071,Y25-34,M,2011,HU ,9.8 
PC,PB1071,Y25-34,M,2011,MT ,6.3 u
PC,PB1071,Y25-34,M,2011,NL ,4 u
PC,PB1071,Y25-34,M,2011,AT ,4.4 
PC,PB1071,Y25-34,M,2011,PL ,8.4 
PC,PB1071,Y25-34,M,2011,PT ,12.4 
PC,PB1071,Y25-34,M,2011,RO ,7.8 
PC,PB1071,Y25-34,M,2011,SI ,9.5 
PC,PB1071,Y25-34,M,2011,SK ,14.0 
PC,PB1071,Y25-34,M,2011,FI ,7.4 
PC,PB1071,Y25-34,M,2011,SE ,6.7 
PC,PB1071,Y25-34,M,2011,IS ,7.2 
PC,PB1071,Y25-34,M,2011,CH ,4.4 
PC,PB1071,Y25-34,M,2011,UK ,7.6 
PC,PB1071,Y25-34,M,2011,TR ,7.9 
PC,PB1071,Y25-34,T,2011,EU28 ,10.8 
PC,PB1071,Y25-34,T,2011,BE ,7.3 
PC,PB1071,Y25-34,T,2011,BG ,13.0 
PC,PB1071,Y25-34,T,2011,CZ ,6.4 
PC,PB1071,Y25-34,T,2011,DK ,8.2 
PC,PB1071,Y25-34,T,2011,DE ,7.0 
PC,PB1071,Y25-34,T,2011,EE ,12.1 
PC,PB1071,Y25-34,T,2011,IE ,16.4 
PC,PB1071,Y25-34,T,2011,EL ,23.0 
PC,PB1071,Y25-34,T,2011,ES ,24.0 
PC,PB1071,Y25-34,T,2011,FR ,9.0 
PC,PB1071,Y25-34,T,2011,HR ,17.8 
PC,PB1071,Y25-34,T,2011,IT ,10.8 
PC,PB1071,Y25-34,T,2011,CY ,7.8 
PC,PB1071,Y25-34,T,2011,LV ,15.5 
PC,PB1071,Y25-34,T,2011,LT ,15.2 
PC,PB1071,Y25-34,T,2011,LU ,4.9 
PC,PB1071,Y25-34,T,2011,HU ,10.4 
PC,PB1071,Y25-34,T,2011,MT ,5.8 u
PC,PB1071,Y25-34,T,2011,NL ,3.5 
PC,PB1071,Y25-34,T,2011,AT ,4.6 
PC,PB1071,Y25-34,T,2011,PL ,9.8 
PC,PB1071,Y25-34,T,2011,PT ,12.9 
PC,PB1071,Y25-34,T,2011,RO ,7.3 
PC,PB1071,Y25-34,T,2011,SI ,9.2 
PC,PB1071,Y25-34,T,2011,SK ,13.8 
PC,PB1071,Y25-34,T,2011,FI ,7.2 
PC,PB1071,Y25-34,T,2011,SE ,6.6 
PC,PB1071,Y25-34,T,2011,IS ,7.6 
PC,PB1071,Y25-34,T,2011,CH ,3.8 
PC,PB1071,Y25-34,T,2011,UK ,7.3 
PC,PB1071,Y25-34,T,2011,TR ,9.1 
PC,PB1071,Y25-64,F,2011,EU28 ,8.0 
PC,PB1071,Y25-64,F,2011,BE ,4.9 
PC,PB1071,Y25-64,F,2011,BG ,8.7 
PC,PB1071,Y25-64,F,2011,CZ ,6.3 
PC,PB1071,Y25-64,F,2011,DK ,5.3 
PC,PB1071,Y25-64,F,2011,DE ,5.3 
PC,PB1071,Y25-64,F,2011,EE ,9.2 
PC,PB1071,Y25-64,F,2011,IE ,8.8 
PC,PB1071,Y25-64,F,2011,EL ,18.2 
PC,PB1071,Y25-64,F,2011,ES ,19.6 
PC,PB1071,Y25-64,F,2011,FR ,6.9 
PC,PB1071,Y25-64,F,2011,HR ,11.0 
PC,PB1071,Y25-64,F,2011,IT ,7.4 
PC,PB1071,Y25-64,F,2011,CY ,5.3 
PC,PB1071,Y25-64,F,2011,LV ,11.5 
PC,PB1071,Y25-64,F,2011,LT ,10.8 
PC,PB1071,Y25-64,F,2011,LU ,5.0 
PC,PB1071,Y25-64,F,2011,HU ,9.3 
PC,PB1071,Y25-64,F,2011,MT ,6 u
PC,PB1071,Y25-64,F,2011,NL ,3.3 
PC,PB1071,Y25-64,F,2011,AT ,3.1 
PC,PB1071,Y25-64,F,2011,PL ,8.3 
PC,PB1071,Y25-64,F,2011,PT ,10.8 
PC,PB1071,Y25-64,F,2011,RO ,5.6 
PC,PB1071,Y25-64,F,2011,SI ,6.3 
PC,PB1071,Y25-64,F,2011,SK ,10.8 
PC,PB1071,Y25-64,F,2011,FI ,4.8 
PC,PB1071,Y25-64,F,2011,SE ,4.4 
PC,PB1071,Y25-64,F,2011,IS ,4.7 
PC,PB1071,Y25-64,F,2011,CH ,3.5 
PC,PB1071,Y25-64,F,2011,UK ,4.8 
PC,PB1071,Y25-64,F,2011,TR ,8.6 
PC,PB1071,Y25-64,M,2011,EU28 ,7.8 
PC,PB1071,Y25-64,M,2011,BE ,4.9 
PC,PB1071,Y25-64,M,2011,BG ,11.0 
PC,PB1071,Y25-64,M,2011,CZ ,3.9 
PC,PB1071,Y25-64,M,2011,DK ,5.5 
PC,PB1071,Y25-64,M,2011,DE ,5.8 
PC,PB1071,Y25-64,M,2011,EE ,9.9 
PC,PB1071,Y25-64,M,2011,IE ,15.7 
PC,PB1071,Y25-64,M,2011,EL ,12.3 
PC,PB1071,Y25-64,M,2011,ES ,18.9 
PC,PB1071,Y25-64,M,2011,FR ,5.9 
PC,PB1071,Y25-64,M,2011,HR ,11.4 
PC,PB1071,Y25-64,M,2011,IT ,5.6 
PC,PB1071,Y25-64,M,2011,CY ,5.9 
PC,PB1071,Y25-64,M,2011,LV ,18.4 
PC,PB1071,Y25-64,M,2011,LT ,15.9 
PC,PB1071,Y25-64,M,2011,LU ,3.0 
PC,PB1071,Y25-64,M,2011,HU ,9.0 
PC,PB1071,Y25-64,M,2011,MT ,4.8 
PC,PB1071,Y25-64,M,2011,NL ,3.4 
PC,PB1071,Y25-64,M,2011,AT ,3.2 
PC,PB1071,Y25-64,M,2011,PL ,7.0 
PC,PB1071,Y25-64,M,2011,PT ,10.7 
PC,PB1071,Y25-64,M,2011,RO ,6.1 
PC,PB1071,Y25-64,M,2011,SI ,6.8 
PC,PB1071,Y25-64,M,2011,SK ,10.9 
PC,PB1071,Y25-64,M,2011,FI ,6.3 
PC,PB1071,Y25-64,M,2011,SE ,4.7 
