unit,lev_limit,age,sex,geo,time,v,flag
PC,SM_SEV,Y16-24,M,IS,2016,23.0,u
PC,SM_SEV,Y16-24,M,IS,2015,16.9,u
PC,SM_SEV,Y16-24,M,IS,2014,8.7,u
PC,SM_SEV,Y16-24,M,IS,2012,5.3,u
PC,SM_SEV,Y16-24,M,IS,2011,7.5,u
PC,SM_SEV,Y16-24,M,IT,2021,9.0,p
PC,SM_SEV,Y16-24,M,IT,2020,20.3,u
PC,SM_SEV,Y16-24,M,IT,2019,15.0,
PC,SM_SEV,Y16-24,M,IT,2018,15.8,
PC,SM_SEV,Y16-24,M,IT,2017,11.8,
PC,SM_SEV,Y16-24,M,IT,2016,28.8,
PC,SM_SEV,Y16-24,M,IT,2015,14.5,
PC,SM_SEV,Y16-24,M,IT,2014,11.0,
PC,SM_SEV,Y16-24,M,IT,2013,17.8,
PC,SM_SEV,Y16-24,M,IT,2012,12.2,
PC,SM_SEV,Y16-24,M,IT,2011,15.4,
PC,SM_SEV,Y16-24,M,IT,2010,16.3,
PC,SM_SEV,Y16-24,M,LT,2020,5.3,u
PC,SM_SEV,Y16-24,M,LT,2019,9.0,u
PC,SM_SEV,Y16-24,M,LT,2018,14.4,u
PC,SM_SEV,Y16-24,M,LT,2017,15.6,u
PC,SM_SEV,Y16-24,M,LT,2016,45.4,u
PC,SM_SEV,Y16-24,M,LT,2015,9.4,u
PC,SM_SEV,Y16-24,M,LT,2013,26.4,u
PC,SM_SEV,Y16-24,M,LT,2012,32.3,u
PC,SM_SEV,Y16-24,M,LT,2011,29.6,u
PC,SM_SEV,Y16-24,M,LT,2010,17.0,u
PC,SM_SEV,Y16-24,M,LU,2020,18.6,bu
PC,SM_SEV,Y16-24,M,LU,2019,23.3,
PC,SM_SEV,Y16-24,M,LU,2018,11.2,
PC,SM_SEV,Y16-24,M,LU,2017,5.5,
PC,SM_SEV,Y16-24,M,LU,2016,17.9,
PC,SM_SEV,Y16-24,M,LU,2015,12.1,
PC,SM_SEV,Y16-24,M,LU,2014,9.6,u
PC,SM_SEV,Y16-24,M,LU,2013,12.5,
PC,SM_SEV,Y16-24,M,LU,2012,10.3,
PC,SM_SEV,Y16-24,M,LU,2011,2.0,
PC,SM_SEV,Y16-24,M,LU,2010,11.3,u
PC,SM_SEV,Y16-24,M,LV,2021,0,u
PC,SM_SEV,Y16-24,M,LV,2020,14.3,u
PC,SM_SEV,Y16-24,M,LV,2019,5.2,u
PC,SM_SEV,Y16-24,M,LV,2018,17.7,
PC,SM_SEV,Y16-24,M,LV,2017,4.8,
PC,SM_SEV,Y16-24,M,LV,2016,10.0,
PC,SM_SEV,Y16-24,M,LV,2015,6.1,
PC,SM_SEV,Y16-24,M,LV,2014,7.2,
PC,SM_SEV,Y16-24,M,LV,2013,13.6,
PC,SM_SEV,Y16-24,M,LV,2012,24.2,
PC,SM_SEV,Y16-24,M,LV,2011,23.8,
PC,SM_SEV,Y16-24,M,LV,2010,18.4,
PC,SM_SEV,Y16-24,M,ME,2020,6.7,u
PC,SM_SEV,Y16-24,M,ME,2019,16.0,u
PC,SM_SEV,Y16-24,M,ME,2018,36.3,u
PC,SM_SEV,Y16-24,M,ME,2017,52.5,u
PC,SM_SEV,Y16-24,M,ME,2016,32.5,u
PC,SM_SEV,Y16-24,M,ME,2015,30.3,u
PC,SM_SEV,Y16-24,M,ME,2014,35.2,u
PC,SM_SEV,Y16-24,M,ME,2013,23.5,u
PC,SM_SEV,Y16-24,M,MK,2010,23.4,
PC,SM_SEV,Y16-24,M,MT,2020,4.4,u
PC,SM_SEV,Y16-24,M,NL,2020,16.6,u
PC,SM_SEV,Y16-24,M,NL,2019,15.3,u
PC,SM_SEV,Y16-24,M,NL,2018,11.7,
PC,SM_SEV,Y16-24,M,NL,2017,22.7,
PC,SM_SEV,Y16-24,M,NL,2016,16.5,u
PC,SM_SEV,Y16-24,M,NL,2015,22.0,u
PC,SM_SEV,Y16-24,M,NL,2014,12.3,u
PC,SM_SEV,Y16-24,M,NL,2013,14.3,u
PC,SM_SEV,Y16-24,M,NL,2012,10.5,u
PC,SM_SEV,Y16-24,M,NL,2011,12.9,u
PC,SM_SEV,Y16-24,M,NL,2010,21.0,u
PC,SM_SEV,Y16-24,M,NO,2020,13.1,u
PC,SM_SEV,Y16-24,M,NO,2019,36.4,u
PC,SM_SEV,Y16-24,M,NO,2018,16.0,u
PC,SM_SEV,Y16-24,M,NO,2017,8.3,u
PC,SM_SEV,Y16-24,M,NO,2016,12.9,u
PC,SM_SEV,Y16-24,M,NO,2015,6.2,u
PC,SM_SEV,Y16-24,M,NO,2014,14.3,u
PC,SM_SEV,Y16-24,M,NO,2013,14.2,u
PC,SM_SEV,Y16-24,M,NO,2012,18.0,u
PC,SM_SEV,Y16-24,M,NO,2011,17.2,u
PC,SM_SEV,Y16-24,M,NO,2010,23.7,u
PC,SM_SEV,Y16-24,M,PL,2020,19.9,
PC,SM_SEV,Y16-24,M,PL,2019,10.6,
PC,SM_SEV,Y16-24,M,PL,2018,12.2,
PC,SM_SEV,Y16-24,M,PL,2017,14.3,
PC,SM_SEV,Y16-24,M,PL,2016,13.7,
PC,SM_SEV,Y16-24,M,PL,2015,15.7,
PC,SM_SEV,Y16-24,M,PL,2014,12.3,
PC,SM_SEV,Y16-24,M,PL,2013,13.5,
PC,SM_SEV,Y16-24,M,PL,2012,14.7,
PC,SM_SEV,Y16-24,M,PL,2011,12.4,
PC,SM_SEV,Y16-24,M,PL,2010,19.2,
PC,SM_SEV,Y16-24,M,PT,2020,9.3,
PC,SM_SEV,Y16-24,M,PT,2019,7.2,
PC,SM_SEV,Y16-24,M,PT,2018,12.6,
PC,SM_SEV,Y16-24,M,PT,2017,19.4,
PC,SM_SEV,Y16-24,M,PT,2016,14.5,
PC,SM_SEV,Y16-24,M,PT,2015,19.8,
PC,SM_SEV,Y16-24,M,PT,2014,22.9,
PC,SM_SEV,Y16-24,M,PT,2013,14.7,u
PC,SM_SEV,Y16-24,M,PT,2012,17.8,u
PC,SM_SEV,Y16-24,M,PT,2011,13.7,u
PC,SM_SEV,Y16-24,M,PT,2010,19.8,
PC,SM_SEV,Y16-24,M,RO,2021,8.0,u
PC,SM_SEV,Y16-24,M,RO,2020,11.5,u
PC,SM_SEV,Y16-24,M,RO,2019,7.4,u
PC,SM_SEV,Y16-24,M,RO,2018,0,u
PC,SM_SEV,Y16-24,M,RO,2017,12.8,u
PC,SM_SEV,Y16-24,M,RO,2016,4.3,u
PC,SM_SEV,Y16-24,M,RO,2015,9.1,u
PC,SM_SEV,Y16-24,M,RO,2014,8.8,u
PC,SM_SEV,Y16-24,M,RO,2013,14.5,u
PC,SM_SEV,Y16-24,M,RO,2012,5.0,u
PC,SM_SEV,Y16-24,M,RO,2011,1.3,u
PC,SM_SEV,Y16-24,M,RO,2010,11.9,u
PC,SM_SEV,Y16-24,M,RS,2018,33.3,u
PC,SM_SEV,Y16-24,M,RS,2017,17.7,u
PC,SM_SEV,Y16-24,M,RS,2016,22.5,u
PC,SM_SEV,Y16-24,M,RS,2015,40.2,u
PC,SM_SEV,Y16-24,M,RS,2014,35.2,u
PC,SM_SEV,Y16-24,M,SE,2021,12.7,u
PC,SM_SEV,Y16-24,M,SE,2013,17.2,u
PC,SM_SEV,Y16-24,M,SE,2012,4.6,u
PC,SM_SEV,Y16-24,M,SE,2011,22.3,u
PC,SM_SEV,Y16-24,M,SE,2010,9.6,u
PC,SM_SEV,Y16-24,M,SI,2020,13.6,u
PC,SM_SEV,Y16-24,M,SI,2019,3.0,u
PC,SM_SEV,Y16-24,M,SI,2018,0.9,
PC,SM_SEV,Y16-24,M,SI,2017,2.4,
PC,SM_SEV,Y16-24,M,SI,2016,4.5,
PC,SM_SEV,Y16-24,M,SI,2015,7.0,
PC,SM_SEV,Y16-24,M,SI,2014,13.5,
PC,SM_SEV,Y16-24,M,SI,2013,5.4,
PC,SM_SEV,Y16-24,M,SI,2012,6.0,
PC,SM_SEV,Y16-24,M,SI,2011,6.1,
PC,SM_SEV,Y16-24,M,SI,2010,8.9,
PC,SM_SEV,Y16-24,M,SK,2020,4.2,u
PC,SM_SEV,Y16-24,M,SK,2019,7.5,
PC,SM_SEV,Y16-24,M,SK,2018,5.8,
PC,SM_SEV,Y16-24,M,SK,2017,10.6,
PC,SM_SEV,Y16-24,M,SK,2016,6.0,
PC,SM_SEV,Y16-24,M,SK,2015,5.1,
PC,SM_SEV,Y16-24,M,SK,2014,9.3,
PC,SM_SEV,Y16-24,M,SK,2013,9.5,
PC,SM_SEV,Y16-24,M,SK,2012,6.9,
PC,SM_SEV,Y16-24,M,SK,2011,6.1,
PC,SM_SEV,Y16-24,M,SK,2010,4.3,
PC,SM_SEV,Y16-24,M,TR,2020,18.0,
PC,SM_SEV,Y16-24,M,TR,2019,14.1,
PC,SM_SEV,Y16-24,M,TR,2018,15.4,
PC,SM_SEV,Y16-24,M,TR,2017,17.0,
PC,SM_SEV,Y16-24,M,TR,2016,13.4,
PC,SM_SEV,Y16-24,M,TR,2015,17.1,
PC,SM_SEV,Y16-24,M,TR,2014,17.0,
PC,SM_SEV,Y16-24,M,TR,2013,17.5,
PC,SM_SEV,Y16-24,M,TR,2012,14.6,
PC,SM_SEV,Y16-24,M,TR,2011,21.9,
PC,SM_SEV,Y16-24,M,TR,2010,21.8,
PC,SM_SEV,Y16-24,M,UK,2018,27.1,
PC,SM_SEV,Y16-24,M,UK,2017,29.4,b
PC,SM_SEV,Y16-24,M,UK,2016,30.6,
PC,SM_SEV,Y16-24,M,UK,2015,31.2,
PC,SM_SEV,Y16-24,M,UK,2014,33.9,
PC,SM_SEV,Y16-24,M,UK,2013,27.4,
PC,SM_SEV,Y16-24,M,UK,2012,21.9,
PC,SM_SEV,Y16-24,M,UK,2011,30.1,u
PC,SM_SEV,Y16-24,M,UK,2010,21.8,
PC,SM_SEV,Y16-24,M,XK,2018,46.3,u
PC,SM_SEV,Y16-24,T,AL,2020,17.7,
PC,SM_SEV,Y16-24,T,AL,2019,14.4,
PC,SM_SEV,Y16-24,T,AL,2018,18.1,
PC,SM_SEV,Y16-24,T,AL,2017,21.5,
PC,SM_SEV,Y16-24,T,AT,2021,19.0,
PC,SM_SEV,Y16-24,T,AT,2020,7.0,
PC,SM_SEV,Y16-24,T,AT,2019,14.7,
PC,SM_SEV,Y16-24,T,AT,2018,5.9,
PC,SM_SEV,Y16-24,T,AT,2017,13.2,
PC,SM_SEV,Y16-24,T,AT,2016,13.6,
PC,SM_SEV,Y16-24,T,AT,2015,9.3,
PC,SM_SEV,Y16-24,T,AT,2014,9.5,
PC,SM_SEV,Y16-24,T,AT,2013,5.0,
PC,SM_SEV,Y16-24,T,AT,2012,6.9,
PC,SM_SEV,Y16-24,T,AT,2011,8.4,
PC,SM_SEV,Y16-24,T,AT,2010,9.8,
PC,SM_SEV,Y16-24,T,BE,2021,21.0,
PC,SM_SEV,Y16-24,T,BE,2020,26.3,
PC,SM_SEV,Y16-24,T,BE,2019,22.0,b
PC,SM_SEV,Y16-24,T,BE,2018,16.8,
PC,SM_SEV,Y16-24,T,BE,2017,20.8,
PC,SM_SEV,Y16-24,T,BE,2016,25.2,
PC,SM_SEV,Y16-24,T,BE,2015,24.5,
PC,SM_SEV,Y16-24,T,BE,2014,31.9,
PC,SM_SEV,Y16-24,T,BE,2013,19.1,
PC,SM_SEV,Y16-24,T,BE,2012,19.9,
PC,SM_SEV,Y16-24,T,BE,2011,19.2,
PC,SM_SEV,Y16-24,T,BE,2010,22.8,
PC,SM_SEV,Y16-24,T,BG,2021,26.6,u
PC,SM_SEV,Y16-24,T,BG,2020,10.0,u
PC,SM_SEV,Y16-24,T,BG,2019,15.6,u
PC,SM_SEV,Y16-24,T,BG,2018,24.0,u
PC,SM_SEV,Y16-24,T,BG,2017,18.4,u
PC,SM_SEV,Y16-24,T,BG,2016,17.9,
PC,SM_SEV,Y16-24,T,BG,2015,17.5,
PC,SM_SEV,Y16-24,T,BG,2014,29.6,
PC,SM_SEV,Y16-24,T,BG,2013,25.5,
PC,SM_SEV,Y16-24,T,BG,2012,22.2,
PC,SM_SEV,Y16-24,T,BG,2011,15.9,
PC,SM_SEV,Y16-24,T,BG,2010,6.1,u
PC,SM_SEV,Y16-24,T,CH,2020,7.4,
PC,SM_SEV,Y16-24,T,CH,2019,5.3,
PC,SM_SEV,Y16-24,T,CH,2018,8.6,
PC,SM_SEV,Y16-24,T,CH,2017,4.8,
PC,SM_SEV,Y16-24,T,CH,2016,3.4,
PC,SM_SEV,Y16-24,T,CH,2015,3.1,
PC,SM_SEV,Y16-24,T,CH,2014,7.3,
PC,SM_SEV,Y16-24,T,CH,2013,2.5,
PC,SM_SEV,Y16-24,T,CH,2012,6.1,
PC,SM_SEV,Y16-24,T,CH,2011,5.8,
PC,SM_SEV,Y16-24,T,CH,2010,3.2,
PC,SM_SEV,Y16-24,T,CY,2020,2.0,u
PC,SM_SEV,Y16-24,T,CY,2019,12.3,
PC,SM_SEV,Y16-24,T,CY,2018,4.2,
PC,SM_SEV,Y16-24,T,CY,2017,33.4,
PC,SM_SEV,Y16-24,T,CY,2016,23.9,
PC,SM_SEV,Y16-24,T,CY,2015,21.0,
PC,SM_SEV,Y16-24,T,CY,2014,18.1,
PC,SM_SEV,Y16-24,T,CY,2013,14.9,
PC,SM_SEV,Y16-24,T,CY,2012,13.0,
PC,SM_SEV,Y16-24,T,CY,2011,12.6,
PC,SM_SEV,Y16-24,T,CY,2010,3.1,
PC,SM_SEV,Y16-24,T,CZ,2021,8.8,
PC,SM_SEV,Y16-24,T,CZ,2020,21.8,u
PC,SM_SEV,Y16-24,T,CZ,2019,15.4,u
PC,SM_SEV,Y16-24,T,CZ,2017,17.8,u
PC,SM_SEV,Y16-24,T,CZ,2016,6.9,u
PC,SM_SEV,Y16-24,T,CZ,2015,13.1,u
PC,SM_SEV,Y16-24,T,CZ,2014,9.8,u
PC,SM_SEV,Y16-24,T,CZ,2013,10.1,u
PC,SM_SEV,Y16-24,T,CZ,2012,11.5,
PC,SM_SEV,Y16-24,T,CZ,2011,17.2,u
PC,SM_SEV,Y16-24,T,CZ,2010,16.8,
PC,SM_SEV,Y16-24,T,DE,2021,16.0,
PC,SM_SEV,Y16-24,T,DE,2020,17.4,b
PC,SM_SEV,Y16-24,T,DE,2019,15.0,
PC,SM_SEV,Y16-24,T,DE,2018,10.6,
PC,SM_SEV,Y16-24,T,DE,2017,12.6,
PC,SM_SEV,Y16-24,T,DE,2016,12.0,
PC,SM_SEV,Y16-24,T,DE,2015,17.7,
PC,SM_SEV,Y16-24,T,DE,2014,12.0,
PC,SM_SEV,Y16-24,T,DE,2013,13.6,
PC,SM_SEV,Y16-24,T,DE,2012,13.6,
PC,SM_SEV,Y16-24,T,DE,2011,15.0,
PC,SM_SEV,Y16-24,T,DE,2010,14.6,
PC,SM_SEV,Y16-24,T,DK,2021,12.9,
PC,SM_SEV,Y16-24,T,DK,2020,11.5,
PC,SM_SEV,Y16-24,T,DK,2019,5.7,
PC,SM_SEV,Y16-24,T,DK,2018,7.8,
PC,SM_SEV,Y16-24,T,DK,2017,12.0,
PC,SM_SEV,Y16-24,T,DK,2016,21.6,
PC,SM_SEV,Y16-24,T,DK,2015,13.1,
PC,SM_SEV,Y16-24,T,DK,2014,22.5,
PC,SM_SEV,Y16-24,T,DK,2013,13.9,
PC,SM_SEV,Y16-24,T,DK,2012,11.7,
PC,SM_SEV,Y16-24,T,DK,2011,10.4,
PC,SM_SEV,Y16-24,T,DK,2010,13.7,
PC,SM_SEV,Y16-24,T,EA,2020,16.7,
PC,SM_SEV,Y16-24,T,EA,2019,16.0,e
PC,SM_SEV,Y16-24,T,EA,2018,13.1,e
PC,SM_SEV,Y16-24,T,EA,2017,15.0,e
PC,SM_SEV,Y16-24,T,EA,2016,16.0,e
PC,SM_SEV,Y16-24,T,EA,2015,15.1,e
PC,SM_SEV,Y16-24,T,EA,2014,14.9,e
PC,SM_SEV,Y16-24,T,EA,2013,15.2,e
PC,SM_SEV,Y16-24,T,EA,2012,13.7,e
PC,SM_SEV,Y16-24,T,EA,2011,14.7,e
PC,SM_SEV,Y16-24,T,EA,2010,13.0,e
PC,SM_SEV,Y16-24,T,EA18,2020,16.8,
PC,SM_SEV,Y16-24,T,EA18,2019,16.1,e
PC,SM_SEV,Y16-24,T,EA18,2018,13.1,e
PC,SM_SEV,Y16-24,T,EA18,2017,15.0,e
PC,SM_SEV,Y16-24,T,EA18,2016,15.9,e
PC,SM_SEV,Y16-24,T,EA18,2015,15.1,e
PC,SM_SEV,Y16-24,T,EA18,2014,14.9,e
PC,SM_SEV,Y16-24,T,EA18,2013,15.2,e
PC,SM_SEV,Y16-24,T,EA18,2012,13.8,e
PC,SM_SEV,Y16-24,T,EA18,2011,14.8,e
PC,SM_SEV,Y16-24,T,EA18,2010,13.1,e
PC,SM_SEV,Y16-24,T,EA19,2020,16.7,
PC,SM_SEV,Y16-24,T,EA19,2019,16.0,e
PC,SM_SEV,Y16-24,T,EA19,2018,13.1,e
PC,SM_SEV,Y16-24,T,EA19,2017,15.0,e
PC,SM_SEV,Y16-24,T,EA19,2016,16.0,e
PC,SM_SEV,Y16-24,T,EA19,2015,15.1,e
PC,SM_SEV,Y16-24,T,EA19,2014,15.0,e
PC,SM_SEV,Y16-24,T,EA19,2013,15.2,e
PC,SM_SEV,Y16-24,T,EA19,2012,13.9,e
PC,SM_SEV,Y16-24,T,EA19,2011,14.8,e
PC,SM_SEV,Y16-24,T,EA19,2010,13.1,e
PC,SM_SEV,Y16-24,T,EE,2021,6.6,
PC,SM_SEV,Y16-24,T,EE,2020,11.1,
PC,SM_SEV,Y16-24,T,EE,2019,10.2,
PC,SM_SEV,Y16-24,T,EE,2018,11.7,
PC,SM_SEV,Y16-24,T,EE,2017,13.5,
PC,SM_SEV,Y16-24,T,EE,2016,6.9,
PC,SM_SEV,Y16-24,T,EE,2015,7.3,
PC,SM_SEV,Y16-24,T,EE,2014,11.3,
PC,SM_SEV,Y16-24,T,EE,2013,8.8,
PC,SM_SEV,Y16-24,T,EE,2012,12.2,
PC,SM_SEV,Y16-24,T,EE,2011,12.7,
PC,SM_SEV,Y16-24,T,EE,2010,11.8,
PC,SM_SEV,Y16-24,T,EL,2020,19.9,
PC,SM_SEV,Y16-24,T,EL,2019,27.8,
PC,SM_SEV,Y16-24,T,EL,2018,27.6,
PC,SM_SEV,Y16-24,T,EL,2017,34.6,
PC,SM_SEV,Y16-24,T,EL,2016,33.1,
PC,SM_SEV,Y16-24,T,EL,2015,19.9,
PC,SM_SEV,Y16-24,T,EL,2014,20.9,u
PC,SM_SEV,Y16-24,T,EL,2013,30.2,u
PC,SM_SEV,Y16-24,T,EL,2010,6.5,u
PC,SM_SEV,Y16-24,T,ES,2021,19.8,
PC,SM_SEV,Y16-24,T,ES,2020,22.1,
PC,SM_SEV,Y16-24,T,ES,2019,30.8,
PC,SM_SEV,Y16-24,T,ES,2018,25.0,
PC,SM_SEV,Y16-24,T,ES,2017,26.7,
PC,SM_SEV,Y16-24,T,ES,2016,24.6,
PC,SM_SEV,Y16-24,T,ES,2015,22.6,
PC,SM_SEV,Y16-24,T,ES,2014,32.6,
PC,SM_SEV,Y16-24,T,ES,2013,32.5,
PC,SM_SEV,Y16-24,T,ES,2012,21.9,
PC,SM_SEV,Y16-24,T,ES,2011,18.1,
PC,SM_SEV,Y16-24,T,ES,2010,13.6,
PC,SM_SEV,Y16-24,T,EU,2019,16.6,e
PC,SM_SEV,Y16-24,T,EU,2018,14.9,e
PC,SM_SEV,Y16-24,T,EU,2017,16.6,e
PC,SM_SEV,Y16-24,T,EU,2016,18.2,e
PC,SM_SEV,Y16-24,T,EU,2015,16.9,e
PC,SM_SEV,Y16-24,T,EU,2014,17.9,e
PC,SM_SEV,Y16-24,T,EU,2013,17.1,e
PC,SM_SEV,Y16-24,T,EU,2012,15.9,e
PC,SM_SEV,Y16-24,T,EU,2011,15.6,e
PC,SM_SEV,Y16-24,T,EU,2010,15.4,e
PC,SM_SEV,Y16-24,T,EU27_2007,2019,16.6,e
PC,SM_SEV,Y16-24,T,EU27_2007,2018,14.9,e
PC,SM_SEV,Y16-24,T,EU27_2007,2017,16.6,e
PC,SM_SEV,Y16-24,T,EU27_2007,2016,18.1,e
PC,SM_SEV,Y16-24,T,EU27_2007,2015,16.9,e
PC,SM_SEV,Y16-24,T,EU27_2007,2014,17.9,e
PC,SM_SEV,Y16-24,T,EU27_2007,2013,17.1,e
PC,SM_SEV,Y16-24,T,EU27_2007,2012,15.9,e
PC,SM_SEV,Y16-24,T,EU27_2007,2011,15.6,e
PC,SM_SEV,Y16-24,T,EU27_2007,2010,15.4,e
PC,SM_SEV,Y16-24,T,EU27_2020,2020,16.3,
PC,SM_SEV,Y16-24,T,EU27_2020,2019,14.7,e
PC,SM_SEV,Y16-24,T,EU27_2020,2018,12.6,e
PC,SM_SEV,Y16-24,T,EU27_2020,2017,14.6,e
PC,SM_SEV,Y16-24,T,EU27_2020,2016,16.1,e
PC,SM_SEV,Y16-24,T,EU27_2020,2015,15.1,e
PC,SM_SEV,Y16-24,T,EU27_2020,2014,15.2,e
PC,SM_SEV,Y16-24,T,EU27_2020,2013,14.9,e
PC,SM_SEV,Y16-24,T,EU27_2020,2012,13.8,e
PC,SM_SEV,Y16-24,T,EU27_2020,2011,14.2,e
PC,SM_SEV,Y16-24,T,EU27_2020,2010,13.3,e
PC,SM_SEV,Y16-24,T,EU28,2019,16.6,e
PC,SM_SEV,Y16-24,T,EU28,2018,14.9,e
PC,SM_SEV,Y16-24,T,EU28,2017,16.6,e
PC,SM_SEV,Y16-24,T,EU28,2016,18.2,e
PC,SM_SEV,Y16-24,T,EU28,2015,16.9,e
PC,SM_SEV,Y16-24,T,EU28,2014,17.9,e
PC,SM_SEV,Y16-24,T,EU28,2013,17.1,e
PC,SM_SEV,Y16-24,T,EU28,2012,15.9,e
PC,SM_SEV,Y16-24,T,EU28,2011,15.6,e
PC,SM_SEV,Y16-24,T,EU28,2010,15.4,e
PC,SM_SEV,Y16-24,T,FI,2021,18.9,
PC,SM_SEV,Y16-24,T,FI,2020,19.6,
PC,SM_SEV,Y16-24,T,FI,2019,17.5,
PC,SM_SEV,Y16-24,T,FI,2018,21.7,
PC,SM_SEV,Y16-24,T,FI,2017,17.1,
PC,SM_SEV,Y16-24,T,FI,2016,15.2,
PC,SM_SEV,Y16-24,T,FI,2015,18.7,
PC,SM_SEV,Y16-24,T,FI,2014,12.4,
PC,SM_SEV,Y16-24,T,FI,2013,14.6,
PC,SM_SEV,Y16-24,T,FI,2012,12.2,
PC,SM_SEV,Y16-24,T,FI,2011,13.7,
PC,SM_SEV,Y16-24,T,FI,2010,18.3,
PC,SM_SEV,Y16-24,T,FR,2020,15.3,b
PC,SM_SEV,Y16-24,T,FR,2019,14.2,
PC,SM_SEV,Y16-24,T,FR,2018,11.7,
PC,SM_SEV,Y16-24,T,FR,2017,13.8,
PC,SM_SEV,Y16-24,T,FR,2016,11.1,
PC,SM_SEV,Y16-24,T,FR,2015,10.8,
PC,SM_SEV,Y16-24,T,FR,2014,13.0,
PC,SM_SEV,Y16-24,T,FR,2013,11.4,
PC,SM_SEV,Y16-24,T,FR,2012,12.8,
PC,SM_SEV,Y16-24,T,FR,2011,14.5,
PC,SM_SEV,Y16-24,T,FR,2010,8.3,
PC,SM_SEV,Y16-24,T,HR,2021,12.6,
PC,SM_SEV,Y16-24,T,HR,2020,11.7,
PC,SM_SEV,Y16-24,T,HR,2019,12.9,
PC,SM_SEV,Y16-24,T,HR,2018,14.1,
PC,SM_SEV,Y16-24,T,HR,2017,12.8,
PC,SM_SEV,Y16-24,T,HR,2016,22.8,
PC,SM_SEV,Y16-24,T,HR,2015,16.2,
PC,SM_SEV,Y16-24,T,HR,2014,20.1,
PC,SM_SEV,Y16-24,T,HR,2013,6.1,
PC,SM_SEV,Y16-24,T,HR,2012,12.6,u
PC,SM_SEV,Y16-24,T,HU,2020,9.5,
PC,SM_SEV,Y16-24,T,HU,2019,2.2,
PC,SM_SEV,Y16-24,T,HU,2018,7.6,
PC,SM_SEV,Y16-24,T,HU,2017,9.7,
PC,SM_SEV,Y16-24,T,HU,2016,16.1,
PC,SM_SEV,Y16-24,T,HU,2015,21.5,
PC,SM_SEV,Y16-24,T,HU,2014,34.1,
PC,SM_SEV,Y16-24,T,HU,2013,28.2,
PC,SM_SEV,Y16-24,T,HU,2012,24.6,
PC,SM_SEV,Y16-24,T,HU,2011,19.8,
PC,SM_SEV,Y16-24,T,HU,2010,15.2,
PC,SM_SEV,Y16-24,T,IE,2021,27.7,
PC,SM_SEV,Y16-24,T,IE,2020,21.6,b
PC,SM_SEV,Y16-24,T,IE,2019,27.8,
PC,SM_SEV,Y16-24,T,IE,2018,21.9,
PC,SM_SEV,Y16-24,T,IE,2017,36.0,
PC,SM_SEV,Y16-24,T,IE,2016,53.7,
PC,SM_SEV,Y16-24,T,IE,2015,45.5,
PC,SM_SEV,Y16-24,T,IE,2014,45.5,
PC,SM_SEV,Y16-24,T,IE,2013,32.7,
PC,SM_SEV,Y16-24,T,IE,2012,34.2,
PC,SM_SEV,Y16-24,T,IE,2011,31.4,
PC,SM_SEV,Y16-24,T,IE,2010,27.6,
PC,SM_SEV,Y16-24,T,IS,2018,2.8,
PC,SM_SEV,Y16-24,T,IS,2017,6.5,
PC,SM_SEV,Y16-24,T,IS,2016,15.0,
PC,SM_SEV,Y16-24,T,IS,2015,14.4,
PC,SM_SEV,Y16-24,T,IS,2014,4.8,
PC,SM_SEV,Y16-24,T,IS,2013,4.8,
PC,SM_SEV,Y16-24,T,IS,2012,4.0,
PC,SM_SEV,Y16-24,T,IS,2011,5.7,
PC,SM_SEV,Y16-24,T,IS,2010,5.7,u
PC,SM_SEV,Y16-24,T,IT,2021,13.8,p
PC,SM_SEV,Y16-24,T,IT,2020,21.4,
PC,SM_SEV,Y16-24,T,IT,2019,12.6,
PC,SM_SEV,Y16-24,T,IT,2018,14.8,
PC,SM_SEV,Y16-24,T,IT,2017,11.0,
PC,SM_SEV,Y16-24,T,IT,2016,21.7,
PC,SM_SEV,Y16-24,T,IT,2015,12.8,
PC,SM_SEV,Y16-24,T,IT,2014,10.2,
PC,SM_SEV,Y16-24,T,IT,2013,14.6,
PC,SM_SEV,Y16-24,T,IT,2012,12.8,
PC,SM_SEV,Y16-24,T,IT,2011,13.9,
PC,SM_SEV,Y16-24,T,IT,2010,10.3,
PC,SM_SEV,Y16-24,T,LT,2020,9.2,
PC,SM_SEV,Y16-24,T,LT,2019,7.6,
PC,SM_SEV,Y16-24,T,LT,2018,9.6,
PC,SM_SEV,Y16-24,T,LT,2017,13.1,
PC,SM_SEV,Y16-24,T,LT,2016,30.8,
PC,SM_SEV,Y16-24,T,LT,2015,10.4,
PC,SM_SEV,Y16-24,T,LT,2014,31.1,u
PC,SM_SEV,Y16-24,T,LT,2013,27.6,u
PC,SM_SEV,Y16-24,T,LT,2012,28.8,
PC,SM_SEV,Y16-24,T,LT,2011,20.1,
PC,SM_SEV,Y16-24,T,LT,2010,20.3,u
PC,SM_SEV,Y16-24,T,LU,2020,21.1,b
PC,SM_SEV,Y16-24,T,LU,2019,17.1,
PC,SM_SEV,Y16-24,T,LU,2018,15.2,
PC,SM_SEV,Y16-24,T,LU,2017,8.9,
PC,SM_SEV,Y16-24,T,LU,2016,12.0,
PC,SM_SEV,Y16-24,T,LU,2015,8.3,
PC,SM_SEV,Y16-24,T,LU,2014,9.1,
PC,SM_SEV,Y16-24,T,LU,2013,8.3,
PC,SM_SEV,Y16-24,T,LU,2012,8.2,
PC,SM_SEV,Y16-24,T,LU,2011,2.3,
