unit,hlth_pb,age,sex,time\geo,i,v
PC,PB1071,Y20-64,M,2011,LU,81.1
PC,PB1071,Y20-64,M,2011,HU,73.5
PC,PB1071,Y20-64,M,2011,MT,83.3
PC,PB1071,Y20-64,M,2011,NL,87.9
PC,PB1071,Y20-64,M,2011,AT,86.4
PC,PB1071,Y20-64,M,2011,PL,78.4
PC,PB1071,Y20-64,M,2011,PT,79.0
PC,PB1071,Y20-64,M,2011,RO,77.5
PC,PB1071,Y20-64,M,2011,SI,79.2
PC,PB1071,Y20-64,M,2011,SK,77.9
PC,PB1071,Y20-64,M,2011,FI,83.2
PC,PB1071,Y20-64,M,2011,SE,85.2
PC,PB1071,Y20-64,M,2011,IS,87.5
PC,PB1071,Y20-64,M,2011,CH,91.3
PC,PB1071,Y20-64,M,2011,UK,85.4
PC,PB1071,Y20-64,M,2011,TR,78.7
PC,PB1071,Y20-64,T,2011,EU28,72.9
PC,PB1071,Y20-64,T,2011,BE,74.0
PC,PB1071,Y20-64,T,2011,BG,67.3
PC,PB1071,Y20-64,T,2011,CZ,75.5
PC,PB1071,Y20-64,T,2011,DK,83.5
PC,PB1071,Y20-64,T,2011,DE,77.8
PC,PB1071,Y20-64,T,2011,EE,77.0
PC,PB1071,Y20-64,T,2011,IE,67.8
PC,PB1071,Y20-64,T,2011,EL,63.8
PC,PB1071,Y20-64,T,2011,ES,65.9
PC,PB1071,Y20-64,T,2011,FR,74.7
PC,PB1071,Y20-64,T,2011,HR,60.3
PC,PB1071,Y20-64,T,2011,IT,64.0
PC,PB1071,Y20-64,T,2011,CY,78.7
PC,PB1071,Y20-64,T,2011,LV,69.6
PC,PB1071,Y20-64,T,2011,LT,72.0
PC,PB1071,Y20-64,T,2011,LU,73.6
PC,PB1071,Y20-64,T,2011,HU,67.1
PC,PB1071,Y20-64,T,2011,MT,65.5
PC,PB1071,Y20-64,T,2011,NL,83.2
PC,PB1071,Y20-64,T,2011,AT,80.7
PC,PB1071,Y20-64,T,2011,PL,70.2
PC,PB1071,Y20-64,T,2011,PT,76.0
PC,PB1071,Y20-64,T,2011,RO,70.4
PC,PB1071,Y20-64,T,2011,SI,76.0
PC,PB1071,Y20-64,T,2011,SK,70.2
PC,PB1071,Y20-64,T,2011,FI,81.0
PC,PB1071,Y20-64,T,2011,SE,83.4
PC,PB1071,Y20-64,T,2011,IS,87.2
PC,PB1071,Y20-64,T,2011,CH,85.7
PC,PB1071,Y20-64,T,2011,UK,79.7
PC,PB1071,Y20-64,T,2011,TR,56.1
PC,PB1071,Y25-54,F,2011,EU28,74.3
PC,PB1071,Y25-54,F,2011,BE,80.0
PC,PB1071,Y25-54,F,2011,BG,74.6
PC,PB1071,Y25-54,F,2011,CZ,77.2
PC,PB1071,Y25-54,F,2011,DK,86.8
PC,PB1071,Y25-54,F,2011,DE,77.8
PC,PB1071,Y25-54,F,2011,EE,78.9
PC,PB1071,Y25-54,F,2011,IE,67.9
PC,PB1071,Y25-54,F,2011,EL,59.6
PC,PB1071,Y25-54,F,2011,ES,65.8
PC,PB1071,Y25-54,F,2011,FR,80.3
PC,PB1071,Y25-54,F,2011,HR,67.8
PC,PB1071,Y25-54,F,2011,IT,61.1
PC,PB1071,Y25-54,F,2011,CY,80.1
PC,PB1071,Y25-54,F,2011,LV,77.4
PC,PB1071,Y25-54,F,2011,LT,82.6
PC,PB1071,Y25-54,F,2011,LU,76.0
PC,PB1071,Y25-54,F,2011,HU,70.5
PC,PB1071,Y25-54,F,2011,MT,53.8
PC,PB1071,Y25-54,F,2011,NL,84.9
PC,PB1071,Y25-54,F,2011,AT,83.8
PC,PB1071,Y25-54,F,2011,PL,74.5
PC,PB1071,Y25-54,F,2011,PT,79.8
PC,PB1071,Y25-54,F,2011,RO,72.5
PC,PB1071,Y25-54,F,2011,SI,86.5
PC,PB1071,Y25-54,F,2011,SK,73.9
PC,PB1071,Y25-54,F,2011,FI,83.5
PC,PB1071,Y25-54,F,2011,SE,86.9
PC,PB1071,Y25-54,F,2011,IS,87.6
PC,PB1071,Y25-54,F,2011,CH,82.6
PC,PB1071,Y25-54,F,2011,UK,79.6
PC,PB1071,Y25-54,F,2011,TR,34.2
PC,PB1071,Y25-54,M,2011,EU28,87.4
PC,PB1071,Y25-54,M,2011,BE,90.8
PC,PB1071,Y25-54,M,2011,BG,77.7
PC,PB1071,Y25-54,M,2011,CZ,94.4
PC,PB1071,Y25-54,M,2011,DK,91.1
PC,PB1071,Y25-54,M,2011,DE,89.4
PC,PB1071,Y25-54,M,2011,EE,87.0
PC,PB1071,Y25-54,M,2011,IE,77.4
PC,PB1071,Y25-54,M,2011,EL,83.6
PC,PB1071,Y25-54,M,2011,ES,77.2
PC,PB1071,Y25-54,M,2011,FR,91.4
PC,PB1071,Y25-54,M,2011,HR,77.2
PC,PB1071,Y25-54,M,2011,IT,86.1
PC,PB1071,Y25-54,M,2011,CY,90.5
PC,PB1071,Y25-54,M,2011,LV,76.7
PC,PB1071,Y25-54,M,2011,LT,80.6
PC,PB1071,Y25-54,M,2011,LU,92.9
PC,PB1071,Y25-54,M,2011,HU,84.1
PC,PB1071,Y25-54,M,2011,MT,93.5
PC,PB1071,Y25-54,M,2011,NL,93.7
PC,PB1071,Y25-54,M,2011,AT,92.9
PC,PB1071,Y25-54,M,2011,PL,87.8
PC,PB1071,Y25-54,M,2011,PT,86.3
PC,PB1071,Y25-54,M,2011,RO,86.4
PC,PB1071,Y25-54,M,2011,SI,88.5
PC,PB1071,Y25-54,M,2011,SK,86.5
PC,PB1071,Y25-54,M,2011,FI,89.5
PC,PB1071,Y25-54,M,2011,SE,91.0
PC,PB1071,Y25-54,M,2011,IS,90.4
PC,PB1071,Y25-54,M,2011,CH,95.0
PC,PB1071,Y25-54,M,2011,UK,90.8
PC,PB1071,Y25-54,M,2011,TR,86.2
PC,PB1071,Y25-54,T,2011,EU28,80.9
PC,PB1071,Y25-54,T,2011,BE,85.6
PC,PB1071,Y25-54,T,2011,BG,76.2
PC,PB1071,Y25-54,T,2011,CZ,86.1
PC,PB1071,Y25-54,T,2011,DK,89.1
PC,PB1071,Y25-54,T,2011,DE,83.6
PC,PB1071,Y25-54,T,2011,EE,82.9
PC,PB1071,Y25-54,T,2011,IE,72.6
PC,PB1071,Y25-54,T,2011,EL,71.7
PC,PB1071,Y25-54,T,2011,ES,71.6
PC,PB1071,Y25-54,T,2011,FR,85.9
PC,PB1071,Y25-54,T,2011,HR,72.4
PC,PB1071,Y25-54,T,2011,IT,73.6
PC,PB1071,Y25-54,T,2011,CY,85.0
PC,PB1071,Y25-54,T,2011,LV,77.1
PC,PB1071,Y25-54,T,2011,LT,81.6
PC,PB1071,Y25-54,T,2011,LU,84.9
PC,PB1071,Y25-54,T,2011,HU,77.3
PC,PB1071,Y25-54,T,2011,MT,74.3
PC,PB1071,Y25-54,T,2011,NL,89.4
PC,PB1071,Y25-54,T,2011,AT,88.4
PC,PB1071,Y25-54,T,2011,PL,81.2
PC,PB1071,Y25-54,T,2011,PT,83.1
PC,PB1071,Y25-54,T,2011,RO,79.5
PC,PB1071,Y25-54,T,2011,SI,87.5
PC,PB1071,Y25-54,T,2011,SK,80.3
PC,PB1071,Y25-54,T,2011,FI,86.6
PC,PB1071,Y25-54,T,2011,SE,89.1
PC,PB1071,Y25-54,T,2011,IS,89.0
PC,PB1071,Y25-54,T,2011,CH,89.0
PC,PB1071,Y25-54,T,2011,UK,85.3
PC,PB1071,Y25-54,T,2011,TR,61.1
PC,PB1071,Y55-64,F,2011,EU28,46.1
PC,PB1071,Y55-64,F,2011,BE,39.7
PC,PB1071,Y55-64,F,2011,BG,48.1
PC,PB1071,Y55-64,F,2011,CZ,42.2
PC,PB1071,Y55-64,F,2011,DK,68.4
PC,PB1071,Y55-64,F,2011,DE,56.7
PC,PB1071,Y55-64,F,2011,EE,75.5
PC,PB1071,Y55-64,F,2011,IE,48.3
PC,PB1071,Y55-64,F,2011,EL,32.0
PC,PB1071,Y55-64,F,2011,ES,43.5
PC,PB1071,Y55-64,F,2011,FR,45.5
PC,PB1071,Y55-64,F,2011,HR,29.2
PC,PB1071,Y55-64,F,2011,IT,30.3
PC,PB1071,Y55-64,F,2011,CY,50.8
PC,PB1071,Y55-64,F,2011,LV,60.0
PC,PB1071,Y55-64,F,2011,LT,57.1
PC,PB1071,Y55-64,F,2011,LU,35.8
PC,PB1071,Y55-64,F,2011,HU,42.0
PC,PB1071,Y55-64,F,2011,MT,13.4 u
PC,PB1071,Y55-64,F,2011,NL,54.9
PC,PB1071,Y55-64,F,2011,AT,40.2
PC,PB1071,Y55-64,F,2011,PL,32.8
PC,PB1071,Y55-64,F,2011,PT,54.0
PC,PB1071,Y55-64,F,2011,RO,44.4
PC,PB1071,Y55-64,F,2011,SI,29.4
PC,PB1071,Y55-64,F,2011,SK,39.8
PC,PB1071,Y55-64,F,2011,FI,71.5
PC,PB1071,Y55-64,F,2011,SE,75.4
PC,PB1071,Y55-64,F,2011,IS,85.0
PC,PB1071,Y55-64,F,2011,CH,68.4
PC,PB1071,Y55-64,F,2011,UK,58.2
PC,PB1071,Y55-64,F,2011,TR,19.0
PC,PB1071,Y55-64,M,2011,EU28,63.4
PC,PB1071,Y55-64,M,2011,BE,56.2
PC,PB1071,Y55-64,M,2011,BG,58.4
PC,PB1071,Y55-64,M,2011,CZ,67.8
PC,PB1071,Y55-64,M,2011,DK,74.6
PC,PB1071,Y55-64,M,2011,DE,76.4
PC,PB1071,Y55-64,M,2011,EE,74.8
PC,PB1071,Y55-64,M,2011,IE,68.1
PC,PB1071,Y55-64,M,2011,EL,60.2
PC,PB1071,Y55-64,M,2011,ES,64.0
PC,PB1071,Y55-64,M,2011,FR,50.7
PC,PB1071,Y55-64,M,2011,HR,53.8
PC,PB1071,Y55-64,M,2011,IT,51.3
PC,PB1071,Y55-64,M,2011,CY,78.3
PC,PB1071,Y55-64,M,2011,LV,55.2
PC,PB1071,Y55-64,M,2011,LT,62.9
PC,PB1071,Y55-64,M,2011,LU,53.1
PC,PB1071,Y55-64,M,2011,HU,52.4
PC,PB1071,Y55-64,M,2011,MT,56.5
PC,PB1071,Y55-64,M,2011,NL,74.7
PC,PB1071,Y55-64,M,2011,AT,60.7
PC,PB1071,Y55-64,M,2011,PL,59.1
PC,PB1071,Y55-64,M,2011,PT,62.5
PC,PB1071,Y55-64,M,2011,RO,63.5
PC,PB1071,Y55-64,M,2011,SI,53.6
PC,PB1071,Y55-64,M,2011,SK,63.8
PC,PB1071,Y55-64,M,2011,FI,71.5
PC,PB1071,Y55-64,M,2011,SE,79.3
PC,PB1071,Y55-64,M,2011,IS,89.8
PC,PB1071,Y55-64,M,2011,CH,85.7
PC,PB1071,Y55-64,M,2011,UK,75.1
PC,PB1071,Y55-64,M,2011,TR,48.2
PC,PB1071,Y55-64,T,2011,EU28,54.5
PC,PB1071,Y55-64,T,2011,BE,47.9
PC,PB1071,Y55-64,T,2011,BG,53.1
PC,PB1071,Y55-64,T,2011,CZ,54.5
PC,PB1071,Y55-64,T,2011,DK,71.6
PC,PB1071,Y55-64,T,2011,DE,66.2
PC,PB1071,Y55-64,T,2011,EE,75.2
PC,PB1071,Y55-64,T,2011,IE,58.0
PC,PB1071,Y55-64,T,2011,EL,46.1
PC,PB1071,Y55-64,T,2011,ES,53.6
PC,PB1071,Y55-64,T,2011,FR,48.0
PC,PB1071,Y55-64,T,2011,HR,40.7
PC,PB1071,Y55-64,T,2011,IT,40.8
PC,PB1071,Y55-64,T,2011,CY,65.1
PC,PB1071,Y55-64,T,2011,LV,57.8
PC,PB1071,Y55-64,T,2011,LT,59.7
PC,PB1071,Y55-64,T,2011,LU,45.1
PC,PB1071,Y55-64,T,2011,HU,46.8
PC,PB1071,Y55-64,T,2011,MT,35.1
PC,PB1071,Y55-64,T,2011,NL,65.1
PC,PB1071,Y55-64,T,2011,AT,49.9
PC,PB1071,Y55-64,T,2011,PL,45.0
PC,PB1071,Y55-64,T,2011,PT,58.5
PC,PB1071,Y55-64,T,2011,RO,53.9
PC,PB1071,Y55-64,T,2011,SI,41.3
PC,PB1071,Y55-64,T,2011,SK,51.4
PC,PB1071,Y55-64,T,2011,FI,71.5
PC,PB1071,Y55-64,T,2011,SE,77.5
PC,PB1071,Y55-64,T,2011,IS,87.6
PC,PB1071,Y55-64,T,2011,CH,77.5
PC,PB1071,Y55-64,T,2011,UK,66.4
PC,PB1071,Y55-64,T,2011,TR,35.3
