DATAFLOW,LAST UPDATE,freq,spdep,spscheme,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,IT,2012,25678.00,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,IT,2013,26374.00,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,IT,2014,26928.00,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,IT,2015,27089.00,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,IT,2016,27354.00,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,IT,2017,27272.00,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,IT,2018,27880.00,p
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,IT,2019,28470.00,p
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,IT,2020,29112.00,p
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,LT,2006,322.87,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,LT,2007,411.06,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,LT,2008,521.74,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,LT,2009,550.90,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,LT,2010,512.32,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,LT,2011,485.43,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,LT,2012,502.39,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,LT,2013,482.46,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,LT,2014,504.02,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,LT,2015,515.26,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,LT,2016,524.96,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,LT,2017,567.04,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,LT,2018,630.14,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,LT,2019,684.43,p
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,LT,2020,679.89,p
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,LU,2006,895.59,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,LU,2007,954.61,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,LU,2008,1004.45,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,LU,2009,1084.59,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,LU,2010,1159.67,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,LU,2011,1243.69,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,LU,2012,1283.92,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,LU,2013,1349.13,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,LU,2014,1393.66,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,LU,2015,1404.98,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,LU,2016,1399.33,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,LU,2017,1490.47,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,LU,2018,1520.61,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,LU,2019,1586.24,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,LU,2020,1700.55,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,LV,2006,139.12,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,LV,2007,156.11,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,LV,2008,209.62,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,LV,2009,240.56,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,LV,2010,242.74,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,LV,2011,253.28,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,LV,2012,265.40,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,LV,2013,275.59,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,LV,2014,308.05,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,LV,2015,332.02,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,LV,2016,338.49,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,LV,2017,354.92,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,LV,2018,380.87,p
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,LV,2019,401.44,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,LV,2020,424.11,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,ME,2016,59.47,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,ME,2017,62.84,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,ME,2018,64.10,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,ME,2019,66.08,p
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,MK,2015,136.02,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,MK,2016,138.21,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,MK,2017,143.10,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,MT,2006,58.57,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,MT,2007,63.22,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,MT,2008,58.37,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,MT,2009,55.07,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,MT,2010,54.85,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,MT,2011,52.74,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,MT,2012,52.96,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,MT,2013,55.90,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,MT,2014,59.61,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,MT,2015,61.40,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,MT,2016,62.96,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,MT,2017,65.37,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,MT,2018,75.87,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,MT,2019,77.40,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,MT,2020,83.10,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,NL,2006,12521.00,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,NL,2007,13784.00,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,NL,2008,14196.00,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,NL,2009,14740.00,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,NL,2010,14949.00,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,NL,2011,14981.00,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,NL,2012,14822.00,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,NL,2013,14956.00,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,NL,2014,14740.00,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,NL,2015,18455.00,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,NL,2016,18621.00,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,NL,2017,18661.00,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,NL,2018,19367.00,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,NL,2019,20337.00,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,NO,2006,11199.18,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,NO,2007,11837.04,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,NO,2008,11887.05,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,NO,2009,11939.21,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,NO,2010,13868.80,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,NO,2011,15061.66,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,NO,2012,16264.51,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,NO,2013,16072.16,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,NO,2014,15423.50,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,NO,2015,15749.20,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,NO,2016,15633.26,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,NO,2017,16031.71,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,NO,2018,15997.63,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,NO,2019,16091.18,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,PL,2006,5647.33,p
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,PL,2007,5693.46,p
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,PL,2008,6308.55,p
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,PL,2009,5118.91,p
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,PL,2010,6021.59,p
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,PL,2011,6151.79,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,PL,2012,6139.75,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,PL,2013,6156.85,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,PL,2014,6371.58,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,PL,2015,6341.97,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,PL,2016,6582.64,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,PL,2017,6684.34,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,PL,2018,6506.99,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,PL,2019,6294.58,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,PT,2006,3663.26,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,PT,2007,3819.29,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,PT,2008,3686.70,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,PT,2009,3593.26,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,PT,2010,3582.84,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,PT,2011,3523.03,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,PT,2012,3108.21,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,PT,2013,3406.90,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,PT,2014,3253.59,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,PT,2015,3262.03,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,PT,2016,3233.14,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,PT,2017,3284.73,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,PT,2018,3331.66,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,PT,2019,3571.34,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,PT,2020,3580.93,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,RO,2006,1060.66,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,RO,2007,1579.95,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,RO,2008,1939.17,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,RO,2009,1918.04,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,RO,2010,1977.41,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,RO,2011,1917.24,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,RO,2012,1655.77,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,RO,2013,1634.40,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,RO,2014,1616.80,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,RO,2015,1688.91,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,RO,2016,1681.32,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,RO,2017,1697.30,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,RO,2018,1868.99,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,RO,2019,1979.35,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,RS,2008,743.12,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,RS,2009,679.77,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,RS,2010,650.21,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,RS,2011,658.73,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,RS,2012,607.16,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,RS,2013,599.60,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,RS,2014,588.57,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,RS,2015,472.91,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,RS,2016,453.26,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,RS,2017,457.42,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,RS,2018,451.75,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,RS,2019,477.17,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,SE,2006,14017.87,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,SE,2007,14438.33,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,SE,2008,14091.13,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,SE,2009,12876.51,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,SE,2010,13856.02,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,SE,2011,14452.37,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,SE,2012,14103.93,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,SE,2013,14500.26,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,SE,2014,13808.87,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,SE,2015,13771.64,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,SE,2016,13432.71,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,SE,2017,13455.39,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,SE,2018,12982.56,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,SE,2019,12552.06,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,SE,2020,12596.23,p
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,SI,2006,583.04,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,SI,2007,585.19,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,SI,2008,612.43,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,SI,2009,625.12,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,SI,2010,623.73,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,SI,2011,614.22,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,SI,2012,563.50,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,SI,2013,553.74,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,SI,2014,541.31,
ESTAT:SPR_EXP_FDI(1.0),14/10/22 23:00:00,A,SPBENEFNOREROUTE,TOTAL,MIO_EUR,SI,2015,520.34,
